PubChem_id,Uniprot_id
91895714,Q6V1X1
42642645,Q13464
16718576,Q16539
24964624,P13861
3696,P51589
155521283,Q9UQL6
162721958,Q13547
66665524,P07339
46220502,P29317
25118925,P54760
9911830,Q9Y5S2
145952248,O60563
51042438,P27707
11477626,P24941
9826528,Q7KZI7
176870,P11388
24795070,P08631
23635314,O14965
126565,P07741
76955651,P10632
5282102,P34913
25117126,P06241
25145656,O00311
156069615,P06870
49769453,Q8WUI4
216239,Q14004
71449921,Q04828
25151352,Q99683
16654980,Q9NYL2
162721877,Q9UKV0
11955855,Q9Y2K2
16041424,Q9H2G2
4768,Q99250
3025986,P36894
10296883,P42685
11719003,Q13188
23643975,O60313
16118737,P23443
155899146,Q12809
25127713,P06493
11547499,P05177
10302451,P22694
49806720,Q99759
11707110,P54753
6918736,P51955
49849123,P11712
11707110,Q96RR4
164885415,Q12809
16654980,P41250
11620908,P05771
25151352,P36896
44143091,P29466
129283435,Q92769
10427712,P17252
176155,Q02750
16718576,O75582
11285002,P49674
10288191,Q15759
46911863,P04629
56846693,O60313
25117126,Q13131
135398510,P36897
44605037,P12931
91895857,Q86TI2
16722836,Q02880
23582824,P04629
71042066,P05177
57990770,O76039
11213558,Q04759
151194,Q9UKE5
56949517,P30085
9933475,Q9NTK5
9826528,P17612
49856084,P10635
155527998,P49862
9857814,P33261
24864821,Q13873
10297043,P43686
132937256,P00519
11442891,P17252
4095,Q13936
78105229,P07339
44205240,P27707
9810884,Q92918
9823820,P42684
44347623,P00747
91932655,Q03181
25066467,Q04759
16718576,Q15746
5291,P30085
25227462,Q86XP3
6857707,P00742
10138259,P50750
11152667,P50613
156414,P12236
138319683,P40306
71727581,Q6PHR2
44631912,P41250
10341154,O00444
9868037,P53350
44443363,Q6V1X1
44301617,P07550
70689914,Q12809
11978790,Q9NQU5
134442209,P36888
11488320,P41743
24995524,Q15131
970375,P03951
10430360,Q6P5Z2
10090485,P18074
6445562,P29323
1893730,P09619
46911863,Q9NSD9
3152,Q13698
59422203,P42680
51039094,P49585
25171648,Q13464
9874913,Q96RR4
11188611,P29474
46216796,P54760
9826528,P50750
5287969,P36507
139557059,P36888
86302574,Q15303
25227436,P42680
24748204,P00533
58056356,P30530
154640016,Q9NR96
10545620,P23219
135398495,P15735
10005242,Q12809
15604510,P52564
162722885,Q13547
9822042,P17612
24856436,P38117
16654980,P19784
135398495,P30291
51039094,P31751
134442331,P36888
118959090,Q16539
117606729,P29597
9868037,P08631
11134644,P00734
9874913,Q9NTK5
90413207,P07339
5328357,P11362
49849123,P08684
24756910,P22694
44449804,P29275
25151352,P00519
44182295,P55263
11955855,P54760
23653175,Q8TD19
44631912,Q96S44
153999,P54760
644241,O00444
71727581,Q13535
118117572,P08684
57335384,P04629
10452995,P08908
10430360,P07947
44187362,P06239
56949517,Q13131
10427712,P15735
9826520,P10635
15604510,P38117
123631,P50750
15983966,Q04912
16123056,O15254
46843057,Q15746
71659755,P10635
10430360,P15735
57396813,P05177
10430360,P36894
71496458,P20813
44379037,P07477
134283792,Q9UQL6
3547,P12931
167845050,Q9UGN5
6918852,Q9HCP0
56649450,Q14680
9829523,Q9H2K8
59422203,Q92499
9911830,Q02880
10341154,Q13418
89613302,Q14524
4011971,P08684
25066467,Q96L34
57379345,Q9Y6R4
11427553,P61158
10430360,P12931
134441935,P10721
15986509,Q969S8
10074640,P38117
25031915,Q6P5Z2
162779209,P06870
68291448,P20248
13452859,P11362
164514119,O60885
78426978,P11712
24864821,Q08345
25141092,Q15831
16725726,P49589
44186879,P16234
122589398,O00329
24794418,Q15759
25118925,Q8IW41
16722836,Q9BZL6
59292008,Q12809
16718576,P36507
56602459,Q9Y618
164514097,O60885
11548630,Q02880
23582824,P06493
10455969,Q02156
135141700,P07339
122184540,P42338
162722473,Q13547
135126294,P07339
46835914,P08684
57395925,P09619
66555680,Q9Y572
53236674,P28482
1061,Q16790
9915743,Q9Y572
122510254,Q9NYK1
46869741,P28482
11712625,P61158
492025,P00742
44631912,Q07912
71748255,Q9UGI9
145960626,Q14524
9863672,P00519
57606050,Q12809
76283682,P10635
10427712,Q96RR4
15983966,P41240
25262792,P49674
25134326,Q8IVH8
156414,Q15759
11494412,P12268
42642648,Q32MK0
25151352,O94806
86267612,P33261
24748573,P37173
11488320,Q9Y6M4
23643975,P54756
11285002,Q15418
134329539,Q9NR96
56649450,Q13043
11427553,Q02880
72202733,P04626
44340974,Q15139
24964624,Q00534
135513721,P09874
5327837,P17252
117606729,Q13164
58056356,Q08345
164621418,P56524
23653175,P12268
10571335,P23219
11977753,O15254
11955855,P42680
57379345,Q6PHR2
44416929,P28335
176870,P50613
156414,P27707
44182295,P12931
9811611,P13861
9869943,Q05513
152178459,Q9NR96
25134326,P18074
44182295,O75582
11973736,P24941
44182295,Q15208
16718576,P08240
16747683,Q99683
44205240,P11362
11511120,P46734
67466175,O14744
59422203,O15254
9811611,Q96RR4
151194,P46734
25134326,Q9UK32
44517795,P33261
24748573,Q9Y6M4
5287969,P27707
155510758,P20813
11621347,P25774
16719221,P51617
71566264,P08684
58423153,Q02880
121432883,P10635
10166543,P11712
126556757,P07339
70684312,P24941
11444946,Q6V1X1
9826528,P53667
71496458,P51812
24765037,Q2M2I8
169290231,Q9BY41
118432828,P21397
17754438,Q96S44
49769453,P56524
10970819,P29275
24856436,Q13177
70695843,Q05586
16719221,Q15418
9911830,Q04759
117072549,P10635
46911863,P21709
25167777,Q13164
135398510,Q9NTK5
16747683,P23458
165414710,Q14432
44340368,P00918
24995524,Q15759
53384644,Q99683
89809840,P07339
162722732,Q13547
53473394,P08684
6442177,P04629
11494412,Q9ULC5
11442891,P31749
132019596,P33261
22736235,P05771
11213558,P12268
25031915,P12931
3038525,P33261
44157085,P29466
118888939,Q15835
10427712,P49840
122363020,P00740
44516953,P11274
126565,P20340
44621452,P42338
58881846,P45984
24785538,Q92918
10341154,Q16584
17759555,P52564
11671467,P42685
25117126,P25098
10296883,Q9P2R7
25262792,Q9UL54
24765037,P36897
16739650,Q9NSY1
10074640,O14578
6445562,O00444
16007391,P36896
25031915,P78368
46843057,Q9H2K8
14280990,O00408
44576633,P15144
145968421,P07477
25127713,P49761
11667893,Q9NYV4
71496458,P41240
5291,Q9H2G2
49797115,Q86TI2
137496617,Q99500
11955855,P07741
10090485,Q00537
11234052,Q9Y6M4
16666708,P49761
24889392,Q05655
6918736,Q00537
5287969,Q9Y6R4
44441750,P07949
71659494,P33261
56949517,O75385
134325589,O00329
155519676,P08246
155755148,P27487
16747683,Q13233
71585859,P08254
16658024,Q6V1X1
162670669,P00915
122553380,Q92793
11671467,P37173
89963577,P35498
9995236,P78368
11387605,Q14289
17755052,P10398
11978790,P05771
10427712,Q8TD19
51042438,Q92499
11973736,Q06187
146421686,Q14524
52936268,P11309
42611257,Q15131
23648260,Q9UBN7
136205833,P11712
163322272,P00742
9849735,O00238
56649450,P11309
17755052,P41250
86567429,Q92793
155568588,P27815
44137946,O14578
126565,Q9P2R7
44205240,P28482
10127622,P31153
44137946,Q9Y2U5
25070031,P33261
46191454,P51812
44579173,Q12809
57379345,P18074
24771867,P11802
16123056,Q13464
10231447,P07711
3794,Q13557
57990770,Q9Y616
155754902,P27487
44137675,O94806
3062316,P10398
24748573,P42685
24794418,Q13177
10297043,Q8IVH8
46216796,O00238
44137675,P10398
11977753,Q13882
44449987,Q9NR22
9874913,Q00535
25127713,Q9UHD2
11707110,Q9Y4K4
10127622,Q13418
71150036,P21397
44187362,Q99683
45272024,Q12809
9959298,P24530
122510270,Q9NYK1
5287969,Q9Y616
71711862,P35498
9914167,P29466
16654980,P51812
44219611,P11712
44137675,Q8NI60
10113978,P61160
53482462,P27986
57990770,Q9NYV4
71496458,P50613
25134326,P41240
71536639,Q14432
16124208,Q12866
3038522,P36897
74221950,P05177
79690,P06276
17754438,Q13233
11978790,Q9Y572
9849735,P41743
57379345,Q13177
126557692,P07339
25134326,Q14164
25127713,P06213
6918736,P49759
6992099,P14867
11349170,P21709
25118925,P25098
23653175,Q5VT25
17755052,Q9UGJ0
1893730,P10398
9806229,P49137
5291,P22612
53387025,P05177
44459773,P06756
10127622,O00444
162779239,P03951
11485656,Q15746
11234052,Q13555
16222096,Q9P2R7
139573840,P09619
58507717,Q9UBF8
162721884,O15379
146408620,P10635
5330286,P31153
3794,P12931
42606928,P08684
44345031,Q03181
24864821,O00444
156414,P53671
11497983,Q99683
155539311,P56524
9849735,Q13627
24995524,P54619
9826528,O94806
11338033,Q9NYL2
11494412,Q13627
4011971,P05177
5328940,Q16539
24765037,Q92499
9810884,Q15208
118960378,P31645
89844945,Q12809
24864821,P45985
59422203,P53671
44589548,P10635
5494449,Q00534
162673807,Q07343
73776495,O60674
145704650,P00533
24785538,Q9HCP0
11707110,P07949
11152667,P18074
129237027,Q12809
240910,P03956
42611257,Q99640
44447194,O15379
6918736,Q9H0K1
11364421,Q13043
23647889,P10635
71042022,P05177
1924413,P04629
122163152,P16234
11494412,P24941
49855949,Q13547
44187362,P06493
118432646,P21397
5291,Q15831
50922691,P49840
11167602,P30086
24995524,Q6PHR2
24771867,P10398
11453673,P05181
58423153,P53671
16719221,P61160
51039094,Q8TDX7
152692127,O60885
3038522,P27361
5284643,O60341
45142457,Q9H2K8
6442177,P17612
25134326,P20340
56949517,Q14680
24905401,O00444
25134326,Q9H773
16739650,P51812
25141092,Q99683
11712649,Q16584
90441979,P07339
24864821,Q92499
24766030,P16234
134325568,P42338
24905401,Q99759
73427552,P11712
9849735,Q00536
10757,P18031
46885626,Q9UBE8
24905401,P11362
42611257,O75460
71496458,P36888
11442891,Q15569
132141993,Q14524
59757974,Q9P289
168270638,Q12809
118142030,P08684
59635648,P33261
16739650,P25098
11712625,Q99683
6445562,P49137
11952856,P00519
11712649,P51617
11488320,Q9NYL2
24889392,P42684
10389769,P00734
10427712,P49137
11442891,O96013
162779268,P06870
24856041,P08581
11048367,P17612
155519661,P49862
45142457,Q05655
56846693,P08631
42642648,Q13705
58423153,Q13131
16722836,O95819
24748204,Q8TBX8
154641149,Q9NR96
73670486,P07339
25262792,Q00536
23624283,P08684
24748204,Q7L7X3
44462760,O43683
9549183,P35968
11620908,P52564
10437018,P37173
11364421,Q32MK0
57519510,Q12809
16654980,O14976
9874913,P51812
5328940,P11309
71453567,Q04828
25145656,Q9Y572
60151476,P08684
11338033,P23443
59422203,P78368
44158326,P29466
16659841,Q9Y6R4
6445562,P46734
23635314,O15254
9915743,O96013
9810884,P29323
3062316,Q00537
24993189,Q99640
50922675,Q99759
6442177,P49137
24826799,Q7L7X3
10366136,P37173
122599348,P27986
156422,Q04912
9868037,P12931
16118392,Q8TBX8
11285002,P06239
9953722,P00750
11952856,Q9UHD8
10366136,Q5VT25
25062766,P31751
16124208,P36894
46911863,Q9Y572
15983966,P30086
16658290,P00750
11620908,Q7KZI7
145704650,P42336
23643975,P25098
57990770,P46734
24756910,P19784
22049997,P05771
16124208,P31153
134135709,P42345
44137946,Q9P2R7
45142457,P51955
10341154,Q5VT25
162369497,Q96S37
24767976,Q9H773
23635314,Q15746
10430360,P54760
44603533,O43353
16747683,Q00537
3038522,Q9P1W9
11278463,Q6V1X1
16719221,Q9P2R7
10302451,P28482
24771867,P41743
6442177,P09619
25151352,O43683
136069532,P08684
23635314,O96013
42642645,Q05513
25181472,Q8NI60
5311067,O75469
24993189,Q12851
24748204,Q8NI60
77754,P08253
9811611,P55263
24765037,P12268
11485656,Q8TDX7
52913813,O94804
16718576,O43353
57379345,P23443
25151352,Q9UGJ0
11485656,Q9Y6M4
16659841,Q06187
11952856,P11274
46175652,P29275
9871074,Q9ULC5
66555680,Q15569
126557181,P07339
156069943,P06870
86567570,Q92793
10420920,P08842
176870,Q9Y6R4
86294663,Q15858
16654980,P48729
10437018,O75676
9843775,P00747
6442177,Q06187
155568588,Q01064
56949517,Q9NSY1
24995524,Q7L7X3
662965,O76074
15604510,Q13418
11488320,Q15067
24794418,P50613
155555578,O60885
56846693,O14965
25151352,Q16832
10297043,P45984
49797243,Q86TI2
11349170,P45984
10667071,P08908
9829523,Q9UHD8
11712649,Q15759
1499306,Q07343
56846693,Q13464
118523361,Q13535
11167602,Q8TDX7
44137946,O60313
9826528,Q15831
24995524,P54760
126557485,P07339
11707110,Q9Y6R4
24849206,P00740
1893730,Q16832
3062316,Q13418
70679302,Q14432
59422203,O75116
44429109,P00734
56658547,P05177
15604510,Q9NTK5
156010875,P00746
137796283,Q13133
46933992,O76083
24993189,Q8TD19
16123056,P28482
17755052,P18074
71092519,O00408
24771867,P31751
134325589,P42345
11349170,P11309
11712625,O00444
25005273,P05177
15983966,P45984
44137675,P51812
135241261,P52333
24889392,P11362
23635314,P49761
9826528,P38117
24771867,Q16539
3038522,Q9Y6R4
16718576,Q15831
44448674,P06239
46911863,P51617
137641785,P49759
44205240,P43405
145969804,O60674
167844804,Q12809
5291,P08581
16124208,P17612
117652519,O60674
16654980,Q9NSD9
11292933,P05177
68335490,P67870
151194,P54619
56846693,Q2M2I8
17758240,Q13554
644241,Q12851
46220502,Q13131
25118925,P61158
16118737,P11309
24993189,P06493
16654980,Q9UBF8
16666708,O14578
86290567,P00748
23582824,Q05397
24794418,P38117
155559306,Q6V1X1
162779230,P03951
9806229,Q13177
9806229,Q9UBE8
16739650,Q86XP3
6918852,P45983
10288191,Q6PHR2
135230895,P33261
90664579,P27487
644241,O76039
16123056,P49841
11485656,P42680
6918736,P41250
16719221,Q02880
44182295,P04629
11548630,Q7L7X3
16041424,Q15759
59422203,P49674
25134326,P27707
16124208,O75116
71682209,P08684
25151352,Q00526
162722708,Q13547
9911830,Q96L34
25102847,Q9H2G2
156165679,P06276
139301855,P03951
56960607,P17612
46216796,P55263
24864821,Q96RR4
4485,Q9NY46
86567181,Q92793
25227436,P19784
9823820,Q00537
9863672,P23458
59384253,P05177
56960447,P36507
44462760,Q04771
5291,Q13164
145704650,Q96L34
11952856,Q9NSE4
24856041,Q92499
72204934,P14780
56960447,Q13976
11485656,P24941
122510236,Q9NYK1
56949517,Q2M2I8
10302451,P49759
24766030,P05771
52941269,P10635
90654167,P21397
11625818,Q9BZE4
9849735,P37173
118432733,P21397
164606754,P10635
15604510,P53671
53465976,P27487
11712625,O76039
3380,P28472
155511554,P00749
10662,P06276
44187362,Q14004
17754438,P49761
11511120,P25098
44516953,P61158
16222096,P54619
122187957,P35030
71811365,P11712
59422203,Q9Y6M4
23648387,P43235
162779264,P03951
24864821,P36894
46220502,P54756
89708625,O60674
5328940,Q14680
162646445,P00918
44603533,P07948
59757974,P06493
118036463,Q12809
24993189,Q15746
44565948,P00533
153531813,P08684
16654980,Q9NSY1
135320929,Q13547
10093991,P22303
71463198,P33261
122650373,P08684
11978790,Q9NSY1
9810884,P50613
9864718,P12931
58528757,P11712
153999,Q9BZE4
11497983,P45983
117603050,P36897
162722044,Q969S8
168489514,P68400
24771867,P61158
155754593,P27487
57990770,Q9UL54
11494412,P53667
49834906,P07858
9868037,Q7KZI7
789779,P33261
145704650,P53778
445844,P00734
3038522,Q02880
9874913,P49589
154593780,O60885
24995524,O75676
135434961,P14635
44289263,P00747
52913813,O15197
25066467,Q16513
151194,P27448
59472121,P00918
136491217,P21397
10140233,Q03181
644241,Q13177
11625818,Q6PHR2
10296883,Q12851
6539459,O00506
11494412,P16591
122510313,Q9NYK1
5494449,Q8NI60
56949517,Q9UHD8
10430360,P00533
56783276,P30542
53311230,P05177
11497983,P23443
49797235,Q6V1X1
154640021,Q9NR96
10341154,Q02880
1794,P04070
6918736,P08069
122604539,P10635
25181472,P54760
23645545,P03956
168295670,P10635
136987005,P52333
2803,P35368
16124208,Q8TD08
11623823,Q12809
56841653,P05177
9863672,P11309
11442891,P27707
118717616,P09619
25181472,Q9UKE5
10341154,P52564
155567818,Q12809
11625818,P53671
3038522,Q8NI60
118499524,Q13535
24993189,P21709
1088427,P03951
25227436,Q00534
16718760,P00742
46911863,P54760
44449361,P11712
176870,O75460
11978790,Q13976
159115732,P11712
57990770,Q04771
57335384,P30086
3038522,P06213
118142047,P33261
3025986,Q9UBE8
25141092,Q8TBX8
156414,Q05513
24889392,Q13418
9863672,Q8TDX7
11973736,P08581
124221534,P07339
71496458,P12268
10113978,P42680
135126114,P07339
156414,P06493
5287969,P08240
134133384,P22303
44157089,P29466
11497983,Q02750
78426978,P05177
46865563,P11712
44603533,O00238
164885421,O95271
17755052,Q9UBF8
15295578,P17252
10302451,P17948
56949517,Q8TD19
135126451,P07339
44378347,Q14654
9823820,Q9NTK5
11978790,O15254
9911830,Q14680
5291,P27448
16654980,P25098
22459015,Q07869
56658547,P11712
49803313,Q13188
70681315,Q6V1X1
3025986,P09619
134325577,O00329
168298901,Q12809
117606729,Q96S44
56949517,Q9Y2K2
169290295,Q9BY41
22049997,Q8TD08
56645570,Q13936
11494412,Q02880
56927669,P21731
25143506,Q9Y5Z0
44425719,P05177
11978790,O94804
44431789,Q13085
11485656,P20340
9808844,P54753
44186879,Q04912
162721935,Q969S8
10669349,P03952
24785538,P52564
24824518,P24941
11338033,Q15067
11667893,P41250
71451844,Q14432
6918852,Q02880
15604510,Q9Y616
59422203,Q9HCP0
9995236,P48729
10074640,Q13705
25181472,P31749
49803313,P07948
134325537,P27986
3025986,P07949
24771867,P27448
45142457,O14965
11494412,P30085
42642648,Q00536
24771867,Q05513
16041424,Q13873
6918852,P78368
68740,P14780
25145656,P36894
123631,P78527
71727581,P06493
156414,P49761
11213558,Q13233
71496458,Q04759
16719221,P12931
24864821,Q00526
9548013,P00519
162779182,P06870
11977753,P55263
10199254,P35916
118433088,P27338
10791003,P00742
11710873,P33261
42635875,Q6V1X1
16007391,P12268
10366136,O00238
58109240,P08684
11152667,Q13233
46208367,Q12809
135320956,Q13547
16007391,Q15375
24748204,P36507
10744643,P03952
16666708,Q15418
53251320,Q96PF2
11712649,Q8IVH8
11755812,P22455
67167963,Q99500
24795070,P00533
10141595,P12821
25227436,Q16513
6420138,P27361
11978790,P42680
9826528,O14976
90372830,P07339
11707110,Q14289
11620908,P22612
44454144,P56524
137647526,P49759
11583193,Q12809
5328940,O60313
46843057,O14757
10288191,Q05397
44126186,Q86TI2
9889810,P13631
24767976,P06213
71304814,Q12809
156016615,P35913
10219,P20701
24945542,P30926
3794,P46734
58191961,P24941
54585992,O75469
11671467,P27448
25141092,Q92918
9806229,Q8IW41
22049997,P50750
16718576,Q8IW41
57842850,P00740
15950540,Q12809
89735655,Q16539
11620410,Q15078
11427553,Q9Y5S2
11511120,Q9Y2U5
56649450,Q13131
45379628,Q14790
56649450,P51617
11152667,Q15131
24795070,Q9ULC5
137641290,O43570
10437018,P54764
44182295,P24941
76331595,P11712
122510331,Q9NYK1
145704650,P08069
54586968,O75469
53325908,Q12809
85469563,P07339
46911863,P54753
44315832,P00747
9911830,P42680
11664755,P07858
25190493,P05177
42642648,Q9BZE4
5291,O94806
122193679,Q13946
70280758,Q12809
23645542,P22894
76317979,P23458
49806720,Q05397
25181472,Q9Y6E0
25262792,P16591
25129042,P11712
11234052,Q16512
6420138,Q9Y6E0
3012527,P05181
44467576,P08684
9823820,P61158
16666708,P25098
3339,Q96S37
56960447,P61158
9890746,P05771
10366136,P42684
49803313,Q9UBE8
45142457,P36897
59550101,Q6V1X1
9826528,P00533
6442177,Q14524
10150497,P33261
16007391,Q8IW41
52913813,O76039
25227462,Q15746
132185302,Q12809
25227462,O00238
24748573,P36896
25102847,Q8IYD1
11494412,Q96GD4
162676069,P00918
118735337,P24941
91932479,P33261
12635073,P00915
56960447,Q9H0K1
9823594,P23219
25169382,P51617
16222096,Q02880
9826528,Q16513
10090485,P54619
24798754,P10635
11540951,Q12884
3025986,Q13873
25207521,Q16539
151194,O00238
57394344,Q12809
57869954,P05177
25066467,Q13233
11955855,O14965
89183138,O15379
10427712,Q00535
86288520,Q12809
9815331,P08173
57990770,Q99683
121334520,Q9UBF8
44187362,P09619
23582412,P08684
59377518,P11712
25102847,Q32MK0
25167777,P06239
118432725,P21397
11712625,P08631
49848557,P10635
42642648,Q9P2R7
644241,P49137
50922675,Q05655
11349170,O76039
11552706,O75385
122510298,Q9NYK1
122599347,O00329
145958227,Q6V1X1
23643975,P53671
89455219,Q9ULC5
135398510,Q99640
44516953,Q32MK0
25227436,P11388
56949517,Q8IW41
11442891,O75460
11234052,Q8TBX8
135126328,P07339
9810884,P12268
44398371,P48730
16222096,Q96GD4
89628400,P03956
56949517,P52564
10090485,Q05397
9806229,P10398
11799915,P08514
25145656,P04629
15983966,Q96L34
25167777,Q92918
5328940,O76039
9810884,Q13557
134491666,P10275
58486197,Q9H4B4
153125016,O60885
10433546,P23219
46191454,P12236
56949517,Q13555
46216796,P27707
5328940,P17252
16747696,P06241
11338033,P42680
3794,O75385
59757974,Q9BZE4
24993189,Q7KZI7
24964624,Q13555
11671467,P78368
153384510,Q12809
152791133,O60885
9849735,P21709
56949517,Q9Y5S2
11973736,Q8IW41
16654980,Q14004
25141092,Q16539
44442781,Q13085
11977753,P37173
66555680,P52564
16719221,Q13418
24856041,P04629
10288191,Q9NYV4
16362,P10632
24889392,P31751
118219043,Q04771
44621441,O00329
135240344,P52333
644241,Q9H0K1
5330286,P51617
25031915,P36507
24864821,P54764
15604510,O75676
46191454,P11388
10074640,Q8IW41
44385264,P17252
49797234,Q6V1X1
44398371,P00533
4136,P36544
25066467,Q92499
11955855,O00444
66562362,P07339
6445562,Q8N4C8
10366136,P23443
135398495,Q9UBE8
10391310,P00747
23627212,Q12809
24771867,P06737
90665988,P11712
11952856,Q13873
11549328,P49721
125017,Q14524
24993189,P29597
71714121,P10632
90412652,P07339
10288191,Q9P289
23647691,Q6V1X1
25171648,O75582
49798437,P10635
9874913,Q13418
58423153,Q8NI60
11952856,Q9HCP0
25127713,P11309
145704650,P19784
25102847,P22612
25265089,Q12809
155512467,Q03181
5320686,P47989
56960447,Q04771
16666708,P00519
14281015,O00408
24864821,P49761
25118925,Q02750
146680839,P56524
162722374,Q13547
145704650,Q05513
78322073,P07339
23643975,Q13882
25118925,Q8NI60
24826799,Q9H773
16666708,P29323
15983966,Q99640
44137946,Q9P1W9
23635314,Q8IYD1
25031915,P49760
11338033,O14976
11707110,O95819
24826799,P50750
16725726,P09769
162722319,Q96DB2
11671467,P05771
63062,P11511
162779185,P06870
134442357,P36888
134283792,Q92769
10437018,P20340
11707110,Q00534
42611257,Q8TDX7
24771867,P36894
25118925,P42680
11442891,P00533
117606729,Q13464
46911863,O75582
11952856,Q16512
10391715,P07478
134442196,P36888
16659841,Q96S44
137647845,P43166
44516953,Q02750
122193679,O76083
