PubChem_id,Uniprot_id
54592284,P21397
126509346,Q13547
165414711,Q14123
6420138,O60674
139495368,P37023
137632017,P00915
162722264,Q9UBN7
122510256,Q9NR97
134491666,P06401
46207586,O00444
53372672,P11309
11338033,P49841
5289419,O95067
72205727,P04637
44205240,P23458
3501,P49840
11656518,P17948
118217858,P51449
24748573,P48729
135343735,P03372
46207586,Q06187
153328496,P56817
73776203,Q16790
135398495,P37023
57387028,Q96KS0
89519163,O60341
11708829,P27487
91755097,O60674
16362,P35498
10478569,P11362
15858662,P42684
138660366,P32245
16037888,P35372
57328247,P27986
90675940,O43570
59095797,P00740
25066467,Q00537
3350112,P49356
156015745,P51449
71456804,P06276
132258895,Q9UQL6
122186553,O15379
53363971,Q13547
118560618,O95180
126565,Q14164
90412960,P56817
44560735,O60678
78322384,P56817
16070041,O60674
4409,P30559
21081761,P08581
137348437,P56817
135277009,P03372
46945057,Q9Y5N1
216210,P35030
71575419,O14842
139557088,P10721
162506642,Q92769
145956164,O43570
11977753,P27986
44344083,P00734
162673394,P35354
11572962,P27487
67167963,P21453
155546550,P30542
126558813,Q9Y5Z0
71556703,P04626
135285482,Q9Y5Z0
154593689,Q92793
78321760,P56817
73299,P13726
146433253,P21589
23648330,P07711
91863383,P27338
22336148,P08709
135482260,Q13946
46869880,P45983
25210756,P42330
7996519,O43570
10371983,P49354
57341142,P29475
126555093,P56817
90654158,O60341
73775081,P23458
15551229,P43115
24964624,P31751
49847755,Q9GZT9
24772445,Q07343
44350392,P05556
46175736,P30542
46869880,P45984
5330812,Q8WWL7
117737142,Q01118
90644816,P35354
46854608,P05093
153999,Q8TD08
168281574,Q16790
71766689,P10635
71553658,O60341
57750312,P31751
44409290,P28335
135398495,P22612
66559847,P11511
71226367,P12931
53382477,P27986
11213558,P53355
71531923,P56817
122419211,P42681
49796933,P27487
145949554,P00918
129012579,P03951
49837962,P42338
118721008,P07477
66882808,P42336
134442186,P07333
11576852,P55210
25147062,P08253
69669963,P31645
162722846,Q9UBN7
91935939,P27487
45481770,P30542
118899158,P28062
122548372,Q92769
11659479,P28845
2092,P35368
44584931,P53634
44143272,P56817
89735655,P51812
44340289,Q9BZJ3
44303879,P00749
59543757,P25774
25022354,P27487
11213558,Q9H4B4
4917,P14416
145990737,P10415
57384751,Q9H6Z9
155546691,Q92769
133081164,P00734
91971958,P56817
44142086,P16050
71585736,Q15858
60168069,P41594
145948474,P06756
11213558,Q9Y2U5
5289247,P49759
73356070,P05106
44324507,Q08493
11650194,P08581
11560568,P49841
46880136,P15056
135565923,P04629
58189810,P36888
126565,Q15835
10907042,P09619
90412656,P56817
53312326,P27487
162721935,Q9UBN7
10444038,P19099
90413383,P56817
136504263,P23219
153999,Q04759
155561775,O43570
57798887,P49841
155558403,P52333
162506461,P04629
11656518,P35968
121246911,P18084
69285465,P41597
134585267,Q9UQD0
10457653,P43235
135565082,P09874
86344136,Q15858
56670317,O43570
73345684,P00742
9797370,P06239
49797204,P27487
46216796,Q9UKE5
138686353,Q9NR97
162640925,P24941
117826515,P25116
444031,P07550
5328940,Q06187
9600423,P00742
135398495,O94804
16220354,P07333
126565,Q15831
86567429,Q15059
854024,P28223
135747628,Q9P1W9
71681330,O95271
135565545,P07949
5281600,Q99928
86762789,Q9Y5Z0
126565,Q9Y463
11729563,P24723
515370,P23921
138374304,Q9H2K2
135242349,P23458
127757,P41743
117741618,Q15858
638278,P14780
122193709,Q9Y233
90644648,Q00987
136069600,P42338
53357328,P35968
11249688,P25774
139326665,O00238
59757974,Q16512
118433088,O60341
46225540,P23443
71041619,P42345
44268120,Q12879
10292387,P35354
71553154,O95819
168292282,P07550
134263768,P08173
49830811,Q9HAZ1
86715889,P56817
24360,P31391
135398510,P07949
154593761,Q92793
46884914,P05067
645307,P21918
46890828,Q12809
25217031,P42574
135398737,P08173
168271761,P09874
71767991,Q13131
6918314,P31645
86287685,P31645
22103743,P25101
58189810,O00444
49797612,P27487
44219903,P45452
134442357,P07333
13340061,P27338
9895762,P06870
44315826,Q15661
129236944,O60674
132272788,Q9NR97
44158157,P42574
44449577,P35968
387447,P49721
146364426,Q06124
54746913,Q96KS0
139341575,O60885
10391881,P00742
118366956,Q13547
90914794,P21802
156020436,O43570
11493219,P27487
11712625,Q9H0K1
135125856,Q9Y5Z0
3243891,P21728
58465708,Q9UBN7
44360724,P27487
2247,P41595
23661697,P27487
162722200,Q9UBN7
60103747,Q9BZJ3
11485656,P16234
134477061,Q15858
136069494,Q9GZT9
54584867,P55210
155556370,Q9Y5N1
135126294,P56817
155210922,Q9NR97
15604510,Q5VT25
141724607,P19099
49853720,P42338
135567126,O95271
24360,Q8WUI4
21020209,O15379
117885912,Q9NWZ3
25151352,P10721
150356527,Q9NYK1
9797370,P16234
44187362,P36507
38274995,P42330
154593804,Q92793
5328357,P00533
135126328,P56817
11427553,Q12851
45487940,P27487
23636021,Q05469
134211185,P51679
68765,Q07343
132271631,O00750
168278676,O15379
10667216,P35354
141724620,P19099
154639929,Q9NYK1
49797108,P27487
169290185,Q9UBN7
72547320,P56817
6918638,Q9UKV0
122182839,P29274
24748995,Q9Y5N1
162779245,P03952
11953235,Q9Y463
67098794,O14965
137529964,O14842
90413224,P56817
118117766,O43613
25166058,O00311
132259623,Q9UBN7
164675948,P15056
44547414,P21453
86275248,Q04771
11712625,P06239
156016420,Q13627
45263683,P27487
126752322,Q03181
85468830,P56817
134329338,Q9NR97
134329421,Q9NR97
139557068,P07333
162667559,O15379
11581985,Q13255
16068694,O15379
156441540,P15056
22050379,Q16539
6918642,Q13946
89735655,P53355
2726,P18825
24830571,Q13464
58109674,P28845
3273996,P21728
126523872,P56817
62705172,P11229
5289419,P20248
137701512,Q9H2K2
136041765,P42338
11213558,O43318
66655446,Q9H228
46869878,P45984
138687183,Q9UBN7
9800721,P27487
72193935,O95271
6539961,P06239
24905308,P12931
155531358,P49721
62705051,P08684
5328940,P12931
132272349,Q9NR97
132258546,Q9UBN7
5328940,P21860
129236944,P52333
44583235,P34913
14925759,P21917
52920263,Q9Y5Y4
91826374,Q15059
134131586,O60674
132046817,P03372
11592357,P37231
446504,P50281
126738297,Q9UBN7
132258895,Q9UBN7
10297043,P35968
126565,Q13177
124114343,P24864
46884201,P35367
167844998,P09874
146646844,P43681
448991,P14635
123132907,P56817
91933048,P27487
15979276,P31749
126556900,P56817
16124208,O14965
145993117,P28223
11091928,P08254
11427553,O00444
44561191,P27487
44425719,P14416
11429729,P35968
49797111,P27487
44589548,O15379
23648328,P25774
90388087,O60341
121304458,P35462
11634649,P42574
121470706,P51449
126523956,P56817
137029447,P51531
22336146,P13726
9925288,P35354
155563558,Q13547
128872,O60427
155765737,Q13231
154640145,Q9NR97
118432828,O60341
44289263,Q9BZJ3
10451184,Q08499
129032964,Q9UBN7
58109236,P28845
10231447,P43235
11285002,Q00536
68578314,Q9Y233
145990916,P56817
49797106,P27487
118938588,Q13224
73670486,P56817
11645208,O95819
71454160,P48736
11442891,Q96GD4
45487773,P31645
4917,Q99720
50917620,P00740
2196398,P43166
122548367,Q13547
124107555,Q13224
122419211,P35968
16719221,P36507
9817165,P09619
118540795,Q01118
135320787,Q9UBN7
156013710,Q9Y5Z0
1238,P35462
135398495,P22607
44344979,P49810
66615214,P11309
134329411,Q9NR97
44275954,P45452
11714595,P28074
71456725,P35367
118170706,Q14145
9884685,O00329
25164128,P35367
68078828,O14965
11213558,P51451
49806720,P78362
71565729,O43613
118863016,P98170
86715904,P56817
135285405,Q9Y5Z0
24766030,P06241
9829523,Q13237
134491696,P06401
11715767,P53778
44349528,P43115
54761157,P09619
71042022,P42345
447219,P00734
11387605,P29317
20817425,P06239
78122009,Q00987
10296883,P17252
10015713,P00918
145949377,P00918
167844970,P09874
91895618,P49840
162652809,Q92769
59603829,O00141
135499808,P21397
57897151,P10635
126557477,P56817
76332540,P48730
1755771,P23141
135240413,P23458
23017979,P78536
3325,P00918
71565669,Q14416
6540005,P07333
11327430,P42338
66558639,P14902
7059534,P05106
154827328,Q9H2K2
11248502,O14757
10073832,P22607
11442891,P42684
141724642,P19099
44288029,P00734
86567570,P25440
9834591,Q14832
126641960,Q13231
132272458,Q9NR97
24759089,P16234
73670487,P56817
134329912,Q9NYK1
118626089,P08908
3547,Q6P5Z2
9821317,P29466
3772674,P23141
135321024,Q9UBN7
135125624,Q9Y5Z0
122419211,P08581
132272267,Q9NR97
10389527,P43088
155536142,Q9Y337
121426272,O00750
51039222,P29274
122550533,Q13547
3339,P07148
53348185,O00329
126591927,P36507
138687189,Q9UBN7
162722709,Q9UBN7
126642241,Q13231
122193703,Q9Y233
681,P35462
15850631,P05106
10045603,P34972
139557077,P10721
129236914,P52333
134329289,Q9NYK1
71748255,Q13131
9959298,P25101
16722836,O60674
136901416,O60674
129205125,P51449
146205579,Q09472
6420138,Q9UQB9
71081,P22748
11751922,P36888
25110765,P11229
53362086,P21453
9865515,O15379
42642645,Q9NYL2
66615217,P11309
162645228,Q16790
146220659,Q86SK9
10663833,P35354
6918653,P50579
45266136,P27487
11228183,P10415
56949517,P42338
2160,P20309
58035522,O60341
11515125,P10635
5494449,P06239
71496458,P00533
3016,P14867
15941677,P14780
44157086,P42574
71731478,P27487
10455080,P29274
162722274,Q9UBN7
59351376,Q9Y233
682145,O75116
23696973,P34995
118433017,O60341
10045305,Q9UN88
176155,P28223
168296134,P22303
3001497,P05067
46883510,P34913
24424330,P12821
16221343,Q96GD4
167844804,O14757
52946883,P43115
137662187,P00918
132272453,Q9NYK1
122553380,P25440
138479283,Q92793
11547499,Q99572
71698376,P52333
71720404,P07477
122510255,Q9NR97
71212514,P49840
91895844,P27487
42622934,O60674
2719,Q99720
10459311,P08514
66882551,P31749
11556711,P25787
25211064,P07948
71285760,P52333
162722374,Q9UBN7
151986962,Q92793
66592626,P11309
57396813,P50406
65015,P41597
90683764,Q16288
10809519,P35354
57379345,Q9BXA7
122580638,Q15059
11406175,O14757
136205833,Q9H6Z9
44450069,O95271
10764263,P28335
137350508,O95835
73438493,P00519
15107,P22748
6539483,P49841
135125885,Q9Y5Z0
216239,P11511
57391826,P41143
17758020,P41279
146408603,P29597
89559719,O43613
164626366,Q9UBN7
25141092,O60674
162661070,P14902
146421831,Q9UQD0
46893990,Q12884
68181896,O00408
129072680,P26358
2662,P23219
135156976,P07333
2725,P35367
146676751,Q9UBN7
73353756,P27487
10460251,P24723
86302836,Q8WUI4
90914794,P06239
5312125,P35348
234475,P05067
24759534,P23443
118684956,Q96BI3
162651817,Q9UBN7
169290172,Q9UBN7
155527441,Q16790
59627005,Q16539
162722259,Q9UBN7
135421131,P49841
11631866,O00763
6604887,Q8TCU5
162722504,Q9UBN7
122510367,Q9NR97
16722836,Q2M2I8
11682752,P08253
126565,Q32MK0
25122183,P00797
52943993,Q12809
121365085,P03952
50991679,P39900
11719421,P06239
71731479,P27487
85469563,P56817
121412508,Q15910
10366136,Q9P2R7
134129996,Q08499
89961716,P11511
444034,P50406
86293161,O60885
57389550,O00329
9935746,P00742
138686416,Q9NYK1
132471857,P42336
90412817,P56817
44583237,P34913
155526759,P27487
23582824,Q7L7X3
122193930,Q9Y233
131965316,P06756
45482740,P24462
44157090,P55210
10863633,P00734
118344348,O00763
57516049,P35372
154640154,Q9NR97
131954161,O95271
16042458,O00767
124222810,P56817
72550012,P27986
25116191,P04629
66562366,P56817
5073,P21917
9829523,O00444
11213558,P42685
11647372,P27986
16077471,P23458
127051126,P08069
73214799,P06401
5330790,P49840
155436636,Q9Y5Y6
44360787,P27487
44622417,Q9Y5N1
126556828,P56817
47953,P23975
10366136,Q9NWZ3
11210487,P43116
49797610,P27487
9681,P28221
24995524,O14965
16730346,P28482
49797636,P27487
52946167,P21397
127029100,P21453
72713639,P14780
45485462,P35367
11560568,P49760
46885798,O95977
57386782,Q9GZT9
118712778,P27487
24945801,P28845
10569743,P08253
155766004,Q9BZP6
122510236,Q9NR97
45117711,P42330
155540835,P29475
5311377,P21917
90666018,Q92847
44302359,P08253
50912801,P05067
136069605,O00329
71565727,O43613
11601068,P19099
44441754,P06493
126557173,P56817
23646483,P28845
56635390,O43570
134330017,Q9NR97
5355,Q16790
10019555,P35354
9799867,P27487
155511764,P52333
24905230,P78527
168289593,O60331
22736235,P35968
138609137,P14902
155512467,Q07869
10433039,P27487
167845008,P09874
127044824,P55201
11712625,P36896
127049180,P27487
9798336,Q07343
162722026,Q9UBN7
163322146,O14965
11285002,Q9P1W9
126740626,O95180
155754702,Q12884
156009444,P14867
126565,P16591
25011729,P29323
18395048,P07711
162640906,Q9BXA7
118170503,Q14145
44424447,P21397
4634,P20309
23647726,P27487
162369483,P47989
10249183,P27815
10249183,Q08499
57842673,P06870
49797599,P27487
4636,P18825
145990611,P22303
53248845,Q9Y5Y4
135565923,Q16620
76287260,P28472
134329444,Q9NR97
11512578,P04637
24826799,P09769
14281011,Q14432
49852195,O14649
135320861,Q9UBN7
11463970,Q01959
162649121,P43405
444539,Q96DB2
101882290,Q96RI1
66882469,P42338
145982654,P25774
118684967,P49768
45375865,Q02156
155810867,Q9BQE3
134330010,Q9NR96
56649610,P78396
24759534,P35968
137796705,P43405
10406789,P27487
11582528,P35228
15005584,Q14432
126565,O95819
49862715,P27487
118987958,Q16620
134441939,P10721
90914794,P35916
24759763,P29475
162647727,P49768
51703,P28566
91895719,P27487
9797370,P09619
134133384,P06276
134330049,Q9NYK1
136069599,P42338
126565,Q9NWZ3
118211220,P36896
9893493,P11362
3501,P17252
118170210,Q14145
44443349,P27487
136987005,Q16539
44376417,P00747
71583084,P42574
118737647,Q9UBX1
162721884,Q9UBN7
23647902,P00797
49848895,Q96KS0
127034153,P03372
5280373,P21918
162722229,Q9UBN7
24905401,P31749
53325288,P45984
137638988,P08183
11712649,Q9UQB9
71246,P35354
155528897,P36888
90284132,P42336
136041792,P42338
60197825,P05177
52949826,P21397
162673090,Q06187
134491717,P04150
24826799,P35968
66557875,P56817
24849206,P00742
141724643,P19099
10761459,P35354
72699737,P27487
44414722,P23975
163200096,Q14123
117918001,Q7KZI7
130422161,P48736
134153498,Q96GD4
6918638,Q9BY41
44324176,P13945
387447,P25786
11519486,P35968
58191950,P04626
49854226,O00329
145973261,O15496
118498627,Q13315
73670321,P56817
5330158,P22455
54761306,Q13535
24905307,P78527
3501,P06493
135524872,P21397
138686376,Q9NR97
44417025,Q99705
56683440,Q13547
59757974,P11274
44203849,O14757
68336006,P68400
102175,P0DMS8
44592765,P08709
24905218,O00329
25183872,O14818
126565,P09769
139557089,P10721
59402011,P03951
24759534,P50613
122580638,O60885
10317453,Q9H228
91826332,O60885
12411107,Q16790
90372970,P56817
59227406,Q07343
126565,Q96RR4
11285002,P06493
66818766,Q9Y5Y6
16756623,P08648
90441958,P56817
155925937,P43405
44129293,P21453
49769453,Q969S8
44392212,P13945
136056548,P07948
71584828,P17787
126565,Q13237
122678562,P51449
131954172,Q9H2K2
44467507,P56817
49849007,Q9GZT9
601577,P50579
44588591,P27815
11502996,O95977
122186553,Q9Y618
11977753,Q9UBN7
11569716,P45452
44330149,P78536
78105291,P56817
141724678,P19099
44440259,P17948
24995524,Q16620
155537455,Q9Y618
5330157,P22607
3559,P41595
72698602,P31749
5766869,P21918
164514133,Q92793
46191454,P50613
10248900,P00749
91530809,P49841
57411837,O00329
134374895,Q9HBA0
118401314,P43405
6540005,P35916
24872070,P05556
138454761,P11362
123133764,P23415
44576633,P08253
155765858,Q9BZP6
126557608,Q9Y5Z0
218362,P18825
15297223,P24723
11531856,P35228
155529247,P27986
44143371,P41279
117917307,Q7KZI7
162779225,P03952
59627005,P06239
155766016,Q9BZP6
71698376,P43405
2765447,P27338
126557477,Q9Y5Z0
14280994,Q13370
155755014,Q12884
155925936,P43405
53237892,P46098
136069563,Q96KS0
126752324,Q03181
138374627,Q15059
155534659,P0DMS8
24825713,P34913
44330135,P78536
11265886,Q9BY41
137253881,P07949
162779212,P03952
118931167,O60341
49854753,P31749
44592978,P08709
135398495,Q15139
44230873,P23975
680935,P16050
13009346,P11387
5281600,P48169
155556134,P0DMS8
86715757,P56817
127041558,P13945
21362425,P51677
49855949,P00533
162673099,P49841
16679612,Q9Y5N1
58189810,P11712
122498421,P43405
44816692,Q9Y5N1
16718671,P00749
118282972,Q99720
52944041,Q12809
9681,P28335
9812185,P05106
9933475,P12931
60148693,Q9UQL6
16095114,Q96DB2
72698602,O60674
49797089,P27487
10029213,P00734
135125911,Q9Y5Z0
155765983,Q13231
150703860,P31153
3779,P35368
11471333,P17787
46216796,P36888
117723301,O60885
9810884,P49759
53232414,P43405
121333910,Q15858
16658108,P00749
44398371,P49841
139600335,P07948
44592955,P13726
118211317,P36896
44418375,P28845
16722836,Q13164
91933054,P27487
11518389,Q15303
168296527,O60331
71586553,Q00987
164626135,P49841
10431917,P78396
155547969,P27338
45487922,P27487
77993,P28222
73670827,P56817
49854228,O00329
126556917,P56817
135285446,Q9Y5Z0
73670148,P56817
49849231,Q96KS0
146343545,P08908
5328940,P54756
44589548,P56524
5202,P28222
168291722,P22607
126565,P32298
71150163,P05091
21877604,P11362
46841499,Q15858
67953301,P34972
139557086,P07333
134152281,O43570
121364584,P03952
127051622,P08069
127052289,P27487
11512726,P28074
162722529,Q9UBN7
91826369,Q15059
154827332,O95271
44400527,P00742
10575733,Q08493
24812771,P29274
25066467,P04629
10412365,P00742
43833345,P35372
138686844,Q9NYK1
135126393,P56817
2354,P19801
5265,P25100
11709650,P30542
22010118,Q9BZJ3
25005273,P49841
24881335,P11802
25127713,P04626
162722224,Q9UBN7
137637832,P27338
17753800,P00749
10251673,P08908
59757974,P07949
25190762,P06493
138686882,Q9NR97
72203284,P00519
146421761,Q9UQD0
71565590,O43613
132272372,Q9NYK1
46884202,P35367
11213558,Q9Y616
137648143,P0DMS8
44449272,P23975
146907624,Q92793
57385936,P35462
24759534,P21802
44158698,Q9Y5N1
121364653,P03952
11786814,P17706
168287622,P09874
146423343,Q13464
71226367,P42680
189069,P07858
162779256,P03952
73353637,P34913
