drugbank_id_1,drugbank_id_2,label
DB00434,DB09117,1
DB01178,DB09345,1
DB09330,DB00696,1
DB04573,DB13158,1
DB00297,DB00748,1
DB00854,DB01395,1
DB00608,DB00204,1
DB00542,DB08976,1
DB00224,DB00586,1
DB06697,DB00422,1
DB01601,DB09030,1
DB08938,DB02187,1
DB09104,DB00547,1
DB00297,DB01080,1
DB00458,DB05271,1
DB00648,DB01234,1
DB00219,DB11609,1
DB00751,DB00220,1
DB09167,DB01367,1
DB11079,DB01261,1
DB00220,DB00284,1
DB01211,DB00203,1
DB01580,DB06709,1
DB00178,DB01275,1
DB00169,DB00277,1
DB00696,DB00433,1
DB00870,DB00288,1
DB01164,DB00279,1
DB01232,DB06212,1
DB06737,DB00180,1
DB00607,DB01054,1
DB00199,DB12267,1
DB00486,DB01081,1
DB00623,DB00753,1
DB01240,DB00390,1
DB08881,DB01396,1
DB00584,DB00210,1
DB00203,DB06216,1
DB00842,DB01086,1
DB00338,DB00396,1
DB00615,DB00647,1
DB01319,DB01132,1
DB00210,DB06737,1
DB00564,DB00675,1
DB00679,DB01210,1
DB01601,DB01268,1
DB00390,DB09075,1
DB01026,DB01008,1
DB00196,DB08896,1
DB09063,DB00932,1
DB00557,DB00647,1
DB01088,DB00295,1
DB09236,DB01219,1
DB09042,DB00623,1
DB01194,DB01144,1
DB00317,DB00498,1
DB00722,DB08981,1
DB01200,DB01364,1
DB00366,DB01159,1
DB00784,DB00282,1
DB08439,DB09204,1
DB00582,DB06176,1
DB01170,DB09477,1
DB00564,DB12532,1
DB00472,DB00697,1
DB00691,DB00210,1
DB00283,DB01115,1
DB09343,DB00351,1
DB09224,DB09118,1
DB01203,DB08868,1
DB00899,DB01081,1
DB01614,DB00356,1
DB00257,DB08934,1
DB00195,DB00317,1
DB09074,DB00379,1
DB09073,DB00270,1
DB04855,DB00332,1
DB09224,DB00344,1
DB09072,DB00477,1
DB00238,DB01412,1
DB01002,DB00678,1
DB06216,DB12532,1
DB00936,DB00686,1
DB00819,DB00191,1
DB09074,DB00820,1
DB00178,DB01170,1
DB01589,DB00228,1
DB03585,DB00232,1
DB00865,DB00835,1
DB01319,DB06684,1
DB00980,DB01403,1
DB00808,DB02638,1
DB01045,DB00835,1
DB00681,DB09026,1
DB00976,DB00910,1
DB00529,DB01182,1
DB09289,DB00752,1
DB01174,DB00136,1
DB09225,DB01114,1
DB01104,DB01424,1
DB01248,DB01168,1
DB09054,DB11614,1
DB01263,DB00499,1
DB00289,DB01396,1
DB00244,DB00866,1
DB09073,DB09074,1
DB00388,DB00852,1
DB01195,DB00604,1
DB08899,DB00612,1
DB00217,DB06704,1
DB06684,DB00458,1
DB00699,DB00845,1
DB01289,DB00682,1
DB00531,DB00202,1
DB00334,DB00175,1
DB01069,DB09204,1
DB01174,DB08808,1
DB00497,DB00748,1
DB00974,DB09079,1
DB00557,DB00904,1
DB00422,DB00264,1
DB00757,DB00924,1
DB04794,DB01591,1
DB00328,DB00223,1
DB00599,DB01065,1
DB00390,DB01108,1
DB00892,DB01041,1
DB00300,DB00315,1
DB04552,DB00720,1
DB09048,DB11581,1
DB01208,DB00222,1
DB01601,DB09083,1
DB00502,DB00434,1
DB00327,DB01437,1
DB01222,DB00695,1
DB00412,DB08899,1
DB00501,DB00201,1
DB00981,DB00184,1
DB09292,DB01235,1
DB00243,DB01114,1
DB01390,DB00391,1
DB00821,DB03615,1
DB00420,DB00268,1
DB00489,DB00598,1
DB00465,DB13167,1
DB08865,DB08883,1
DB06788,DB00904,1
DB00229,DB01418,1
DB08865,DB00367,1
DB01408,DB00524,1
DB00312,DB00611,1
DB06402,DB06603,1
DB00780,DB06262,1
DB00182,DB00191,1
DB01600,DB00399,1
DB00975,DB01235,1
DB00195,DB01177,1
DB01167,DB00440,1
DB00300,DB01072,1
DB00519,DB00688,1
DB06589,DB00679,1
DB00750,DB00349,1
DB01558,DB01587,1
DB00625,DB01098,1
DB00224,DB08868,1
DB01149,DB00234,1
DB00418,DB04938,1
DB09063,DB01028,1
DB01065,DB01235,1
DB08820,DB08910,1
DB00176,DB04842,1
DB00405,DB08918,1
DB00944,DB01193,1
DB00809,DB00486,1
DB00277,DB00549,1
DB00312,DB00240,1
DB00866,DB01203,1
DB08899,DB00764,1
DB00263,DB00537,1
DB00821,DB09138,1
DB00492,DB00528,1
DB00914,DB01268,1
DB08933,DB08860,1
DB09295,DB05676,1
DB09345,DB01149,1
DB09063,DB00277,1
DB09231,DB01226,1
DB00298,DB01154,1
DB07615,DB00288,1
DB09279,DB00393,1
DB00104,DB00537,1
DB00508,DB00334,1
DB00750,DB00543,1
DB01016,DB06616,1
DB00281,DB00477,1
DB05521,DB09270,1
DB01081,DB09286,1
DB00957,DB00498,1
DB01320,DB00490,1
DB00854,DB01149,1
DB01116,DB01338,1
DB00252,DB06155,1
DB00461,DB00873,1
DB02709,DB04574,1
DB00502,DB01106,1
DB01211,DB09027,1
DB09241,DB01081,1
DB00246,DB11921,1
DB00934,DB01173,1
DB09212,DB08971,1
DB00503,DB06702,1
DB01214,DB06694,1
DB00829,DB09224,1
DB04951,DB04865,1
DB00678,DB01283,1
DB08912,DB08877,1
DB00358,DB00424,1
DB00564,DB01410,1
DB08981,DB03615,1
DB08943,DB00661,1
DB00924,DB00721,1
DB09070,DB00741,1
DB00220,DB00938,1
DB01437,DB00906,1
DB07615,DB00887,1
DB00794,DB01297,1
DB01618,DB00950,1
DB08797,DB09026,1
DB00226,DB00866,1
DB01215,DB00344,1
DB01280,DB08895,1
DB08971,DB09063,1
DB01178,DB00555,1
DB01236,DB00700,1
DB01609,DB00377,1
DB00462,DB01081,1
DB01026,DB00261,1
DB05521,DB01219,1
DB00521,DB09063,1
DB13872,DB00252,1
DB00469,DB02187,1
DB00529,DB00743,1
DB00679,DB09183,1
DB00353,DB06268,1
DB00802,DB00774,1
DB00312,DB00495,1
DB09275,DB00873,1
DB08899,DB00346,1
DB06412,DB01098,1
DB09048,DB06292,1
DB09048,DB00433,1
DB00628,DB01202,1
DB09225,DB00191,1
DB09279,DB09477,1
DB06210,DB00317,1
DB06739,DB00524,1
DB00814,DB04865,1
DB01214,DB01348,1
DB00263,DB00599,1
DB01263,DB00755,1
DB00243,DB08903,1
DB01609,DB00531,1
DB00708,DB00476,1
DB01168,DB08922,1
DB00735,DB00972,1
DB00997,DB01544,1
DB00391,DB00921,1
DB01601,DB08875,1
DB00806,DB00264,1
DB00235,DB09283,1
DB09073,DB01418,1
DB04876,DB01197,1
DB00257,DB11828,1
DB00176,DB12026,1
DB00564,DB00337,1
DB00203,DB00531,1
DB00545,DB00245,1
DB12332,DB00296,1
DB01169,DB01275,1
DB08922,DB00748,1
DB00310,DB13142,1
DB00933,DB11609,1
DB00289,DB00724,1
DB09245,DB00334,1
DB00196,DB00333,1
DB01545,DB00356,1
DB00248,DB09286,1
DB00496,DB12161,1
DB01178,DB13323,1
DB00683,DB00349,1
DB01220,DB01238,1
DB01370,DB00288,1
DB00188,DB00988,1
DB01576,DB00405,1
DB00370,DB00215,1
DB09242,DB08941,1
DB01174,DB04842,1
DB01247,DB00450,1
DB01353,DB00252,1
DB08912,DB06626,1
DB00801,DB01159,1
DB00582,DB06145,1
DB01355,DB00325,1
DB00625,DB06694,1
DB00793,DB00568,1
DB01209,DB00268,1
DB08882,DB01120,1
DB01242,DB00275,1
DB00289,DB01036,1
DB00207,DB05271,1
DB00924,DB01175,1
DB01248,DB00518,1
DB09288,DB01418,1
DB09330,DB00294,1
DB13167,DB00655,1
DB00477,DB00925,1
DB13167,DB06263,1
DB00963,DB01013,1
DB00743,DB00757,1
DB00275,DB06737,1
DB01189,DB01612,1
DB01624,DB01403,1
DB01211,DB08865,1
DB09227,DB06712,1
DB08873,DB00477,1
DB00564,DB08867,1
DB00865,DB01359,1
DB01440,DB00768,1
DB00834,DB01138,1
DB00398,DB00749,1
DB00252,DB00619,1
DB06636,DB00717,1
DB06152,DB00852,1
DB00705,DB04572,1
DB00326,DB00841,1
DB00737,DB00370,1
DB00537,DB00875,1
DB00540,DB06707,1
DB09118,DB00759,1
DB00932,DB00960,1
DB00635,DB09038,1
DB01609,DB08907,1
DB09112,DB08822,1
DB08873,DB05271,1
DB01624,DB13323,1
DB00257,DB00586,1
DB01092,DB00352,1
DB01081,DB00409,1
DB00227,DB00778,1
DB00804,DB11609,1
DB00699,DB01138,1
DB00986,DB00327,1
DB00220,DB00475,1
DB01090,DB01325,1
DB00243,DB00932,1
DB09215,DB11921,1
DB01154,DB00748,1
DB06663,DB00331,1
DB00318,DB09345,1
DB00697,DB01106,1
DB00486,DB01198,1
DB00821,DB00479,1
DB00715,DB04896,1
DB00794,DB01182,1
DB09227,DB00758,1
DB06589,DB01175,1
DB00794,DB00136,1
DB08795,DB00694,1
DB01010,DB00598,1
DB00270,DB04861,1
DB00945,DB00764,1
DB08820,DB00726,1
DB09074,DB00883,1
DB06718,DB09038,1
DB00744,DB00784,1
DB00405,DB05246,1
DB00333,DB01452,1
DB01708,DB01199,1
DB01093,DB00175,1
DB00285,DB00318,1
DB00203,DB00850,1
DB00318,DB00313,1
DB00722,DB02709,1
DB00257,DB08798,1
DB09146,DB01208,1
DB09031,DB00393,1
DB09082,DB00738,1
DB00470,DB00844,1
DB00263,DB01466,1
DB00857,DB01624,1
DB00257,DB00481,1
DB00915,DB00199,1
DB00241,DB05246,1
DB00802,DB00656,1
DB00648,DB00604,1
DB01095,DB08875,1
DB00254,DB00724,1
DB01014,DB00487,1
DB01377,DB00227,1
DB00854,DB01618,1
DB01037,DB00614,1
DB05266,DB01250,1
DB00177,DB00939,1
DB00343,DB12026,1
DB00520,DB00996,1
DB09104,DB00175,1
DB00482,DB01082,1
DB00537,DB06603,1
DB01601,DB01156,1
DB06290,DB00482,1
DB00246,DB00850,1
DB00486,DB00909,1
DB06196,DB00498,1
DB00933,DB08808,1
DB00557,DB00420,1
DB01656,DB00762,1
DB01623,DB01154,1
DB00176,DB09000,1
DB00207,DB01175,1
DB00344,DB00215,1
DB00359,DB06803,1
DB00193,DB00999,1
DB00268,DB00332,1
DB00203,DB01222,1
DB00328,DB00870,1
DB00497,DB01002,1
DB00625,DB00863,1
DB09063,DB01177,1
DB08881,DB09076,1
DB08899,DB00307,1
DB01156,DB08893,1
DB09048,DB09039,1
DB00210,DB09075,1
DB00318,DB00899,1
DB09295,DB00812,1
DB06288,DB00341,1
DB01118,DB00349,1
DB00492,DB03585,1
DB00975,DB00981,1
DB06144,DB00427,1
DB00201,DB00499,1
DB01207,DB06228,1
DB01558,DB11609,1
DB09330,DB00175,1
DB01264,DB01159,1
DB01232,DB02703,1
DB00254,DB01087,1
DB00890,DB01037,1
DB08883,DB00768,1
DB00819,DB01195,1
DB00418,DB01162,1
DB00220,DB11581,1
DB00246,DB00932,1
DB08899,DB00277,1
DB00712,DB00467,1
DB01001,DB04946,1
DB06636,DB00918,1
DB00245,DB11315,1
DB00285,DB00309,1
DB01263,DB08883,1
DB01254,DB00184,1
DB01240,DB00278,1
DB00826,DB01115,1
DB01400,DB06589,1
DB00805,DB00457,1
DB01059,DB00014,1
DB00257,DB00715,1
DB01401,DB04743,1
DB01086,DB01149,1
DB06826,DB01180,1
DB01186,DB00481,1
DB00353,DB00625,1
DB09245,DB00350,1
DB00264,DB00377,1
DB00615,DB00896,1
DB01174,DB00321,1
DB01399,DB04574,1
DB00696,DB01275,1
DB09212,DB09218,1
DB09118,DB01588,1
DB00384,DB00521,1
DB01628,DB01359,1
DB01075,DB01355,1
DB01377,DB00324,1
DB00289,DB00909,1
DB00784,DB00880,1
DB00899,DB09034,1
DB06770,DB00660,1
DB00683,DB00405,1
DB01544,DB01202,1
DB06742,DB09270,1
DB09235,DB00323,1
DB01348,DB00661,1
DB00349,DB00843,1
DB00373,DB01348,1
DB00179,DB00896,1
DB01214,DB06268,1
DB00246,DB00956,1
DB00881,DB01580,1
DB00420,DB01238,1
DB00238,DB00541,1
DB08873,DB00220,1
DB01397,DB00779,1
DB00834,DB00591,1
DB06196,DB00741,1
DB06772,DB01044,1
DB00794,DB01242,1
DB00834,DB01435,1
DB00353,DB00401,1
DB01377,DB00492,1
DB11596,DB00293,1
DB01577,DB01084,1
DB00496,DB04861,1
DB01623,DB04868,1
DB00694,DB08916,1
DB00289,DB01254,1
DB00422,DB00794,1
DB00257,DB00268,1
DB00370,DB00489,1
DB01624,DB04841,1
DB01057,DB09300,1
DB01198,DB01159,1
DB00773,DB09027,1
DB01615,DB00187,1
DB00613,DB00831,1
DB01034,DB09231,1
DB00226,DB00966,1
DB00408,DB00434,1
DB06290,DB00334,1
DB00465,DB00749,1
DB06144,DB00405,1
DB01211,DB00897,1
DB08933,DB00734,1
DB08976,DB00635,1
DB00706,DB01210,1
DB01259,DB00175,1
DB00652,DB09338,1
DB00477,DB00396,1
DB00228,DB00732,1
DB04839,DB00783,1
DB04855,DB00553,1
DB00312,DB05351,1
DB00281,DB06626,1
DB06699,DB04855,1
DB00300,DB00544,1
DB06700,DB08439,1
DB08933,DB00778,1
DB12332,DB08439,1
DB00705,DB08860,1
DB01264,DB00593,1
DB08820,DB00808,1
DB09285,DB00870,1
DB00683,DB01437,1
DB00783,DB01222,1
DB08816,DB06738,1
DB00732,DB00635,1
DB00986,DB09272,1
DB00734,DB08910,1
DB01129,DB09080,1
DB01069,DB01066,1
DB08873,DB00448,1
DB00295,DB01114,1
DB09204,DB00421,1
DB00967,DB06698,1
DB00540,DB00308,1
DB01236,DB00263,1
DB00285,DB00420,1
DB01044,DB01016,1
DB01558,DB00543,1
DB00419,DB01268,1
DB00283,DB08875,1
DB00872,DB00598,1
DB01224,DB08822,1
DB09242,DB01170,1
DB09073,DB00503,1
DB00898,DB01076,1
DB05219,DB04898,1
DB00631,DB00697,1
DB00673,DB01232,1
DB01050,DB13783,1
DB01320,DB00818,1
DB09054,DB00959,1
DB12332,DB04841,1
DB06201,DB00557,1
DB04946,DB00972,1
DB01174,DB00350,1
DB00208,DB00655,1
DB02187,DB00774,1
DB00324,DB08909,1
DB00601,DB00679,1
DB09280,DB01075,1
DB00230,DB00318,1
DB00834,DB08918,1
DB01013,DB00989,1
DB00734,DB01068,1
DB03585,DB00489,1
DB01016,DB00898,1
DB06413,DB09166,1
DB00300,DB01002,1
DB00936,DB08971,1
DB08873,DB09101,1
DB01097,DB04865,1
DB00298,DB01041,1
DB00335,DB08865,1
DB00199,DB09166,1
DB00927,DB06603,1
DB09555,DB06698,1
DB00938,DB00904,1
DB00379,DB00679,1
DB08880,DB09091,1
DB00754,DB00765,1
DB01149,DB00911,1
DB00146,DB00153,1
DB00337,DB01203,1
DB00461,DB01399,1
DB01241,DB00328,1
DB09238,DB01403,1
DB01320,DB00570,1
DB00790,DB01021,1
DB00559,DB00921,1
DB00818,DB01437,1
DB01621,DB00284,1
DB00257,DB08439,1
DB01104,DB00333,1
DB00619,DB08901,1
DB00661,DB00822,1
DB00270,DB00250,1
DB01229,DB00352,1
DB00590,DB01089,1
DB00503,DB00264,1
DB06204,DB00599,1
DB00857,DB01206,1
DB01355,DB00985,1
DB05351,DB00884,1
DB06589,DB01076,1
DB00391,DB01466,1
DB00180,DB00880,1
DB00374,DB01359,1
DB09084,DB01275,1
DB00500,DB01177,1
DB00890,DB00635,1
DB00968,DB06663,1
DB01221,DB06288,1
DB00254,DB05521,1
DB00477,DB00435,1
DB01242,DB06217,1
DB03615,DB00282,1
DB01002,DB00722,1
DB00651,DB00231,1
DB04855,DB08906,1
DB00590,DB01275,1
DB00470,DB01174,1
DB00182,DB09068,1
DB00691,DB00390,1
DB09291,DB00575,1
DB00820,DB06212,1
DB01064,DB00774,1
DB09215,DB00919,1
DB00813,DB09272,1
DB01178,DB00341,1
DB00796,DB00774,1
DB00484,DB01116,1
DB08984,DB00429,1
DB09275,DB00655,1
DB04855,DB00153,1
DB00189,DB01356,1
DB00344,DB01291,1
DB09104,DB00680,1
DB00494,DB06282,1
DB00883,DB01029,1
DB00771,DB00934,1
DB09295,DB01401,1
DB01086,DB01178,1
DB00196,DB09262,1
DB00488,DB09289,1
DB02703,DB00962,1
DB01283,DB06228,1
DB08981,DB01260,1
DB08828,DB06589,1
DB01268,DB00420,1
DB00782,DB00327,1
DB09286,DB00370,1
DB04855,DB09078,1
DB05521,DB12026,1
DB09120,DB06769,1
DB01250,DB00919,1
DB00554,DB00959,1
DB00484,DB01175,1
DB09063,DB00936,1
DB00881,DB01275,1
DB00843,DB09076,1
DB01167,DB00745,1
DB06196,DB01324,1
DB00900,DB09040,1
DB09236,DB00708,1
DB00257,DB08907,1
DB06724,DB01167,1
DB00573,DB04272,1
DB06201,DB01239,1
DB00648,DB09570,1
DB01072,DB09128,1
DB00622,DB00420,1
DB01104,DB04868,1
DB01166,DB01098,1
DB00252,DB00938,1
DB00313,DB00559,1
DB06288,DB00405,1
DB01069,DB01253,1
DB01182,DB06480,1
DB01023,DB00701,1
DB00206,DB06282,1
DB04839,DB01296,1
DB04842,DB09342,1
DB00690,DB09286,1
DB00690,DB01178,1
DB01154,DB01452,1
DB00343,DB01227,1
DB01075,DB00836,1
DB00582,DB00332,1
DB00933,DB01239,1
DB09080,DB06589,1
DB00699,DB00683,1
DB01226,DB08906,1
DB00608,DB00436,1
DB08899,DB00295,1
DB00288,DB00545,1
DB00318,DB06594,1
DB00252,DB00448,1
DB00908,DB00612,1
DB01390,DB01197,1
DB01233,DB00458,1
DB00908,DB09079,1
DB00326,DB01059,1
DB06636,DB00836,1
DB00285,DB00333,1
DB00238,DB11362,1
DB01104,DB00818,1
DB00705,DB00959,1
DB01267,DB06335,1
DB00880,DB00910,1
DB00433,DB00181,1
DB00939,DB00006,1
DB01024,DB01418,1
DB00250,DB00750,1
DB00937,DB00318,1
DB00469,DB01283,1
DB00313,DB00334,1
DB01186,DB04794,1
DB08933,DB05521,1
DB01245,DB00219,1
DB01340,DB00495,1
DB00292,DB06288,1
DB01236,DB00195,1
DB00573,DB00288,1
DB08895,DB01359,1
DB00252,DB00969,1
DB01356,DB00202,1
DB00932,DB01072,1
DB01370,DB01608,1
DB00564,DB00765,1
DB01174,DB06736,1
DB00872,DB00797,1
DB08873,DB00379,1
DB00436,DB06203,1
DB01357,DB00914,1
DB00333,DB01071,1
DB02709,DB00282,1
DB12364,DB04743,1
DB00635,DB01067,1
DB01083,DB00186,1
DB00375,DB00712,1
DB06737,DB08819,1
DB01348,DB00608,1
DB06144,DB11148,1
DB04861,DB00590,1
DB00246,DB01614,1
DB00586,DB12598,1
DB01072,DB08896,1
DB00296,DB01275,1
DB00939,DB09212,1
DB00371,DB09342,1
DB00862,DB01224,1
DB04855,DB00243,1
DB09345,DB04896,1
DB00230,DB00402,1
DB01129,DB00758,1
DB00186,DB00215,1
DB00318,DB00391,1
DB00461,DB00390,1
DB00230,DB01075,1
DB06708,DB11614,1
DB00961,DB01202,1
DB00169,DB01235,1
DB08865,DB00361,1
DB09242,DB00774,1
DB00759,DB00872,1
DB08881,DB00836,1
DB00976,DB00353,1
DB00857,DB00381,1
DB00752,DB01191,1
DB00477,DB00531,1
DB01264,DB00897,1
DB00966,DB00091,1
DB00502,DB09269,1
DB00795,DB06739,1
DB09292,DB00708,1
DB00206,DB00661,1
DB00422,DB00753,1
DB01545,DB05246,1
DB00472,DB00679,1
DB00861,DB00819,1
DB01365,DB01619,1
DB00519,DB01592,1
DB00297,DB01029,1
DB09289,DB01037,1
DB09072,DB01075,1
DB09054,DB00683,1
DB02703,DB00822,1
DB00784,DB00905,1
DB00508,DB01353,1
DB00238,DB00470,1
DB01193,DB01136,1
DB00872,DB01181,1
DB06414,DB01175,1
DB00254,DB00332,1
DB00446,DB00672,1
DB00201,DB00377,1
DB00831,DB00747,1
DB00201,DB00170,1
DB01235,DB09117,1
DB00678,DB04841,1
DB01263,DB00897,1
DB01210,DB01200,1
DB08820,DB00883,1
DB01157,DB00270,1
DB01174,DB00248,1
DB00285,DB01259,1
DB09039,DB01228,1
DB06802,DB01044,1
DB00176,DB01263,1
DB00091,DB08815,1
DB01563,DB09085,1
DB08815,DB00950,1
DB01254,DB09396,1
DB00950,DB00765,1
DB06290,DB01227,1
DB08899,DB00468,1
DB00169,DB00904,1
DB09330,DB00091,1
DB00458,DB00014,1
DB00263,DB00647,1
DB01319,DB01349,1
DB09128,DB00731,1
DB05812,DB04855,1
DB06263,DB01135,1
DB00751,DB00872,1
DB08880,DB00499,1
DB01007,DB09270,1
DB01320,DB01349,1
DB01319,DB00472,1
DB01567,DB04896,1
DB04896,DB00310,1
DB00201,DB01058,1
DB01059,DB00889,1
DB00753,DB13872,1
DB00502,DB00904,1
DB00199,DB00843,1
DB00753,DB01215,1
DB04896,DB01295,1
DB01623,DB01211,1
DB00189,DB00527,1
DB00633,DB01214,1
DB09232,DB01340,1
DB00991,DB00421,1
DB00755,DB00214,1
DB06724,DB00846,1
DB09118,DB00316,1
DB00633,DB01544,1
DB00247,DB01211,1
DB00363,DB00181,1
DB00582,DB00497,1
DB13025,DB05246,1
DB00457,DB00966,1
DB09048,DB00426,1
DB01002,DB04908,1
DB00962,DB00215,1
DB00970,DB09049,1
DB00494,DB00771,1
DB12598,DB13783,1
DB01097,DB00335,1
DB00333,DB08987,1
DB00554,DB00817,1
DB01080,DB01114,1
DB09118,DB01621,1
DB00953,DB01614,1
DB09238,DB01151,1
DB00237,DB09017,1
DB00652,DB00555,1
DB01211,DB01223,1
DB00681,DB00295,1
DB00227,DB00712,1
DB01202,DB01235,1
DB09204,DB00295,1
DB00940,DB00880,1
DB01171,DB00226,1
DB00333,DB00924,1
DB06204,DB01545,1
DB00189,DB00427,1
DB09330,DB01110,1
DB09330,DB01008,1
DB12267,DB01100,1
DB00186,DB09068,1
DB00457,DB06712,1
DB00991,DB00846,1
DB00842,DB06716,1
DB09093,DB00202,1
DB00564,DB01259,1
DB00340,DB00327,1
DB01097,DB01580,1
DB00864,DB00531,1
DB00590,DB09238,1
DB00350,DB00373,1
DB00465,DB01356,1
DB01583,DB00946,1
DB04743,DB00873,1
DB00379,DB00575,1
DB00601,DB01403,1
DB00774,DB00476,1
DB00477,DB09085,1
DB00673,DB00246,1
DB00323,DB00393,1
DB00502,DB01355,1
DB00320,DB00723,1
DB00455,DB06480,1
DB01437,DB00323,1
DB04844,DB01175,1
DB00683,DB01198,1
DB00904,DB09068,1
DB00801,DB00726,1
DB00648,DB00337,1
DB05676,DB00324,1
DB01161,DB01114,1
DB01224,DB00737,1
DB01083,DB00162,1
DB00458,DB00935,1
DB09093,DB01061,1
DB11586,DB00924,1
DB01433,DB09272,1
DB00244,DB09138,1
DB00465,DB01177,1
DB00321,DB06694,1
DB01201,DB08932,1
DB01100,DB00937,1
DB01563,DB05271,1
DB00359,DB01131,1
DB01567,DB00950,1
DB00584,DB00869,1
DB00412,DB01424,1
DB00812,DB00006,1
DB00289,DB01624,1
DB09119,DB00499,1
DB00283,DB06684,1
DB04855,DB00575,1
DB09063,DB00531,1
DB06802,DB00735,1
DB08439,DB12598,1
DB06717,DB09270,1
DB01232,DB00153,1
DB00804,DB09076,1
DB00705,DB01124,1
DB00177,DB04552,1
DB01090,DB08893,1
DB00184,DB01181,1
DB06216,DB06589,1
DB00678,DB00742,1
DB09118,DB00404,1
DB01215,DB00985,1
DB06636,DB01466,1
DB00193,DB00953,1
DB00343,DB01092,1
DB13783,DB08932,1
DB08912,DB00635,1
DB00619,DB00240,1
DB00363,DB00241,1
DB00652,DB00898,1
DB01172,DB00282,1
DB00774,DB01197,1
DB00898,DB01037,1
DB01118,DB00700,1
DB04896,DB00697,1
DB00549,DB00363,1
DB01349,DB00542,1
DB00938,DB00363,1
DB00469,DB00502,1
DB01165,DB01601,1
DB08903,DB01624,1
DB01023,DB04920,1
