drugbank_id_1,drugbank_id_2,label
DB00635,DB00724,1
DB01193,DB00433,1
DB00178,DB00501,1
DB00376,DB00678,1
DB00458,DB00863,1
DB00381,DB01167,1
DB00661,DB00909,1
DB00884,DB01104,1
DB01115,DB00196,1
DB00695,DB02530,1
DB00620,DB00297,1
DB00381,DB00722,1
DB00567,DB00332,1
DB00136,DB00950,1
DB00207,DB01072,1
DB00250,DB00334,1
DB00335,DB01156,1
DB00214,DB00481,1
DB00590,DB01129,1
DB00472,DB00158,1
DB00874,DB00433,1
DB00734,DB00502,1
DB00443,DB00178,1
DB00363,DB00482,1
DB02300,DB00203,1
DB01009,DB00512,1
DB00820,DB00722,1
DB00413,DB01076,1
DB04441,DB00678,1
DB00381,DB00310,1
DB00222,DB00590,1
DB00335,DB00619,1
DB00571,DB01022,1
DB01060,DB01104,1
DB00564,DB01186,1
DB00186,DB00502,1
DB00461,DB00433,1
DB00709,DB00842,1
DB00883,DB00497,1
DB00713,DB00813,1
DB00275,DB00284,1
DB00231,DB00184,1
DB00829,DB00625,1
DB00426,DB00193,1
DB00884,DB01020,1
DB00842,DB01229,1
DB00445,DB00544,1
DB00158,DB00678,1
DB00924,DB00999,1
DB01197,DB00334,1
DB00417,DB01112,1
DB01167,DB00178,1
DB00465,DB01331,1
DB01044,DB00136,1
DB00763,DB00404,1
DB00585,DB00938,1
DB00598,DB00641,1
DB00295,DB00175,1
DB00327,DB00451,1
DB01215,DB01589,1
DB01001,DB01609,1
DB01137,DB00811,1
DB01195,DB00481,1
DB00818,DB00393,1
DB00571,DB00425,1
DB00864,DB00425,1
DB00661,DB01059,1
DB01048,DB00897,1
DB00916,DB01181,1
DB00321,DB00390,1
DB00749,DB00216,1
DB00268,DB00884,1
DB01248,DB00399,1
DB01005,DB04441,1
DB00417,DB00563,1
DB00598,DB01001,1
DB00565,DB00863,1
DB00881,DB00524,1
DB00601,DB00590,1
DB01036,DB00776,1
DB00624,DB01609,1
DB00860,DB00207,1
DB00836,DB00950,1
DB00244,DB00193,1
DB00850,DB00863,1
DB00862,DB00381,1
DB00695,DB01589,1
DB00938,DB00776,1
DB01211,DB00904,1
DB00747,DB00390,1
DB00555,DB00341,1
DB00351,DB00264,1
DB00962,DB01001,1
DB00710,DB01142,1
DB00864,DB00402,1
DB00563,DB00327,1
DB00571,DB00482,1
DB00222,DB00489,1
DB01069,DB00158,1
DB00712,DB01001,1
DB01129,DB01190,1
DB00757,DB00177,1
DB00695,DB00470,1
DB00999,DB00423,1
DB00559,DB00390,1
DB00194,DB00584,1
DB01413,DB00681,1
DB01233,DB00188,1
DB00285,DB01083,1
DB00512,DB00339,1
DB01076,DB00794,1
DB00938,DB00966,1
DB00186,DB00863,1
DB00669,DB01068,1
DB01586,DB00468,1
DB00783,DB00656,1
DB00186,DB01194,1
DB00741,DB01595,1
DB00675,DB00950,1
DB00524,DB00575,1
DB01026,DB01233,1
DB01020,DB00334,1
DB00783,DB00584,1
DB00472,DB00343,1
DB01060,DB00199,1
DB00252,DB00863,1
DB01190,DB01238,1
DB00193,DB00480,1
DB00669,DB00468,1
DB00328,DB00904,1
DB00675,DB01001,1
DB00268,DB01039,1
DB01009,DB01203,1
DB01229,DB00451,1
DB00813,DB00264,1
DB00193,DB01112,1
DB01026,DB00422,1
DB01044,DB00390,1
DB00181,DB00727,1
DB00584,DB00904,1
DB00275,DB00575,1
DB00373,DB00399,1
DB01036,DB00795,1
DB01248,DB00749,1
DB01248,DB00669,1
DB00465,DB01216,1
DB00381,DB00496,1
DB00410,DB00999,1
DB00343,DB00966,1
DB00441,DB00829,1
DB00661,DB01132,1
DB00224,DB01586,1
DB00512,DB00215,1
DB00829,DB01215,1
DB00373,DB00884,1
DB00248,DB00882,1
DB00945,DB00887,1
DB00697,DB00918,1
DB01132,DB00584,1
DB00390,DB00575,1
DB01212,DB00912,1
DB01062,DB00523,1
DB00295,DB00753,1
DB00363,DB00916,1
DB00231,DB00620,1
DB01275,DB00381,1
DB00338,DB00442,1
DB00654,DB00758,1
DB00363,DB00177,1
DB00631,DB01022,1
DB00968,DB01001,1
DB00244,DB00285,1
DB00612,DB00331,1
DB00244,DB00884,1
DB00763,DB01001,1
DB00818,DB00502,1
DB01273,DB00264,1
DB01212,DB00281,1
DB01137,DB01043,1
DB01095,DB00650,1
DB01005,DB01001,1
DB00275,DB01136,1
DB00612,DB00193,1
DB00762,DB00175,1
DB01327,DB00630,1
DB00853,DB00619,1
DB00321,DB00316,1
DB00540,DB00897,1
DB00472,DB00836,1
DB00813,DB00448,1
DB00321,DB01188,1
DB00338,DB01217,1
DB00268,DB00424,1
DB00208,DB00399,1
DB01186,DB00334,1
DB00659,DB00863,1
DB00426,DB00421,1
DB00742,DB00650,1
DB00519,DB00421,1
DB00927,DB00811,1
DB00836,DB01240,1
DB00479,DB00355,1
DB00334,DB00575,1
DB00284,DB00715,1
DB01173,DB00334,1
DB00564,DB01016,1
DB00280,DB00264,1
DB01327,DB00158,1
DB00571,DB00611,1
DB01197,DB00404,1
DB00480,DB00783,1
DB00193,DB00468,1
DB01097,DB06151,1
DB00277,DB00575,1
DB00661,DB00675,1
DB00603,DB01611,1
DB00796,DB00715,1
DB00381,DB00257,1
DB00715,DB01367,1
DB00675,DB01238,1
DB00533,DB00874,1
DB00577,DB00451,1
DB00544,DB00541,1
DB01204,DB01001,1
DB00927,DB00672,1
DB00741,DB00557,1
DB00549,DB01029,1
DB00461,DB00399,1
DB01050,DB00367,1
DB01004,DB00188,1
DB00213,DB00820,1
DB00612,DB00313,1
DB01004,DB00586,1
DB01079,DB00524,1
DB00196,DB00465,1
DB00181,DB00668,1
DB00413,DB00668,1
DB00295,DB00567,1
DB00408,DB00715,1
DB00222,DB00773,1
DB01595,DB00175,1
DB00945,DB00211,1
DB00577,DB01110,1
DB01203,DB01069,1
DB00213,DB00878,1
DB00927,DB00497,1
DB00181,DB00904,1
DB00445,DB00813,1
DB00224,DB01232,1
DB00962,DB01273,1
DB00813,DB00158,1
DB00947,DB00377,1
DB00250,DB00681,1
DB01142,DB00316,1
DB00650,DB00370,1
DB00649,DB00641,1
DB06700,DB00734,1
DB00701,DB00627,1
DB00924,DB00188,1
DB00654,DB01104,1
DB00790,DB00734,1
DB00959,DB01202,1
DB00709,DB00598,1
DB01193,DB04441,1
DB00818,DB00175,1
DB01211,DB00191,1
DB00873,DB00904,1
DB00741,DB00330,1
DB00208,DB01020,1
DB00650,DB00715,1
DB00295,DB01129,1
DB00758,DB01611,1
DB00413,DB00962,1
DB00350,DB01136,1
DB01212,DB00975,1
DB01118,DB01222,1
DB00770,DB00727,1
DB01043,DB00331,1
DB00213,DB00950,1
DB00321,DB00884,1
DB00860,DB00533,1
DB00373,DB00468,1
DB01167,DB00330,1
DB00323,DB00186,1
DB00440,DB00343,1
DB00215,DB00367,1
DB00425,DB00874,1
DB00285,DB00669,1
DB02300,DB00715,1
DB00544,DB01041,1
DB00804,DB00669,1
DB01211,DB00966,1
DB00989,DB01039,1
DB00445,DB00291,1
DB05271,DB00863,1
DB00557,DB00794,1
DB00450,DB00158,1
DB00295,DB01205,1
DB01104,DB00678,1
DB01132,DB00966,1
DB00454,DB00423,1
DB00924,DB00199,1
DB00204,DB00295,1
DB01085,DB00727,1
DB00927,DB00734,1
DB00413,DB06151,1
DB01240,DB01020,1
DB00295,DB01240,1
DB00635,DB00214,1
DB01248,DB00313,1
DB00448,DB01023,1
DB00438,DB01022,1
DB01202,DB00737,1
DB01033,DB00523,1
DB00927,DB00959,1
DB00176,DB00695,1
DB00356,DB00641,1
DB00611,DB00950,1
DB00627,DB00461,1
DB00181,DB00227,1
DB00549,DB00481,1
DB01273,DB00958,1
DB00564,DB00745,1
DB00884,DB00734,1
DB01044,DB00451,1
DB01413,DB01197,1
DB00635,DB01609,1
DB01036,DB00883,1
DB00996,DB00804,1
DB00440,DB00590,1
DB00379,DB00443,1
DB00331,DB00958,1
DB00495,DB00442,1
DB00270,DB01097,1
DB00455,DB00796,1
DB00953,DB00564,1
DB01079,DB00396,1
DB00953,DB00335,1
DB00710,DB00316,1
DB00661,DB00273,1
DB00455,DB00630,1
DB01327,DB01044,1
DB00218,DB01202,1
DB00355,DB00186,1
DB00864,DB00770,1
DB00376,DB00722,1
DB00533,DB00625,1
DB00321,DB00958,1
DB01181,DB00773,1
DB00252,DB00490,1
DB01129,DB00883,1
DB00381,DB00451,1
DB01273,DB00334,1
DB01136,DB01101,1
DB00889,DB00501,1
DB00862,DB00999,1
DB00675,DB00973,1
DB00332,DB00912,1
DB00630,DB00859,1
DB00727,DB00513,1
DB00745,DB01043,1
DB00443,DB00457,1
DB00770,DB00175,1
DB00874,DB00490,1
DB00214,DB01079,1
DB00363,DB00675,1
DB00512,DB00567,1
DB02300,DB00533,1
DB00945,DB00199,1
DB00441,DB00742,1
DB00425,DB00279,1
DB00630,DB00222,1
DB01156,DB00906,1
DB00860,DB00763,1
DB00808,DB00338,1
DB00829,DB01186,1
DB01076,DB00762,1
DB00531,DB00264,1
DB00222,DB00482,1
DB00158,DB00448,1
DB00327,DB00136,1
DB00175,DB00396,1
DB00381,DB00176,1
DB00343,DB00502,1
DB00213,DB00494,1
DB01059,DB00734,1
DB00884,DB00136,1
DB00330,DB00215,1
DB00193,DB01043,1
DB00945,DB00681,1
DB01112,DB00695,1
DB00853,DB00909,1
DB00402,DB00470,1
DB00231,DB00603,1
DB00884,DB00889,1
DB00465,DB01023,1
DB00244,DB00402,1
DB00281,DB00887,1
DB00492,DB01036,1
DB00448,DB00399,1
DB00335,DB00503,1
DB00351,DB00813,1
DB00627,DB01118,1
DB00585,DB00215,1
DB00482,DB00966,1
DB00196,DB00377,1
DB00672,DB01016,1
DB00555,DB00806,1
DB00381,DB01240,1
DB01327,DB00343,1
DB00181,DB00669,1
DB00960,DB00178,1
DB00552,DB00316,1
DB00996,DB00370,1
DB01082,DB00537,1
DB00962,DB00887,1
DB00661,DB00619,1
DB00472,DB00175,1
DB01215,DB00806,1
DB00708,DB00332,1
DB00231,DB00745,1
DB01236,DB00758,1
DB00734,DB00912,1
DB00524,DB00695,1
DB01060,DB00199,1
DB00448,DB00650,1
DB00818,DB01219,1
DB00567,DB01264,1
DB00586,DB01586,1
DB00718,DB01193,1
DB00999,DB00698,1
DB00512,DB00338,1
DB01204,DB00215,1
DB00321,DB00843,1
DB00627,DB00395,1
DB00727,DB00433,1
DB00661,DB00630,1
DB00275,DB00993,1
DB01149,DB01142,1
DB00586,DB06151,1
DB00742,DB00351,1
DB01197,DB00557,1
DB00381,DB00641,1
DB00422,DB01005,1
DB00399,DB00177,1
DB00924,DB00884,1
DB00960,DB00461,1
DB00712,DB00715,1
DB01136,DB00843,1
DB00787,DB01609,1
DB00860,DB00446,1
DB01047,DB00715,1
DB00586,DB00501,1
DB00571,DB00262,1
DB00813,DB01126,1
DB00864,DB01129,1
DB00460,DB01216,1
DB00343,DB00468,1
DB01043,DB00695,1
DB01077,DB00605,1
DB00787,DB00503,1
DB00335,DB00656,1
DB00335,DB00423,1
DB00356,DB00404,1
DB00953,DB01129,1
DB00722,DB00316,1
DB01045,DB00332,1
DB00489,DB01050,1
DB01137,DB00843,1
DB00497,DB01067,1
DB00334,DB00175,1
DB01060,DB00745,1
DB01291,DB00678,1
DB00422,DB00315,1
DB00808,DB00158,1
DB00709,DB00136,1
DB00842,DB00175,1
DB00177,DB00776,1
DB00727,DB00966,1
DB00654,DB01202,1
DB00268,DB00542,1
DB00199,DB01044,1
DB00836,DB00842,1
DB00413,DB00737,1
DB00555,DB00158,1
DB00214,DB00292,1
DB00454,DB00218,1
DB00401,DB01136,1
DB00924,DB00277,1
DB00603,DB00887,1
DB00213,DB00544,1
DB00630,DB00857,1
DB00829,DB01264,1
DB00398,DB00999,1
DB00115,DB00176,1
DB00401,DB00482,1
DB00649,DB01045,1
DB00681,DB00742,1
DB00425,DB00675,1
DB00230,DB00656,1
DB00115,DB00987,1
DB00555,DB00175,1
DB00204,DB00904,1
DB00494,DB00915,1
DB01233,DB01223,1
DB00370,DB00451,1
DB01212,DB00695,1
DB01042,DB00563,1
DB00162,DB00904,1
DB01020,DB00656,1
DB00889,DB01008,1
DB01142,DB00656,1
DB00718,DB00695,1
DB00959,DB00319,1
DB00422,DB00404,1
DB01273,DB00196,1
DB00207,DB01142,1
DB00321,DB01217,1
DB00654,DB01043,1
DB00841,DB00316,1
DB01204,DB00381,1
DB00458,DB00433,1
DB02300,DB00264,1
DB00563,DB01238,1
DB00612,DB00883,1
DB01042,DB01129,1
DB00884,DB00273,1
DB00590,DB00313,1
DB00231,DB00395,1
DB00853,DB00836,1
DB00580,DB00396,1
DB00497,DB01117,1
DB00557,DB00656,1
DB00465,DB00273,1
DB06700,DB00390,1
DB00635,DB01097,1
DB00533,DB00333,1
DB01059,DB00482,1
DB01224,DB00654,1
DB00458,DB00927,1
DB01162,DB00381,1
DB00335,DB00446,1
DB00343,DB00512,1
DB00533,DB00230,1
DB00194,DB00916,1
DB00959,DB00177,1
DB00459,DB00370,1
DB00413,DB00959,1
DB00790,DB00264,1
DB00967,DB00863,1
DB01193,DB00512,1
DB00853,DB00584,1
DB00915,DB00178,1
DB00343,DB01029,1
DB00542,DB00654,1
DB01267,DB00273,1
DB00969,DB00916,1
DB00396,DB00575,1
DB00489,DB00390,1
DB00697,DB00275,1
DB00787,DB00371,1
DB00611,DB00395,1
DB01137,DB00590,1
DB00580,DB00537,1
DB00441,DB00860,1
DB00889,DB00188,1
DB00285,DB00264,1
DB00808,DB00481,1
DB00193,DB01069,1
DB00373,DB00490,1
DB00959,DB00433,1
DB00443,DB00874,1
DB00813,DB01022,1
DB00512,DB00327,1
DB00461,DB00490,1
DB00475,DB00421,1
DB00394,DB01068,1
DB00193,DB06151,1
DB00544,DB00749,1
DB00590,DB01041,1
DB01115,DB00501,1
DB00555,DB00182,1
DB00983,DB01016,1
DB00571,DB00376,1
DB00341,DB01062,1
DB00213,DB00912,1
DB00445,DB01016,1
DB01233,DB01118,1
DB00482,DB00501,1
DB00335,DB00818,1
DB00853,DB00734,1
DB00351,DB00863,1
DB01115,DB00993,1
DB00577,DB00684,1
DB00313,DB01029,1
DB00575,DB00737,1
DB00829,DB00740,1
DB01167,DB00951,1
DB00698,DB00215,1
DB01137,DB00231,1
DB00371,DB01068,1
DB00472,DB00715,1
DB00275,DB00916,1
DB01204,DB01050,1
DB00584,DB01126,1
DB00425,DB00656,1
DB00542,DB00448,1
DB00842,DB00404,1
DB00864,DB00524,1
DB01114,DB01229,1
DB00601,DB00196,1
DB00999,DB00887,1
DB01137,DB00470,1
DB00601,DB00433,1
DB00210,DB01222,1
DB00402,DB01006,1
DB01048,DB00567,1
DB00213,DB00678,1
DB00341,DB00737,1
DB00557,DB00216,1
DB01162,DB00370,1
DB00661,DB00784,1
DB00373,DB00819,1
DB00889,DB01216,1
DB00441,DB00973,1
DB00351,DB00749,1
DB00642,DB01211,1
DB01083,DB00584,1
DB00745,DB00451,1
DB01069,DB00328,1
DB00654,DB00177,1
DB01275,DB00335,1
DB01595,DB00776,1
DB00603,DB00468,1
DB00363,DB01104,1
DB00802,DB00332,1
DB00804,DB00904,1
DB00836,DB00381,1
DB00709,DB00162,1
DB00549,DB00482,1
DB00612,DB00715,1
DB00257,DB00451,1
DB01033,DB00624,1
DB00850,DB00950,1
DB00582,DB00480,1
DB00492,DB00950,1
DB00512,DB00230,1
DB00808,DB01273,1
DB00813,DB01006,1
DB00924,DB00328,1
DB00439,DB00758,1
DB00502,DB01216,1
DB01069,DB00918,1
DB00231,DB00535,1
DB00333,DB00451,1
DB00567,DB00317,1
DB00424,DB00292,1
DB00806,DB01104,1
DB00214,DB00481,1
DB00213,DB00541,1
DB00231,DB01589,1
DB01047,DB00482,1
DB00394,DB01222,1
DB00808,DB01097,1
DB00641,DB01609,1
DB00346,DB00737,1
DB00727,DB00470,1
DB00836,DB00399,1
DB00959,DB00715,1
DB00708,DB00178,1
DB01233,DB00652,1
DB00775,DB01136,1
DB00757,DB00327,1
DB00757,DB00445,1
DB00335,DB01083,1
DB01193,DB01095,1
DB00757,DB00661,1
DB00557,DB00863,1
DB00619,DB00442,1
DB00461,DB00887,1
DB00398,DB01132,1
DB00459,DB00482,1
DB01212,DB00502,1
DB00624,DB00503,1
DB01079,DB00175,1
DB00327,DB01609,1
DB00275,DB01001,1
DB00438,DB01104,1
DB00945,DB00472,1
DB01112,DB00317,1
DB00537,DB01254,1
DB01203,DB00338,1
DB00198,DB00481,1
DB00869,DB00567,1
DB00884,DB00887,1
DB01611,DB00468,1
DB00177,DB01238,1
DB00861,DB01001,1
DB00395,DB01110,1
DB00268,DB00327,1
DB00275,DB00624,1
DB01059,DB01068,1
DB00281,DB01039,1
DB00545,DB00973,1
DB00727,DB00795,1
DB00549,DB01104,1
DB00713,DB00503,1
DB00315,DB00973,1
DB01050,DB00656,1
DB00710,DB00620,1
DB00580,DB01188,1
DB00450,DB00753,1
DB00829,DB00883,1
DB00881,DB00794,1
DB01076,DB00196,1
DB00642,DB01229,1
DB01327,DB00884,1
DB01005,DB01029,1
DB00207,DB01104,1
DB01118,DB00438,1
DB00757,DB00404,1
DB01044,DB00448,1
DB00203,DB00421,1
DB00381,DB01062,1
DB00818,DB01029,1
DB00209,DB00938,1
DB00537,DB01149,1
DB00889,DB01222,1
DB00860,DB00361,1
DB00531,DB00230,1
DB00544,DB00433,1
DB00570,DB00443,1
DB00990,DB00630,1
DB00136,DB00421,1
DB00924,DB01022,1
DB00489,DB01136,1
DB01059,DB01110,1
DB01248,DB00346,1
DB00757,DB00158,1
DB00376,DB00404,1
DB00404,DB01067,1
DB01202,DB00177,1
DB00381,DB00188,1
DB00850,DB00829,1
DB00440,DB01083,1
DB01114,DB00328,1
DB00798,DB00201,1
DB00927,DB01008,1
DB00398,DB00842,1
DB00586,DB01016,1
DB00715,DB00227,1
DB00422,DB00523,1
DB00555,DB00924,1
DB00214,DB01067,1
DB00874,DB01016,1
DB00813,DB00328,1
DB00563,DB00482,1
DB00999,DB00363,1
DB00186,DB00367,1
DB00990,DB00215,1
DB00700,DB00524,1
DB00938,DB00390,1
DB00996,DB00950,1
DB00231,DB01222,1
DB00674,DB00695,1
DB01204,DB00351,1
DB00630,DB00374,1
DB01019,DB00695,1
DB00590,DB01211,1
DB01229,DB01001,1
DB00787,DB00715,1
DB00630,DB00460,1
DB00250,DB00136,1
DB00445,DB00485,1
DB00580,DB00950,1
DB01042,DB00586,1
DB00862,DB00231,1
DB00199,DB01611,1
DB00697,DB00734,1
DB00829,DB01097,1
DB01137,DB00860,1
DB00280,DB00927,1
DB00285,DB01211,1
DB00884,DB01068,1
DB00811,DB00404,1
DB00924,DB00987,1
DB00661,DB00421,1
DB00238,DB00433,1
DB00285,DB00316,1
DB00603,DB01132,1
DB00398,DB00722,1
DB00398,DB00231,1
DB00953,DB01050,1
DB00542,DB01095,1
DB01022,DB01041,1
DB00853,DB00860,1
DB00424,DB00809,1
DB00864,DB00557,1
DB00642,DB00673,1
DB01115,DB01023,1
DB01009,DB00811,1
DB00864,DB00270,1
DB00313,DB00475,1
DB00244,DB00339,1
DB01586,DB00675,1
DB00544,DB00448,1
DB00497,DB01020,1
DB00763,DB00390,1
DB00533,DB00683,1
DB00537,DB00176,1
DB00582,DB00503,1
DB00303,DB00178,1
DB00537,DB00480,1
DB00697,DB00402,1
DB01079,DB00843,1
DB00454,DB00455,1
DB00999,DB00451,1
DB00533,DB00678,1
DB00370,DB00451,1
DB00742,DB00361,1
DB00351,DB00806,1
DB00563,DB01020,1
DB01029,DB00421,1
DB00580,DB00973,1
DB00341,DB00317,1
DB00136,DB00423,1
DB00332,DB00737,1
DB00969,DB01062,1
DB00864,DB01162,1
DB01069,DB00973,1
DB00710,DB00563,1
DB00619,DB00987,1
DB00900,DB00238,1
DB00331,DB00468,1
DB01004,DB00590,1
DB00373,DB01211,1
DB01029,DB01238,1
DB00346,DB01001,1
DB01115,DB00967,1
DB00999,DB00459,1
DB00741,DB00497,1
DB00343,DB00584,1
DB00983,DB00813,1
DB00250,DB01069,1
DB00990,DB00727,1
DB00582,DB00787,1
DB00709,DB00244,1
DB00180,DB00468,1
DB00315,DB00813,1
DB00182,DB00334,1
DB00585,DB00927,1
DB00790,DB00641,1
DB00601,DB01327,1
DB00602,DB00734,1
DB00586,DB01112,1
DB01233,DB00175,1
DB01137,DB00359,1
DB00313,DB00722,1
DB00802,DB00443,1
DB00277,DB01112,1
DB01609,DB00257,1
DB00361,DB00897,1
DB00620,DB00564,1
DB00519,DB00927,1
DB00341,DB00549,1
DB00833,DB00448,1
DB00601,DB00877,1
DB00559,DB00468,1
DB00559,DB00230,1
DB00776,DB00396,1
DB00424,DB00860,1
DB01068,DB01117,1
DB01042,DB00316,1
DB00656,DB00857,1
DB01275,DB00695,1
DB00381,DB00734,1
DB01222,DB00675,1
DB01077,DB00158,1
DB01203,DB00950,1
DB00811,DB00402,1
DB00381,DB00331,1
DB00230,DB00395,1
DB00727,DB01595,1
DB01240,DB00695,1
DB01026,DB00656,1
DB01162,DB00860,1
DB01150,DB00451,1
DB06700,DB00584,1
DB00475,DB01016,1
DB00475,DB00451,1
DB00563,DB00857,1
DB00833,DB01222,1
DB01222,DB00390,1
DB00695,DB01194,1
DB00993,DB00654,1
DB00975,DB00222,1
DB00196,DB00773,1
DB00724,DB00421,1
DB01327,DB00927,1
DB00413,DB00535,1
DB00884,DB01016,1
DB00231,DB00619,1
DB00990,DB00950,1
DB00457,DB00695,1
DB00915,DB01006,1
DB00275,DB00577,1
DB00542,DB00656,1
DB00424,DB00829,1
DB00218,DB01203,1
DB01202,DB00669,1
DB00494,DB00264,1
DB00584,DB01029,1
DB00999,DB00921,1
DB01118,DB00966,1
DB00649,DB00927,1
DB01242,DB01039,1
DB00238,DB00186,1
DB00972,DB00863,1
DB00315,DB00177,1
DB00425,DB00158,1
DB00328,DB00264,1
DB01004,DB00575,1
DB00153,DB00863,1
DB00630,DB00470,1
DB00741,DB00749,1
DB01045,DB00178,1
DB00363,DB01016,1
DB00811,DB01216,1
DB00745,DB00215,1
DB00611,DB00334,1
DB00620,DB01132,1
DB01233,DB01077,1
DB00341,DB00270,1
DB01037,DB00177,1
DB00673,DB00758,1
DB00884,DB00421,1
DB01212,DB00351,1
DB00559,DB00603,1
DB00341,DB01039,1
DB00726,DB01104,1
DB00564,DB00186,1
DB00458,DB00580,1
DB01248,DB01101,1
DB00563,DB00359,1
DB00742,DB01610,1
DB00424,DB00684,1
DB00549,DB01001,1
DB00945,DB00331,1
DB00439,DB00343,1
DB00819,DB00158,1
DB00991,DB00481,1
DB00836,DB00833,1
DB00673,DB00950,1
DB00585,DB01167,1
DB00338,DB01143,1
DB01026,DB00813,1
DB00727,DB00188,1
DB00341,DB00346,1
DB00338,DB01041,1
DB00213,DB00603,1
DB01224,DB00475,1
DB00563,DB00316,1
DB00571,DB00281,1
DB00275,DB00544,1
DB00763,DB00675,1
DB01004,DB00627,1
DB00438,DB00641,1
DB00540,DB00193,1
DB00681,DB00472,1
DB00295,DB00973,1
DB00519,DB00590,1
DB01104,DB00684,1
DB00996,DB01215,1
DB00341,DB00264,1
DB00627,DB01188,1
DB01137,DB01022,1
DB01083,DB00523,1
DB00207,DB01132,1
DB01623,DB01069,1
DB00381,DB00776,1
DB00545,DB00177,1
DB00945,DB00843,1
DB00818,DB01167,1
DB00625,DB01062,1
DB00983,DB01104,1
DB00993,DB00927,1
DB01222,DB00279,1
DB00601,DB00869,1
DB00869,DB00973,1
DB00186,DB06151,1
DB01115,DB00869,1
DB00842,DB01211,1
DB00243,DB01020,1
DB00798,DB00482,1
DB00381,DB01229,1
DB01202,DB00399,1
DB00248,DB01156,1
DB01030,DB00377,1
DB00341,DB00455,1
DB00787,DB00438,1
DB00445,DB01104,1
DB00533,DB00468,1
DB01137,DB01155,1
DB00425,DB01211,1
DB01229,DB00214,1
DB00787,DB00373,1
DB01128,DB00695,1
DB00231,DB01241,1
DB00196,DB00737,1
DB01193,DB00399,1
DB00967,DB00983,1
DB00402,DB00178,1
DB01129,DB00461,1
DB00967,DB00620,1
DB00973,DB01190,1
DB00334,DB01097,1
DB00537,DB00813,1
DB00275,DB00763,1
DB00563,DB01416,1
DB00563,DB00625,1
DB00425,DB00273,1
DB00927,DB00496,1
DB00742,DB00787,1
DB00580,DB01060,1
DB00881,DB00404,1
DB00749,DB00584,1
DB00410,DB00313,1
DB00321,DB00983,1
DB00338,DB00869,1
DB01085,DB00758,1
DB00541,DB00795,1
DB01211,DB01023,1
DB00602,DB00695,1
DB00829,DB00951,1
DB00620,DB00277,1
DB00231,DB01186,1
DB00727,DB01005,1
DB00492,DB00808,1
DB00697,DB00883,1
DB00343,DB00897,1
DB00959,DB00857,1
DB01150,DB01079,1
DB00270,DB00950,1
DB00544,DB00451,1
DB00887,DB00567,1
DB00162,DB00399,1
DB00921,DB01183,1
DB00281,DB00966,1
DB00909,DB00316,1
DB01172,DB00421,1
DB01132,DB00421,1
DB01115,DB01067,1
DB00962,DB00620,1
DB00461,DB00482,1
DB00762,DB00557,1
DB00193,DB01029,1
DB00489,DB00481,1
DB00999,DB01222,1
DB01129,DB00909,1
DB00303,DB00313,1
DB00390,DB00177,1
DB00361,DB06151,1
DB01248,DB00207,1
DB00900,DB01264,1
DB00580,DB01203,1
DB00635,DB00586,1
DB00390,DB01194,1
DB00540,DB00215,1
DB00862,DB00927,1
