PubChem_id,Uniprot_id
25145656,Q99640
6445562,O95835
118170503,Q16236
11671467,Q13976
44205240,Q16584
10090485,P08069
5281855,P36888
3794,Q13043
10437018,P07949
11338033,O14578
121333910,Q14524
73603391,P05177
46191641,P21554
44187362,Q13557
46216796,Q9UHD2
151194,P36507
137648111,P29275
71212291,P49674
9911830,Q13464
11330861,P03956
22049997,P24941
44182295,Q13131
134329913,Q9NR96
9868037,Q6P5Z2
149495783,P33261
50922691,Q9NYV4
10430360,Q13418
49803313,Q15569
137644224,P29275
5287969,P49674
9838864,P21397
11285002,Q00526
22049997,P38117
72713639,P03956
121426361,P42345
9806229,Q13418
24756910,P49137
42642648,P12268
15604510,P49674
11973736,Q14164
24748573,O94806
124222800,P07339
162779181,P06870
5291,Q9UHD2
122599356,P48736
24856436,Q00534
25151352,Q7L7X3
56649450,P45984
91895769,Q86TI2
44137675,Q16513
9874913,Q86XP3
154639979,Q9NR96
44563178,Q12809
46843057,O00311
44182295,O94804
2754,Q01668
11497983,P49760
11284983,P03956
24771867,P45984
25127713,P22612
44137675,P51955
121365045,P00748
51039094,P41240
152871758,O60885
11213558,Q9Y4K4
71458575,P06493
44344979,P25440
9814387,P11712
11548630,Q9NWZ3
11387605,Q8TD19
24748995,P10635
53384644,Q13882
10430360,P11388
146436160,P23458
150356527,Q9NR96
11338033,P78368
44395044,P00533
9826528,Q9P289
24756910,P51812
11977753,P23458
57990770,P10398
138319693,Q13946
146565799,Q14524
11656518,Q9P1W9
23643975,Q9NWZ3
6913584,P08246
25102847,P49760
10127622,Q86XP3
156016749,P10635
71744424,P07339
10127622,P11802
137647317,P02708
24995524,P42684
10090485,P50613
24964624,P19784
151194,Q96GD4
9808844,Q15759
146421831,Q14524
44182295,P43686
155586982,Q12809
70694179,P42336
11620908,O14578
11707110,O76039
66555680,P42685
44137946,Q9NSD9
50922691,Q9H2K8
155512836,Q6V1X1
11427553,P38117
44631912,P54619
123631,P12268
9871074,Q9Y6R4
10578300,P24530
10437018,Q9NQU5
11719003,Q8TBX8
50922675,P42680
11955855,P30086
6442177,P41743
16124208,P51617
24765037,Q13164
11671467,Q13233
59271992,P56817
24795070,P13861
9874913,Q96L34
9995187,Q01064
6442177,P09619
42618070,P29474
1893730,Q05655
57384481,P08684
122163152,P06241
67008690,P23458
151194,Q13555
16659841,Q00534
151194,Q13418
53359023,P10635
71455960,Q6V1X1
16007391,P49761
44182295,O00238
56949517,Q9H2K8
11973736,Q9NSY1
10302451,P49761
16124208,P43686
44603533,P78368
15604510,Q9P1W9
56664888,P29274
20801160,P07477
44520546,Q12809
58423153,Q99640
9829523,Q9NYL2
25066467,Q9NSY1
11494412,Q9NSD9
21250434,P00742
52950111,P00915
56846693,P05771
56960447,P27361
57335384,Q07912
25181472,P15735
11552706,P54760
25181472,P53667
10427712,P54764
135125878,P07339
11364421,P24941
121304458,P11712
16222096,P42684
164626135,P52333
25181472,P20340
44187362,Q14004
4171,P11712
11712625,Q14164
10433039,Q86TI2
168292014,P42336
23643975,P41240
24794418,P36896
10288191,P11802
10696089,P05106
6442177,P23458
24881335,P06493
53317582,Q6V1X1
11497983,Q99683
24771867,Q15746
42642648,P08581
9826528,O75116
11364421,Q8TD19
24795070,Q9UL54
5291,Q9UKE5
1505151,P00915
11494412,Q13627
56949517,P05771
1893730,O14965
145704650,P11309
9868037,Q13418
11620908,P22694
56649450,Q15831
10430360,P06737
164626135,P51946
24889392,Q9UHD2
9863672,Q14004
11485656,P08631
15984063,P23946
122599346,P48736
45142457,Q9ULC5
134330044,Q9NR96
24995524,P30291
25117126,Q9BZL6
24944849,P56524
46216796,P31751
101887270,Q86TI2
42642645,P38117
46191454,P25098
9871074,P07947
23635314,Q32MK0
56960447,P05771
16659841,O60313
11973736,P06493
44561120,Q6V1X1
5494449,Q99640
134157459,P42262
10296883,P11802
2428,Q05655
25070031,P33261
44400527,P00734
11952856,Q7KZI7
44137946,P08631
24771867,P11274
49796933,Q12884
139557069,P09619
9868037,P54756
44603533,Q15067
44426657,P35030
56960607,P11388
58459190,P42338
11978790,Q9Y6R4
10450114,Q6V1X1
11364421,P27707
44592693,P00742
24799779,P08253
59543757,P07858
42642648,P49840
11548630,O00238
11442891,P07741
24849206,P00747
54582484,Q14790
24889392,P41240
53384644,P05771
25118925,P37173
24767976,Q92918
44324196,P11712
66555680,O14976
25151352,Q08345
24856041,Q13464
10166544,P07711
71731604,Q6V1X1
89455219,O14757
11743212,P34995
49797616,Q6V1X1
162722305,Q13547
3934876,O43521
25118925,Q08345
11707110,P50750
9811611,O76039
46191454,Q16539
23648330,P43235
9863672,P49841
10669349,P03952
3794,P12268
9808844,P15735
146531271,P35499
59422203,P42685
44291240,P24530
5287969,Q16832
162722393,Q13547
42611257,P19784
9863672,P45984
24856041,Q32MK0
136205833,P11712
9863672,P11274
53325908,P08684
24794418,Q9ULC5
151194,P27707
59337199,O75469
1893730,Q14289
3794,P12931
11235063,P06239
46911863,P25098
11599973,Q12809
11285002,P27448
135936177,P34972
9797370,P06213
24765037,O75676
54587662,P29275
25062766,Q96S44
10090485,P30086
49830888,Q16288
176870,P13861
44187362,Q9P2R7
24748573,P61158
9849735,P36888
45261662,Q14432
16719221,P29317
66555680,P25098
137651722,P05177
25102847,P05771
6540265,P35030
46216796,Q15418
644241,P43405
141483850,P19838
52943164,P00915
11364421,Q5VT25
24964624,Q9Y6E0
73346174,Q6V1X1
11364421,P22612
5330286,P13861
5328940,P08069
132233073,Q9NYK1
135126127,P07339
25261451,P10635
25227462,O00238
5329163,P00533
11707110,P29597
167845016,Q9UGN5
42642648,O75460
151194,P49760
11953235,P49759
16747683,P49761
45482084,P29275
135398510,P24941
11349170,Q6PHR2
11338033,Q13233
134385648,P21397
44318923,P07550
135125486,P07339
10127622,P43686
134814486,Q12809
3025986,Q15569
23647886,P11712
44516953,P27448
50922675,O14757
11977753,Q00534
5328127,Q02156
71496458,O94806
23635314,Q9NSY1
15983966,P49841
644241,O14757
9811611,Q16512
11488320,P06241
57387539,P10635
71727581,P49759
11707110,Q15067
49806720,Q9P1W9
68563058,P11712
24826799,P36896
1893730,Q9Y4K4
11977753,P29317
58109240,P11712
11488320,P36894
24771867,Q92918
25118925,Q8IVH8
24794418,P06737
127020966,P07339
15604510,P49840
2428,P41743
25031915,P06493
11713159,P22694
44350343,P08514
23582824,Q13705
24964624,Q13555
16725726,Q02880
11439333,Q6V1X1
153999,Q05513
1893730,Q02750
24964624,P61160
11427553,Q15569
24995524,P20340
50901657,P33261
156422,Q9P0L2
25181472,P49674
57990770,Q6P5Z2
46220502,Q99683
11511120,Q9BZE4
11234052,Q9UK32
168489420,P27487
16122818,P10635
11977753,Q6PHR2
71578307,P17252
58423153,P31749
146408620,P08684
137529964,P11712
176870,Q9Y2K2
25145656,P49840
10696089,P06756
17754438,Q15208
6688,P02766
57496611,P11712
59422203,P36896
16659841,P49589
136088954,O75469
44137675,O75116
3062316,Q13555
176167,O15197
9901372,P17252
24993189,O94804
57379345,Q9NWZ3
25102847,P54753
51039094,Q14164
136069563,Q12809
11712625,Q9HCP0
9874913,O00444
10427712,Q05513
71727581,P54764
644241,Q9P289
42611257,Q8IYD1
25171648,Q9H773
6445562,P19784
644213,P14598
11442891,O96013
42642648,O75385
11511120,Q07912
71506254,P27338
5330286,Q13555
44516953,P06493
24748573,O95835
24826799,Q99683
121334488,P33261
168291301,P08253
10342843,P00750
16662313,Q12809
11392888,P05177
16123056,Q13164
3715,P37231
5328134,P17252
10366136,P27361
56846693,Q15418
74221950,P33261
46233265,P21397
11364421,Q16644
24753787,Q13882
25167777,Q9NWZ3
46216796,Q13555
22394409,P07478
24826799,Q04771
24765037,Q9H2K8
44340049,P24530
156422,P31749
11977753,Q8TD08
25171648,P54619
46226278,P11712
11978790,Q9Y616
11667893,P31751
11152667,O95835
177992,P00734
11552706,P11309
644241,Q2M2I8
16048421,Q05513
11973736,Q02880
24765037,Q2M2I8
9954100,P23219
25181472,P45985
53483937,P10635
9849735,P06213
11485656,P21709
4913,Q13936
16725726,Q13557
4596836,Q9UKV0
11707110,P45983
44444344,Q6V1X1
50922675,P30085
11511120,P11309
25117126,Q9Y572
134133384,P27338
3062316,Q14164
21197765,Q6V1X1
71812189,P33261
135393474,Q14524
57379345,Q9UGJ0
154826260,Q9NR21
118433355,P21397
122669265,O75469
42642648,Q16513
162722710,Q13547
121278998,Q13547
56649450,Q9BZL6
23582824,O15197
16739650,O96013
56960607,Q86XP3
6918736,Q6P5Z2
15983966,Q9P289
25031915,P52564
9823820,P61158
71212337,O14965
9863672,Q32MK0
46176000,P29274
44182295,O95819
5494449,Q13418
52913813,P61160
101882290,Q8TDU6
9811611,Q00536
155556131,O15379
10074640,Q8IVH8
90033784,P00734
58459090,P21554
16747726,P11712
44516953,O94806
16123056,O15197
56949517,P04629
11854507,P37288
11338033,Q05397
123631,P36507
11152667,Q00537
24790912,O60885
90413619,P07339
11978790,P54760
51042438,P15735
11213558,Q9UBE8
16123056,Q9UPZ9
152178459,Q9NR96
10427712,P06493
52916803,Q12809
50922675,Q8TBX8
155765737,Q12809
49803313,Q9Y5S2
50922691,P19784
56960607,P53671
56949517,O00311
25118925,O14578
11707110,P07947
9863672,Q9UL54
11973736,Q6P5Z2
11978790,Q8IW41
44205240,O95835
24864821,P05771
10366136,O76039
126681027,Q96GD4
44631910,P29275
11719003,Q16644
22049997,P36894
10341154,P12236
118717616,P35968
3025986,P05129
16118392,Q9P2R7
145704650,O94806
5291,Q96L34
44581071,O14672
44516953,P11712
121333914,Q14524
10366136,O00238
11719003,P15056
4946,P08913
25102847,Q8TDX7
59422203,P61158
122599347,P27986
10113978,P29317
22336121,P00734
11235004,P10635
44418400,P80365
24889392,P33981
131954137,P09874
77844945,P11712
24905401,Q9NYL2
49853720,P08684
11978790,P31153
11511120,P54619
44449951,O43570
44395168,P23219
23635314,Q9Y463
5330847,P35968
11625818,P30291
11712625,O75116
10297043,P51812
11234052,Q9NSD9
56960447,Q13177
24771867,P23458
24794418,P49841
76322043,P08684
11364421,Q32MK0
16725726,Q14289
134130695,P21453
162722875,Q13547
71727581,P15735
644241,P30086
24756910,P20340
23643975,P53667
49830811,P08581
56960607,Q15067
25118925,P61160
89455219,Q02880
11511120,P49137
6610310,Q01064
378227,P40763
24856041,Q9H773
23635314,P41743
56649450,P18074
168289593,P42336
46843057,Q6PHR2
25052652,P52333
11364421,P29597
22049997,P17612
11671467,Q9UL54
122163152,P10721
23635314,Q15208
24767976,Q14004
11978790,O14965
6442177,Q02750
10341154,P49760
9863672,Q16584
9808844,P07949
132272265,Q9NR96
150155217,Q9NR96
11671467,O75460
49806720,Q9UKE5
9868037,Q14004
118445233,P21397
24995524,Q2M2I8
10296883,P17612
9849735,P36507
151194,Q99683
11713159,P22612
44137675,Q9Y616
45142457,P07947
11234052,Q9HAZ1
44137675,Q6P5Z2
9849735,O76039
24889392,P36894
10127622,Q9HCP0
176870,Q92918
24798187,Q14432
25262792,P41240
16124208,P61160
16739368,O96020
71539693,P21554
146676735,Q13547
9823820,Q13233
42642645,Q7KZI7
11707110,Q9Y2K2
162722152,Q13547
16666708,P06213
46843057,Q9NWZ3
44277534,P49354
44462760,P20340
11671467,Q8TDX7
6918852,P18074
11285002,Q04771
53354365,P08473
10366136,P36894
9911830,Q13131
2726824,Q12809
59757974,P31751
5291,Q05655
11497983,P11388
44203849,O96017
176870,Q00536
11625818,P08581
10414708,P11229
5287969,P45984
16666708,Q9Y4K4
56960607,Q05513
44187362,Q9NSD9
57990770,P11309
14762941,P35354
59351313,Q13956
3038522,P06493
89455219,P36888
90395396,P21397
89738540,P10635
51039094,O00311
126556829,P07339
73670549,P11712
10437018,P41743
23653175,Q8NI60
57990770,O15254
9829523,P08069
11552706,P36896
10437018,P53671
24748204,Q9NSE4
69033,P14780
5330286,Q02750
25145656,Q13177
11485656,Q15418
56846693,Q13627
71522234,P27338
57388005,Q12809
16222096,P46734
11978790,Q9Y6M4
11820,O60885
5291,Q6P5Z2
145704650,Q14289
10133485,P10635
117606729,P16591
1400,P43403
145956262,P52333
10090485,Q8TDX7
24794418,P30291
16124208,Q04912
1893730,Q9Y5S2
156414,Q05655
25031915,Q13233
16007391,P18074
118432736,P27338
44205240,P52564
25211910,P33261
10117556,P07478
117737118,P08684
10341154,P06737
118709360,P41143
17755052,Q9Y5S2
644241,Q9UHD2
124150544,Q12809
17755052,Q99640
16007391,P41743
66555680,P43405
16659841,P52564
57389549,P08684
142546347,O60885
738389,Q9Y337
135125725,P07339
3025986,Q99759
24889392,O95835
16203668,P29275
15983966,Q9UHD8
10596601,P00734
44516953,Q00536
155551617,P49721
16666708,Q13464
23653175,P18074
24756910,P28482
11978790,Q6PHR2
57379345,Q96S44
56846693,Q15831
10312133,O00141
22049997,P11274
10341154,P48730
6918736,P07949
166627227,P27338
148042154,O60885
25127713,Q15831
24748573,Q14289
11656518,Q9NSY1
25102847,P43405
16041424,P61160
9806229,Q9UPZ9
118170726,Q16236
10138259,Q14004
10301884,P11362
9868037,P51617
46843057,P61160
10907042,P17612
16718671,P00747
11719291,Q12809
58423153,O43353
71578446,P17252
132272363,Q9NR96
9955534,P07478
9915743,P54760
24864821,P24941
23653175,P08069
117606729,Q13464
66882625,P08684
155591467,P11712
162722529,Q13547
704227,O14672
118709238,Q12809
24959168,P08684
25102847,Q13188
126557182,P07339
11973736,Q2M2I8
44621441,O00329
134131084,P00748
10181160,P22694
10437018,P54764
11234052,Q04771
16654980,P54756
167845011,Q9UGN5
156441728,O75469
16041424,P08069
71731604,Q86TI2
73213123,P11712
23647198,P00750
70681315,Q86TI2
46835922,P11712
5265,P47898
9810884,P18074
44273652,Q02880
145704650,P11712
25102847,Q99759
25262792,P04629
44429109,P00734
134491849,P03372
11213558,Q13976
134329685,Q9NR96
9826528,Q9UBE8
11707110,P24941
44182295,Q8TD08
56841653,P33261
24864821,Q14004
121488127,P40313
59422203,Q14004
44631912,Q02750
134585493,Q14524
16118392,Q02750
44462760,P07949
115237,Q01668
51039094,P29597
23646733,P00734
56960447,Q14004
24795070,P49760
1893730,Q9BZL6
132142168,P35498
70686822,Q12809
5202,P08069
22049997,Q16832
52944579,P10635
17755052,O14965
24771867,P25098
134442198,P36888
11678534,Q07869
11338033,Q15067
24756910,P25098
155521283,Q9BY41
10090485,P04629
25227462,P31749
18675062,P00747
6442177,O95819
57563344,P23219
44462760,Q06187
56587957,P09874
899247,P03952
3038522,Q9Y6R4
53248730,Q12809
118401368,Q96GD4
11719003,Q9UL54
44631912,Q04912
15604510,Q8TD08
134491984,P03372
16719221,Q05655
71578744,P49674
56658546,P33261
168288596,Q12809
44159411,P08684
151194,P11309
155550748,P00734
24748204,P49137
25227436,Q9UHD8
123631,Q15831
17755052,P54760
25227462,Q04912
86271138,Q14524
56649450,Q13188
11272989,P06276
10090485,O94806
24769780,P31749
44158086,P55212
15604510,Q9BZE4
71522538,P21397
56846693,P53671
11285002,P49674
51039094,Q13131
644241,P29597
155564228,Q9NTG7
52948239,P27338
131954172,Q9UGN5
10127622,Q05397
46947264,P08684
789779,Q9UGN5
1201317,P18031
136069605,P08684
10439426,Q6V1X1
57335384,Q00535
11712649,Q9H2K8
139301886,P07477
11671467,P49137
71681330,Q9UGN5
6420138,Q15418
11682752,P09237
9826528,P07949
9864418,Q02750
56949517,Q9NSE4
25141092,P25098
25117126,Q9UGJ0
44621440,P42338
25141092,Q9Y5S2
49797025,Q86TI2
141724601,P15538
16718576,Q9Y6M4
44539973,P10635
118439858,Q06418
135126520,P07339
25227436,P15735
44205240,P15056
44345458,Q07869
56960607,Q9P1W9
162721935,O15379
11671467,Q9NTK5
9809479,P04070
24826799,P27361
134130328,Q13370
11680394,Q6V1X1
25117126,P49760
24794418,P11274
156079550,P06870
45269950,P07099
44443355,Q6V1X1
24856041,Q9BZE4
138686408,Q9NR96
5327723,P00533
3547,P29323
9829523,Q9UHD8
71553085,P49841
134329572,Q9NR96
16659841,Q7KZI7
11376611,P43235
24864821,P54764
9955534,P07477
25179144,Q14790
145993117,P20309
44182295,Q9UK32
71727581,P42685
11671467,O75676
123631,Q8TD08
44360787,Q12809
9871074,P54760
24826799,P51955
16222096,Q08345
137645815,P43681
11338033,P25098
71731476,Q6V1X1
24856436,P07949
10127622,Q9NTK5
11707110,P31751
89735655,P06213
57990770,Q13233
42642645,Q13164
42642648,O75116
10074640,Q9UHD2
17755052,Q6PHR2
370,P28074
45142457,Q9UK32
137496407,Q99500
168489413,P27487
138686236,Q9NR96
24993189,Q15375
57379345,Q02750
25031915,Q12851
137434175,P11712
11973736,Q00536
72281,P22303
11719003,P30085
126565,Q9ULC5
16222096,P23458
11548630,P31153
164622107,Q12809
16659841,O95819
122510268,Q9NYK1
25117126,P15735
24795070,P49674
58423153,Q9Y5S2
56960447,Q00535
168489465,P27487
5494449,P07741
16722836,Q86XP3
50922691,O95819
13009346,O94806
9810198,P07477
11689242,P08684
24864821,Q13418
5330286,P54764
1998811,P18054
3794,Q86XP3
11349170,Q04771
50922675,P36894
44579173,Q12809
168298667,Q12809
6442177,Q92499
11676364,Q12809
17754438,O76039
24795070,Q00535
44182295,P15056
51039094,P54619
162722868,Q969S8
71451844,Q14432
11488320,Q00534
49796972,Q86TI2
25134326,Q14004
46220502,P10398
145704650,P35916
10296883,P29317
11387605,Q9NSY1
17754438,Q8TDX7
24856041,P27707
25134326,P11388
6442177,O94806
24783396,P05177
145704650,P16591
9874913,P19784
24794418,Q00536
22588266,P00915
46220502,P49761
53317582,Q12884
132937256,P11362
50922675,Q9P2R7
56597990,Q12809
90412383,P07339
23653175,P17612
50922691,Q07912
46220502,P11362
44123747,P10635
10430360,P00519
10297043,P51617
49806720,Q15569
6442177,Q13131
11192346,P11712
42611257,P48730
168071674,Q96DB2
11152667,P49841
16725726,Q9Y6R4
11338033,P54760
24993189,Q8TDX7
89455219,Q8IVH8
141724620,P15538
10714139,P23219
24795070,Q9Y4K4
72946381,Q12809
11525980,Q16665
44340907,Q02156
89963731,P35498
11152667,P12268
42642648,Q14289
57395031,P29474
1893730,P50750
59635764,P08684
4768,Q9NY46
49806720,Q9P289
25171648,P52564
16722836,P49585
9829523,Q9H773
16747683,Q13555
9806229,Q15759
9863672,O75460
23647194,P07477
10427712,P43405
71556166,P10635
9868037,Q15831
176167,Q9Y572
9810884,P29317
117606729,Q15759
129205414,Q12809
44603533,O43353
121365097,P06870
134585531,P35498
24856041,Q9H2G2
42642645,Q9P2R7
94391,P24941
135518358,Q86TI2
57750312,Q12809
71727581,Q13705
24964624,Q9UPZ9
91929688,Q8WUI4
118401279,Q96GD4
51042438,Q14289
58423153,Q13233
49860687,P07550
5329656,Q05513
11516136,P10635
176155,P36507
59422203,P45984
11977753,P28482
6918795,Q14432
3547,Q15375
9911830,P45984
3794,P54619
11978790,Q13131
44288029,P07478
10074640,P07741
4878,P29320
10907042,Q02156
9868037,P21709
44516953,Q9P2R7
16222096,P51617
9863672,Q04771
2952737,P00915
127032122,Q12809
71506638,P21397
9849735,P25098
9823820,O60674
134329439,Q9NR96
25227462,Q9HCP0
59422203,Q9UPZ9
71496458,P27361
17755052,Q8IW41
11712649,Q99759
44347477,P03952
122670030,Q04771
11387605,P05771
10090485,P23458
135398510,Q13882
5327305,P49662
51039094,Q12851
16222096,Q14164
11552706,P31749
3547,Q13233
11338033,Q15831
51039094,Q96S44
25102847,Q9Y6E0
24795070,P41250
118324011,P34972
46191454,Q99683
15983966,Q9NYV4
10341154,Q9UHD2
134442186,P09619
6918852,Q13131
53384644,P08069
23653175,O75116
23645407,Q86TI2
134325568,O00329
11581204,P17612
91895726,Q86TI2
17755052,Q05655
25118925,P55263
46911863,P12236
9863672,P49137
24995524,Q9Y5S2
176870,P27361
89455219,Q8TBX8
56960447,P23458
24964624,P28482
117723295,Q92793
24785538,P61160
25262792,O15254
60151476,P11712
10437018,P05771
9826528,O14965
164885421,Q9UGN5
25031915,P25098
4485,Q14524
44455681,Q01959
11719003,Q9Y616
24748204,P06213
9806229,P42684
44324980,P23141
71268957,Q86X55
11387605,Q13705
25151352,Q15831
25171648,O43683
24765037,P53667
5291,P53667
24856041,Q16513
146430478,Q14524
153999,P78368
119380,P02708
44516953,Q96GD4
58459357,P42336
3547,P30085
126752353,Q07869
24889392,P43686
46843057,O14965
9936190,P00734
24889392,P29323
46865563,P10635
46191454,P33981
135398510,Q9UBE8
9808844,P00519
153999,P28482
25227462,P42685
50994092,Q6V1X1
44160248,P08684
11541867,P29466
44137946,Q16512
24748204,P06239
46191454,P11802
11656518,O76039
6918736,P11802
10297043,P50613
6918736,P49760
11719003,Q15131
23645543,P45452
44182295,Q9H773
153999,Q96GD4
155803653,P36888
52913813,P41240
156079321,P06870
25005628,P08684
10364379,P10635
168292282,P08588
23635314,P30291
42642648,P08631
1893730,Q13043
147183225,Q9NR96
24856436,P08069
9835152,P56524
118987716,P53350
11338033,Q8IVH8
10342843,P00742
5494449,P54619
16118896,P08684
644241,Q13177
164606754,P11712
24993189,P42680
24771867,P36507
5035,P27338
151194,Q32MK0
11978790,P27707
1893730,P30291
16007391,Q13188
6420138,P31751
1893730,P11309
155556931,P08684
24864821,Q9UHD8
42642648,Q9Y6R4
42642648,P23443
56949517,Q7L7X3
16007391,Q15569
11667893,Q13976
49855758,Q9UBN7
25171648,Q02880
66763261,O15530
24794418,O15254
24964624,Q05655
11667893,Q9NYV4
11348345,P11712
89963731,Q14524
25120419,P08684
56649450,P31751
3062316,O94806
11712649,Q9UL54
176167,Q8IW41
132141345,Q14524
13781932,Q13224
16123056,Q13557
46917048,Q86TI2
11620908,P04629
168058905,P06870
44603533,Q15831
71727581,P61160
10127622,P11274
16718576,Q12866
25151352,P55263
9915743,P11362
10090485,P15056
42611257,Q9P289
44302359,P03956
54766013,Q12809
23643975,Q00535
44125704,P05177
9871074,Q8IW41
146436141,P29597
122599161,P42338
23653175,O00444
11707110,Q13976
11348345,Q12809
53311227,Q6V1X1
156414,P10398
10341154,O95819
49806721,P00533
44187362,P29317
42611257,P54756
9934240,P03956
5280863,Q8WWL7
11977753,Q14004
44187362,O43353
10090485,P78368
638278,P51531
23635893,P06276
147986932,O60885
25227462,P13861
11387605,P78368
5287969,P51955
44126186,Q6V1X1
24785538,P33981
11977753,P36888
10427712,P08581
49846481,P37231
71585660,P08254
11977753,Q16832
168270644,Q12809
11713159,P54764
176167,Q9Y4K4
24856041,Q9Y572
25227436,P12268
67370445,P27338
46926360,Q96PD7
23647136,Q6V1X1
16739650,P27707
60170777,P41143
44631912,P08631
51000500,P33261
53326713,Q86TI2
10479468,P54750
11620908,P00519
71273460,Q12809
16725726,Q00536
167845058,Q9UGN5
44315826,P00747
11548630,P00533
72793099,P11712
11152667,P50750
46885626,P53667
71541287,Q12809
16757577,P35968
9938625,P43116
24856363,O00141
11152667,P30291
25262792,Q15746
10302451,P49841
19066234,P28221
11667893,P06737
25119356,P08684
15604510,P12268
11671467,P42684
9823820,P20340
24748573,P36894
57916360,P14061
25181472,P28482
9823820,P07741
9871074,Q13705
10864220,P00734
16222096,Q92918
153999,P15056
6539462,P49840
11531879,Q99500
58423153,P23458
25227436,O75676
3062316,P10398
46885626,P29597
24864821,Q16513
10090485,Q9NSE4
46220502,P07948
76287260,Q14524
11234052,P06493
167844783,Q12809
11349170,Q9NYV4
49803313,P50750
16666708,P45985
46216796,P11802
57519510,Q12809
6918852,Q15746
46843057,Q9HCP0
11978790,P20340
56960607,P17612
44137675,P46734
11712625,Q99640
22049997,P50750
3062316,P48730
24765037,O60313
11628328,Q12809
52913813,P23443
44589077,Q12809
57335384,P45984
44182295,P15735
121364669,P06870
166629271,P07339
56841653,P10635
53384644,P43403
54746913,Q14524
9806229,Q14164
123631,P46734
58056356,P06239
44395024,P23219
25141092,P48730
11494412,Q05397
10366136,P31153
153999,O00238
9849735,O60313
44187362,Q9UM73
25171648,P48729
24905291,Q9UBF8
24995524,P24941
11518389,P21802
130288537,O95977
76287260,P10635
44603533,P08240
155558253,P00915
9985365,P08684
53344908,Q9Y618
46844314,P09237
9886177,P09237
135125500,P07339
16007391,O94806
9810884,P43686
16719221,Q9BZL6
11677610,P30518
50922675,P43405
11707110,P43405
11285002,O00444
42611257,Q9UK32
6918736,O15254
25167777,Q7L7X3
9826528,P25098
56960607,Q00526
11511120,P17612
6918736,Q16513
9810884,Q12851
10841035,O76074
71454277,P05177
25145656,Q99759
25145656,Q9BZE4
44462760,Q13164
71727581,Q16513
44516953,Q9NTK5
57990770,Q9UGJ0
164885411,Q9Y6F1
44631912,O00238
126402,P42785
11167602,Q6P5Z2
136205833,P08684
3510,P17787
24944849,Q8WUI4
3547,P49760
17755052,P45985
23643975,Q9Y2U5
11485656,O75460
44517795,P08684
6442177,Q15759
122186549,Q9BY41
5287969,Q02750
24756910,P51955
71041954,P10635
122589437,P48736
24756910,Q02880
44205240,P41250
24795070,P48729
9806229,Q15067
44603533,P11362
135421131,Q15078
44182295,Q9HAZ1
25117126,Q9Y6E0
135398495,O75460
155564042,P11712
162721925,P56524
49853929,P08684
49831015,Q06187
134477094,Q14524
23643975,P27707
153999,Q00535
