PubChem_id,Uniprot_id
56598181,P21453
25117126,P36897
16222096,Q9NWZ3
49797108,Q86TI2
73347337,Q13164
66557875,P08684
16739650,Q9NWZ3
176167,Q16539
91666625,P10635
44631912,P45984
118406985,Q07817
156070020,P06870
45263405,P08684
16041424,P46734
9955534,P35030
23645542,P00915
11707110,Q9BZE4
78105120,P07339
24771867,P54619
11973736,Q9P289
9810884,P42684
44137946,Q32MK0
139208695,P51451
11952856,P10398
11285002,P54756
44205240,P54760
151194,Q9UGJ0
11387605,Q13131
11707110,Q16584
118917669,P05177
11497983,P61158
9826528,P24941
42611257,P49674
46911863,Q9Y572
24811794,P05177
9806229,Q13627
71553085,P52333
3038522,P42685
56649450,Q13873
16007391,O15254
3038522,Q8N4C8
10529121,P00747
11591936,Q6V1X1
16123056,P12268
89455219,P43686
59757974,Q13233
49855569,Q13547
644241,Q00534
121364611,P06870
49803313,Q9H2K8
44220093,P78536
6445562,Q13627
10127622,Q96S44
11511120,P19784
11656518,P17252
3547,P41597
11494412,Q9Y6R4
146430483,Q14524
10113978,Q04912
138686840,Q9NR96
3794,Q13464
78243717,O60885
126557541,P07339
16679616,P10635
155519776,P29275
137647102,P29275
46911863,P12931
44137946,P30085
10302451,P33981
16659841,P54760
9826528,Q9H0K1
139301832,P07477
44205240,P55263
126524028,P07339
25181472,P07947
9808844,Q15569
44137675,Q9UKE5
16666708,O15197
156414,Q9UHD8
23635314,P11388
11712649,O15197
10074640,P54619
10074640,P31751
11712649,P10398
24798571,O43353
56846693,P49674
132272717,Q9NR96
71731604,Q86TI2
141724603,P15538
16222096,P54756
57897195,P05177
6763,Q05397
9863672,O15197
11234052,Q9NYV4
5328134,Q15139
118717616,P09619
134283810,Q969S8
10366136,Q15831
56960607,Q15375
18096680,Q04828
16666708,Q7KZI7
9868037,Q96GD4
11497983,P55263
11427553,P11309
10297043,P48730
118496546,P08684
3794,Q92918
827839,P05181
5328940,Q13418
9826528,P55263
44418482,Q12809
9823820,P29323
6918736,P09769
134145788,P08684
71546668,Q9BUF5
53387025,P08684
24856041,P45983
59422203,P31749
44205240,Q9BZE4
24756910,P78368
10070588,P07477
45142457,Q8TD08
11234052,Q8TD08
5287969,P38117
24993189,P06213
11444079,Q14790
11712649,Q13976
25181472,Q13555
53482463,P42336
11338033,P31751
25102847,Q2M2I8
16654980,P12236
24765037,O94806
5330286,O00238
9829523,P15056
122690158,Q92769
11548630,P43686
5330286,Q16539
25102847,O75676
56960447,Q14164
16222096,Q13555
56949517,O94806
50922691,P49841
6918736,O43353
154827329,P09874
9874913,Q13131
25227436,P27707
44462760,Q05397
24964624,Q14164
154639979,Q9NR96
23643975,Q04759
56649450,Q13976
308405,P23219
46216796,P27448
15983966,O76039
46216796,P24941
11670894,P29466
57335384,P54753
10430360,Q02750
11977753,P11309
49849007,P08684
53384644,Q13882
10113978,P36894
44205240,P31749
16124208,P36894
11671467,P54753
59384284,P05177
155511554,P06870
127049204,Q6V1X1
24856436,Q15418
10367012,P00750
6442177,P78368
46843057,Q00537
102593934,P08684
3062316,Q00534
122599273,P42345
60170775,P41143
10127622,Q9UHD8
118720885,P11712
10367277,P00750
138686979,Q9NR96
24771867,Q9P1W9
11526786,P07948
10090,P14416
11234052,Q04771
60168069,P08684
24905401,P06239
11973736,P49840
176870,Q9UKV0
57379345,P49760
21250176,P00747
25141092,P49759
155526359,Q6V1X1
11364421,Q13464
24748573,P06239
57335384,P23443
9915743,Q6PHR2
134283796,O15379
4384851,P06276
3794,P55263
176167,Q9Y5S2
24881197,P24941
24765037,P38117
50922675,Q04771
49797594,Q12809
46830346,P45984
16041424,P45985
10594681,P23219
145954785,P56524
3380,P47870
17754438,Q15208
25211598,P05177
134329673,Q9NR96
24856436,Q9Y5S2
25134326,P49585
42642648,Q9NQU5
22049997,O00444
25127713,O14578
11387605,Q9HCP0
11719003,Q9Y4K4
9849735,O15197
57328467,P24941
164610885,Q08881
10231458,P00533
24993189,Q00526
10286610,P05177
25167777,P36894
57386783,P10635
117606729,Q16513
3038522,Q00537
5291,Q8TDX7
145704650,Q13464
6445562,Q8TD08
44137946,P25098
75201720,Q12809
15604510,Q07912
71230234,Q12809
11977753,P30085
176870,P17252
24771867,P53350
16719221,P36894
176167,Q9NYL2
6688,Q02880
136069531,P08684
11955855,Q9P289
10430360,Q12866
44187362,O14757
71462903,Q12809
15604510,P49674
126524300,P07339
24795070,P54760
58423153,Q12809
16749269,Q14790
3547,P36897
16118392,P46734
16719221,Q9Y5S2
76287276,O00459
11620908,P22612
11338033,Q16832
10090485,P42684
146423343,P29597
57335384,O00238
155533876,Q8WUI4
67971930,P07858
71541287,Q12809
25031915,P54756
11952856,Q00534
42642645,Q92499
68947304,P42336
11494412,P54753
15983966,P00519
90663180,P43235
118536122,P27338
44137675,P08581
16666708,P54756
16124208,Q92499
15604510,P53667
11494412,P48729
16123056,O75676
176870,P46734
51042438,O94804
11671467,Q13164
138687100,Q9NR96
44581111,P08254
46220502,P52564
11712625,Q96RR4
137253773,P35968
25062766,O15254
123631,P30085
10138259,P49137
50922691,Q13873
25118925,P36888
24824447,P10635
25118925,P00519
10297043,P15735
24765037,P49760
45142457,P42680
145704650,Q14012
86687774,Q14524
42642645,Q9H773
72793099,P08684
162722642,Q13547
10297043,P61158
176167,Q9BZL6
134329843,Q9NR96
25262792,Q13882
24748204,Q9NSY1
11712649,Q16512
3081361,P50750
24864821,Q8TD19
6540005,P00533
6918852,Q8IVH8
86302574,P17612
11511120,P53671
23686961,Q12809
154593764,O60885
155556807,P05177
135398495,P61158
56640588,P10721
11285002,Q99683
24795070,Q00536
23582412,P10635
20109894,P00918
51039094,Q9NSY1
11442891,O94806
9933475,Q16513
118689233,Q12809
50922691,Q13043
9796984,P00915
46190695,O75469
127048876,Q6V1X1
11167602,Q9UGJ0
24748573,P31751
9910982,P00749
24767976,P29317
11978790,P07947
25262792,Q13535
16718576,Q02880
16718576,P17252
11497983,P12236
11548630,Q7KZI7
138319685,Q12809
11285002,P41743
11955855,P11388
10297043,O60313
162673090,P51813
1893730,Q9UHD8
10274552,P24530
16747683,P07949
25227462,P00533
9810884,P30291
25134326,P22612
25167777,Q15418
11671467,P51955
9958125,P12931
10366136,P36894
9884685,P17252
16007391,P45985
9826528,Q9NSY1
24993189,O60313
10127622,P50613
45486355,P00742
9871074,Q04771
42611257,P11309
11338033,O75460
44631912,P45985
25031915,O15197
5287969,P22612
25181078,P50281
16725726,Q04912
77754,P14780
23582824,P12931
9811611,Q15208
44187362,P05771
24889392,P31749
57990770,Q00534
1893730,Q05655
11488320,Q15746
23635314,P43405
3038522,Q05655
10626619,P00915
50922691,P53350
16719221,P11802
44441287,P00734
53384644,Q15139
176870,Q00537
124222778,P23219
56669554,Q12809
6445562,P31751
24894026,P27487
24748204,P30085
16118392,P22612
9863672,P22612
11387605,P36896
44516953,P00519
5291,P08069
71578373,P49674
2092,Q13936
8969,P11387
49830811,P06239
24795070,P27361
42642645,P37173
44376252,P04070
56949517,Q05513
71668049,P07339
90654166,P21397
24795070,Q9Y2U5
11235063,P31749
11743212,P34995
91935931,Q12809
24811794,P08684
10127622,P30291
11285002,P43405
11712625,Q9P1W9
42611257,Q13557
16123056,P42685
133081333,P06870
25127713,Q9Y6M4
16041424,Q9UHD2
15983966,Q14680
71727581,Q7KZI7
3547,Q7KZI7
89455219,O94804
127034153,Q12809
118734712,P21397
11234052,Q13555
156414,O75116
5330286,Q9UHD2
16719862,O14920
9953676,P22694
5830240,Q12809
49803313,P10398
58191950,Q9BY41
56846693,P07947
5329234,P04626
25167777,P17252
46241826,Q12809
11671467,Q14004
25062766,Q13164
145704650,P42684
142506033,Q9UKV0
11485656,O15254
16719221,P00519
11552706,O14757
11624169,Q96GD4
25171648,P31153
11364421,P41240
49803313,P04629
9933475,Q9Y5S2
2428,P22455
135398510,Q14004
155591482,P05177
25031915,P25098
16222096,Q99640
44391798,P06276
51042438,Q16832
11338033,O14976
45142457,O94804
134329427,Q9NR96
10430360,P50613
89735655,P04626
45142457,O14965
24856041,P06493
121255,P22894
16666708,Q02880
44187362,Q9Y6R4
644241,Q12866
11707110,P78368
71203748,Q6V1X1
52913813,P19784
9837496,P22894
9933475,P10398
11656518,Q9BZE4
9862427,P49354
16718576,P41240
5287969,P51955
25262792,P49589
25031915,P12931
56960607,Q9HCP0
138609171,Q12809
644241,Q8TDX7
151194,Q00537
9911830,Q8TBX8
25118925,Q00536
16041424,P31153
24767976,P49841
9871074,P04629
52913813,Q8IW41
5330159,P12931
23582824,Q14680
1400,O60674
71455293,P52895
15604510,Q99759
131801158,P23219
123631,P27707
11722772,P32246
46191454,P49589
9874913,Q13882
25165082,Q9UM73
10113978,P49841
46191454,O14965
5328940,P17252
11511120,Q14289
24748573,Q9Y2U5
11234052,P06241
49849002,P11712
134155279,P21397
155549522,Q86TI2
71727581,P36888
1893730,P31749
25127713,Q99759
24748204,P48729
44187362,O60674
11184397,P23219
56589615,P33261
11152667,Q8IW41
2725,Q96JM7
59757974,Q99683
24993189,P15735
134134229,P10635
44137946,O43353
11712625,P33981
46216796,Q15375
162721925,Q96DB2
42642648,P61160
11511120,O94806
46216796,Q16512
662931,Q12851
145983616,Q9UBN7
9823820,P50613
118987871,P08684
24795070,Q13555
16739650,Q9NSY1
164624870,P15144
70683233,Q13224
1893730,Q99640
644241,P23458
25066467,P49841
11194666,P14780
5778,P46098
44296800,Q13002
24748204,Q2M2I8
45375865,P28482
42642645,O60313
155521283,Q9BY41
162722513,Q92769
51039094,O00444
23643975,Q08345
24771867,Q00534
1893730,Q13131
90413296,P07339
117606729,Q13557
204101,P00750
163196364,P10635
11548630,O15254
46191454,Q13131
156869476,P08684
135321297,Q13547
11955855,P49759
11955855,Q7KZI7
52913813,P51955
6918736,O00311
821286,Q12809
126715381,P52333
25062766,P27361
25127713,Q9H2G2
25227436,Q12851
3062316,P51617
9915743,P54619
16658357,P00747
16719221,Q9Y2K2
146408620,P11712
1893730,Q9NSD9
11494412,P25098
25062766,Q9Y6M4
16124208,P41240
9806229,Q9UPZ9
122599348,P48736
122188924,Q96PD7
11625818,Q9BZE4
24765037,Q9UGJ0
56960607,P24941
10090485,Q13705
16722836,Q00534
10414708,P10635
16659841,Q9UK32
132272556,Q9NR96
25117126,P06239
44516953,P05771
44330147,P45452
9810884,P53350
23582824,P53667
11529375,Q6V1X1
25118925,Q00535
5717404,P08684
9864718,P00533
66555680,P43405
24993189,P53667
16123056,Q9NYL2
11285002,Q9NQU5
68335348,P67870
49803313,P00519
176870,Q9NSD9
16725726,P11274
65340,P07711
49848896,P11712
44187362,P45983
11442891,P08069
11707110,P54764
135398495,Q9HAZ1
10127622,P11309
216239,Q13557
56960447,P45983
16041424,O15254
10138259,Q8IYD1
11497983,Q13535
11213558,Q9NYV4
6918852,P36894
16222096,Q99683
127046317,Q12809
11285002,P51955
25181419,P10635
122510295,Q9NYK1
24856436,P23458
153999,P23458
156018037,P08684
90412755,P07339
176167,P36894
3038522,P49841
164885424,Q12809
164611474,Q9Y5N1
56960447,Q9HCP0
17755052,Q05397
11167602,O95835
135126058,P07339
71659753,P33261
9911830,P13861
162370598,Q12809
25062766,P41240
22050201,P45984
216239,Q5VT25
169290117,Q9BY41
137646553,O14842
56654642,Q9UQL6
11488320,Q9UBE8
9826528,P06241
24964624,Q9NYL2
156010930,Q9UBN7
134442321,P09619
16747683,Q99683
23643975,P49760
644241,Q9UL54
11552706,P36897
69669705,P10635
44219641,P07550
24905401,Q04759
51000510,Q00534
25117126,Q16513
49867929,P24385
156070372,P06870
1893730,O43683
10288191,Q04759
89455219,P15056
86715756,P07339
16654980,P08240
50922675,Q32MK0
91826388,Q92793
25181472,Q04771
24756910,Q8IVH8
46216796,Q13627
118705849,P23219
137636981,P43166
25145656,Q8TDX7
137651341,P11362
17754438,P42680
71506827,P27338
1893730,P78368
24826799,Q96GD4
24794418,Q14289
57384483,P08684
46843057,Q9Y616
5291,Q96S44
135398510,Q9NTK5
16654980,P49841
46216796,O94806
16722836,P12236
50922675,P49674
89455219,P36894
118711805,P05067
45375865,P78396
11712649,P12236
3794,P50750
44583235,Q13936
137642944,P08684
25141092,Q13535
24905401,O15197
11707110,Q15759
154826260,O95271
220023,P00915
137658515,P11362
56960607,P29317
56649450,O94806
24756910,P09619
25171648,Q99640
9849735,P07948
124150550,Q12809
86302574,Q16539
45142457,Q92499
66555680,O14976
44425719,P05177
3062316,P08240
44129218,Q99500
11485656,Q92499
9911830,P50750
86288009,Q01469
141724679,P15538
16123056,Q13188
1893730,P25098
44378359,Q09428
11656518,Q00535
52913813,O00238
5330286,P36896
176870,P53350
9826528,Q9H2G2
6445562,Q9NSD9
168293594,P22894
71496458,Q8IVH8
89455219,O94806
154593624,O60885
137655445,O43570
10288191,P53671
155755003,P27487
25262792,Q15067
150036630,O60885
24748204,P49760
46917048,Q86TI2
59651957,P11712
44340908,P24723
25066467,P09769
162643782,Q13547
176167,O60313
10430360,Q13705
16123056,Q9NSE4
44137946,Q07912
46911863,P53350
11234052,P04629
44205240,Q92918
11707110,P31749
145704650,P48730
9871074,P36507
25066467,Q5VT25
644355,P00533
51039094,P21709
16739650,Q16832
3025986,Q9UBE8
66555680,P53667
118386409,Q96GD4
44603533,Q86XP3
136498909,P24864
25134326,Q9NSY1
44137675,P15735
49855759,Q9UBN7
9859850,P17948
15983966,Q9UGJ0
118707843,P29275
44137675,P49759
24964624,P06213
11552706,Q13233
135487604,P14780
10837144,Q13370
24826799,P17252
156907820,P35498
11667893,O96013
16659841,O75116
16041424,Q00536
86566780,Q92793
3038522,P50750
135398495,P27361
162722876,Q13547
10127622,P11388
56960607,P42685
16659841,Q05655
176870,P27707
137796705,Q96GD4
135421124,Q15078
145961777,Q14524
117606729,P09769
58083336,Q12809
17755052,P07948
11955855,O75582
25227462,P45984
51000510,P24385
16007391,Q00535
3006531,P17538
46191454,P30291
11167602,O14578
25181472,Q16513
15887336,P10635
24795070,Q9BZE4
86715918,P07339
56960607,P42680
42642645,P51812
71041625,P10635
56846693,Q9Y6R4
11167602,O96013
53320639,P03956
90373136,P07339
11548630,Q6PHR2
16747683,Q32MK0
11519486,P05177
53465976,P27487
25117126,Q15375
78105036,P07339
11167602,Q13976
9863672,P19784
162722291,Q969S8
169290231,Q9BY41
135357843,P08684
11234052,Q15067
25145656,Q08345
42642648,P23443
24785538,O75460
10113978,P12236
1893730,Q9P2R7
44361369,Q14654
44330163,P14780
155554658,Q86TI2
44516953,P54764
11511120,Q16512
145704650,O00750
44137946,Q96RR4
10288191,Q9UL54
56960447,P54760
134129996,Q13946
16666708,Q08345
44137675,Q15831
127036977,P29275
49784884,P29275
11978790,P24941
17754438,P51617
70680972,Q13224
9811611,Q9UL54
23645409,Q12884
10074640,P49674
24795070,P78368
71496458,P30291
216239,P11309
24905401,Q13188
57519510,P11712
56649450,Q12851
9911830,P61158
167844978,Q9UGN5
23643975,P21709
3038522,P54753
44631912,Q9HCP0
9810884,Q99683
10430360,O00444
25262792,P17612
11719003,P36897
124155887,Q9NTG7
25134326,P48730
44137675,O75116
46191454,P12268
5291,Q9NSY1
25031915,Q8TBX8
71727581,P12268
44440525,P10635
11963346,O75460
11234052,P22612
57990770,Q9UL54
16719221,Q00537
86567429,Q92793
49855761,Q9UBN7
23582824,Q13557
25171648,P22612
16659841,P27361
76955651,P33261
71496458,Q08345
9829523,Q9H2K8
121480642,P33261
44182295,Q9Y6M4
126555289,P07339
15604510,O14757
53235481,P33261
56960447,Q8TD19
9829523,P30086
54583924,Q14790
59757974,P23443
72550012,P10635
9889351,P12931
6918736,Q13164
46216796,P08581
15604510,Q9NYV4
25031915,Q96S44
134283792,Q9UKV0
16718576,Q13131
24765037,Q9Y6E0
56960607,P43686
23648357,P43235
11716217,P14780
10427712,Q99759
10074640,Q13418
44516953,Q00537
168269160,P42338
9933475,Q14289
9874913,Q9NTK5
132272715,Q9NR96
9823820,P23458
44160269,Q05513
56949517,P06239
11952856,P07741
11234052,P29323
71727581,P06493
24794418,P23458
11494412,Q9UGJ0
11552706,P15735
46893990,Q6V1X1
11228183,Q16611
44516953,Q13627
16124208,P45985
16654980,P06737
9911830,O75460
57990770,O60313
11656518,Q14004
11712625,P61160
25171648,P24941
23643975,P54619
57345658,P05177
44403120,P20309
134283810,Q13547
11712625,P49674
118523373,P42345
139208695,Q15303
44516953,O00444
24905401,P11274
11719003,Q16513
4601,P11712
9808844,P08581
16739650,Q9UHD8
44449361,P20813
3828,Q16678
71578446,P49674
89455219,Q9NSY1
11349170,O00444
5039,P51589
137647317,P32297
5280445,P27338
56960607,P15056
71727581,Q15759
7000183,Q14833
11978790,P23443
16654980,Q04759
44603533,Q13464
162506744,Q12809
133081208,P03952
155765788,Q12809
44330147,P03956
56949517,Q16513
11707110,P00533
9797857,P29474
45268649,P23219
18617322,P24530
969516,P56817
162643925,P29275
25118925,Q15067
44371902,P27338
91935946,Q86TI2
9863672,Q02880
71659894,P08684
45379610,P06213
46885626,P54619
136268880,Q16665
15604510,P43405
44460130,P18054
117884192,P07339
6420138,Q15759
11511120,P61158
3025986,Q08881
25117126,Q8TD19
44324176,P11712
25102847,Q13177
10090485,O15254
25227436,Q8TD19
11167602,Q04759
56960447,P07947
134442356,P36888
57387028,P08684
145704650,P54756
25145656,Q16584
10090485,O14757
11548630,P22694
151194,Q15746
23582824,P11802
24964624,Q9NSE4
45142457,P04629
10138259,Q00526
6918852,Q13976
15983966,Q16539
42642645,Q16644
17754438,P49589
46191454,P54756
22736235,O95067
1505151,P00915
45275255,P68400
11712625,P16591
155564665,P05177
11712625,P18074
154640053,Q9NR96
136069563,P10635
11973736,P49674
71727581,P08069
11713159,P22694
10364379,P10635
10341154,Q92499
25227462,Q12809
10427712,Q13131
57379345,Q15067
5328137,P17252
145431073,P15538
45267430,Q12809
59757974,Q8TD08
44347624,P03952
162722638,Q13547
6918852,P37173
10341154,Q13873
57870042,P08684
25102847,P06241
86567195,Q12809
25117126,Q8TD08
134329685,Q9NR96
9874913,Q14004
44385264,P17252
25074167,P10635
16222096,P46734
16122818,P10635
24856436,P27707
10297043,P46734
25117126,Q9BZE4
10138259,P31153
24864821,Q05655
9849735,P17612
11152667,P20340
176167,P06737
1893730,P61158
44324176,P08684
11167602,O75676
57335384,P04629
25171648,Q92918
44389098,Q03181
135393474,P03952
138686764,Q9NR96
46843057,Q14004
25062766,P07949
5280953,Q15139
5329918,O96020
11978790,O14976
25167777,P54753
50922675,Q9Y6M4
6442177,Q00526
16659841,P48730
134131586,P00533
127045861,P12931
145704650,O15530
5287969,P29323
3025986,P17612
11625818,P50613
11349170,P21709
9806229,Q13557
16725726,Q13233
126524400,P07339
51042438,P18074
16007391,Q9UPZ9
151194,Q96GD4
169235935,Q9BY41
122189098,P00918
10437018,O14757
44187362,Q9UHD8
121426321,O00443
70356221,P07339
24756910,Q9NSD9
9826528,P19784
11656518,P45983
70276990,Q12809
46843057,P54764
16666708,P46734
25031915,Q00535
118419773,Q9Y6L6
10437018,Q13043
51039094,P61160
9933475,P49585
16666708,P42685
22049997,P36888
10074640,Q9H0K1
11955855,P08631
139557075,P09619
42611257,Q9H0K1
136260531,Q14432
25181472,Q8IVH8
16718576,P45983
135559058,P50613
10127622,Q13882
25118925,P24941
46885626,Q9P1W9
46191454,P41743
121455794,Q14524
73387740,Q12809
10427712,O14965
25227436,P23458
162722222,Q13547
49797014,Q6V1X1
24993189,P27361
3081361,Q00526
118938514,Q12879
15604510,P20340
56671892,P27487
44603533,P48730
9810884,O00444
151194,Q13627
16007391,Q16584
9933456,P23219
9806229,Q16539
10113978,Q9NSE4
9810884,Q13705
9808844,P15735
44516953,P53671
11952856,Q8IVH8
49867929,Q00534
25262792,Q9H2K8
56960447,Q9NYV4
23582824,Q04759
24811794,P10635
134325559,P42338
49806720,P08240
46911863,Q00537
16747683,P49760
127041472,P03952
9915743,O43353
24905401,O14976
127046557,P05177
16041424,P06737
16066829,Q13085
118559717,Q12879
122589412,P42336
10341154,Q08345
6442177,P43405
25181472,Q00536
44516953,Q15831
9863672,Q9UBE8
154593800,O60885
5291,Q8IVH8
157046329,P10635
135125688,P07339
16124208,P24941
10366136,P30291
145704650,Q9H422
24864821,O43683
9823820,P15056
71454279,P08684
11978790,Q00537
90395377,P21397
23645678,P10635
3547,P48729
5328940,O76039
44345031,P37231
162721877,P56524
46191454,Q13627
19080,P00748
134329529,Q9NR96
137637832,P21397
134441999,P09619
24964624,P36507
10297043,P30086
25145656,P27707
15604510,Q9Y2U5
176167,Q02750
156414,Q9UL54
11349170,Q9NSD9
58390822,Q99500
3547,P07947
58423153,P15056
25102847,Q9NQU5
151194,Q14164
16725726,Q14289
24748204,Q00526
10694708,P23219
10207821,P28482
139301877,P03951
25145656,O95819
9916282,P22612
5494449,P06737
11952856,Q92918
145704650,Q13177
10296883,O94804
155561646,P08684
11167602,P22612
24767976,Q13882
44205240,P36507
6918736,Q96L34
45487634,Q05513
213056,P41594
9808844,Q15759
10288191,P41240
137659815,P43681
121426251,P42345
91895841,Q86TI2
5287969,O94804
44516953,Q99683
56925896,Q03181
44418375,P80365
15604510,Q86XP3
25118925,Q9UHD8
56846693,O60313
71727581,Q9UKE5
44473011,Q05513
46911863,O75385
24748204,Q7KZI7
25102847,P51812
11488320,Q9H773
6918736,P51617
16666708,Q9P289
25262792,P53350
9826528,P36896
11620410,P45983
11349170,P54619
11558270,P11511
6420138,Q9Y6R4
45256689,O75469
137643121,P05177
44137946,Q15375
6420138,Q02750
90413537,P07339
122599280,P42345
51039094,Q13177
11858109,O75582
16725726,P42684
156070153,P06870
24748573,P09619
58423153,P07948
24905401,P27361
9808998,P05129
126565,Q9UHD8
11719003,Q9H773
49797233,Q6V1X1
11338033,P29323
59422203,P78368
44448627,P08684
25117126,Q04912
57335384,Q16832
9933475,P53350
6918736,P22612
132272000,Q9NR96
24995524,Q9Y2K2
25134326,P12931
25117126,Q9UKE5
9849735,Q8IW41
53384644,O43318
9810884,Q8IW41
10125830,P49137
25066467,Q9NSD9
49848557,P11712
10342843,P03952
44182295,Q13705
59351313,O43924
3794,P43686
135398737,P05177
10074640,Q7L7X3
5330286,Q9ULC5
25227436,Q9NYV4
51039094,Q8TBX8
44249748,Q12809
57379345,Q9NSD9
136242979,P27338
44403207,P11229
16222096,P10398
17754438,P54760
89455219,Q15418
126555099,P07339
10231447,P07711
57335384,Q9BZL6
44462760,P54756
11667893,P30085
52942081,P11712
16722836,Q13188
24795070,Q16513
24993189,P49840
44187362,P46734
2754,P54750
49855758,Q9UQL6
5315472,P35354
145965756,P05177
11442891,Q02750
11285002,Q92918
25031915,Q04759
51042438,Q13188
45142457,P54760
656575,P18031
44182295,Q13043
17755052,Q13043
44581071,P08254
145955362,P52333
24889392,P54764
57386785,P10635
122589424,P42345
6918736,Q14164
1924413,Q06187
155556138,Q96KQ7
56965021,Q8WUI4
10437018,Q13188
117818083,P21397
24889392,Q92499
16747683,P11274
22736235,Q15139
46191454,Q13882
155526497,P35499
9829523,P54764
71720404,P06870
44315832,P00747
22049997,P27448
5685,P49841
5163,P08684
11977753,P41240
135398510,Q6P5Z2
11719003,Q8IVH8
71203748,Q12809
1893730,Q13557
16719221,Q9UK32
9543539,Q13547
16666708,Q9UPZ9
44137946,O94806
24748204,Q04759
11712649,P29323
25181472,O15197
16654980,Q8IW41
11599024,P03956
72713863,P50281
164621601,P22303
25151352,Q14680
42642648,Q15208
10642205,P00918
50922675,Q8N4C8
122510297,Q9NYK1
24995524,P53350
53384644,Q9P286
25262792,P23443
24856041,Q9NYL2
71212317,P49674
515370,P23921
25066467,Q14164
6445562,P13861
46220502,Q9UHD2
89455219,O15197
5328127,P12931
10127622,P16591
176870,Q02880
176167,Q12851
23643975,Q13976
135421124,O95067
59422203,O75385
9849735,Q9UPZ9
16725726,P30291
16654980,P46734
89455219,Q13555
9808844,P53667
9823820,P13861
11973736,O95835
145967332,Q12809
11488320,Q86XP3
59422203,Q05397
11707110,Q9P2R7
118713029,P00734
24964624,P30086
126557080,P07339
44605035,Q12851
44187362,P04629
23635314,P36894
44462760,P22612
9868037,P12268
44187362,Q07912
3025986,Q13555
11667893,Q13555
117606729,Q14289
176870,P15735
51042438,Q9H2G2
91934385,P24941
10113978,P49589
42642648,O60313
42642648,Q8IW41
42611257,O75676
52948719,P41143
11795080,P23219
44315831,P00734
3025986,P30085
11511120,P49841
9849735,Q14680
54760053,P05177
6918852,P49674
9871074,Q9BZE4
24826799,P41743
89735655,P00533
44182295,Q16513
5281708,O60218
16222096,Q9H773
3025986,P54756
11525980,Q16665
24767976,P36897
5333,P22303
24856041,P43405
25127713,P31749
11620908,P54764
11712649,O75385
164676,P14618
57388005,P10635
11719003,Q14680
10341154,O75460
56960607,P12236
10296883,Q9Y5S2
94391,P48443
16122898,P10635
49830811,P04629
57345660,P08684
59757974,Q9HAZ1
58056356,P35968
68578314,Q14432
44137946,Q13233
11955855,Q92918
24905401,P06493
135283832,P11309
3081361,P49841
25181472,Q13705
123631,P55263
90665986,P11712
11469926,P08069
