drugbank_id_1,drugbank_id_2,label
DB00399,DB00684,1
DB00794,DB00990,1
DB01195,DB09065,1
DB01021,DB11315,1
DB00489,DB00794,1
DB00749,DB08976,1
DB01331,DB09268,1
DB00700,DB08822,1
DB00475,DB09290,1
DB00976,DB09054,1
DB00897,DB08873,1
DB00912,DB01590,1
DB00461,DB00586,1
DB00353,DB08873,1
DB00498,DB09053,1
DB00872,DB01036,1
DB00440,DB08912,1
DB00180,DB01320,1
DB00449,DB01407,1
DB09026,DB09282,1
DB01319,DB08912,1
DB00136,DB00620,1
DB00220,DB00280,1
DB00388,DB00871,1
DB00384,DB01009,1
DB00175,DB05521,1
DB01232,DB06237,1
DB00470,DB00983,1
DB00565,DB01111,1
DB00248,DB00952,1
DB00465,DB06695,1
DB00898,DB04839,1
DB00180,DB00625,1
DB00231,DB00956,1
DB00014,DB01236,1
DB00216,DB00696,1
DB00745,DB00983,1
DB01656,DB08931,1
DB00363,DB01165,1
DB01171,DB01618,1
DB00266,DB00485,1
DB00687,DB06335,1
DB00252,DB06201,1
DB01017,DB01604,1
DB00816,DB00945,1
DB00468,DB00960,1
DB00413,DB00557,1
DB00956,DB01320,1
DB00582,DB01248,1
DB00268,DB00537,1
DB00437,DB09477,1
DB00582,DB00814,1
DB00619,DB08895,1
DB00363,DB00501,1
DB06789,DB08867,1
DB00350,DB00794,1
DB00211,DB01210,1
DB00668,DB00935,1
DB00910,DB01406,1
DB00368,DB00983,1
DB00555,DB11093,1
DB08912,DB09049,1
DB00248,DB00335,1
DB05294,DB06616,1
DB00816,DB06707,1
DB01021,DB06282,1
DB00864,DB00928,1
DB00499,DB06717,1
DB00688,DB01000,1
DB00343,DB01119,1
DB01211,DB09063,1
DB01156,DB01200,1
DB01320,DB09119,1
DB00252,DB00951,1
DB00343,DB09118,1
DB00421,DB00790,1
DB00489,DB08896,1
DB00776,DB09119,1
DB00381,DB00590,1
DB00722,DB00862,1
DB00557,DB04908,1
DB04844,DB06204,1
DB04839,DB06335,1
DB00204,DB06699,1
DB01220,DB04868,1
DB00400,DB00603,1
DB00436,DB04876,1
DB00267,DB01418,1
DB00686,DB06605,1
DB00461,DB06605,1
DB00337,DB01196,1
DB00503,DB01194,1
DB00946,DB00957,1
DB01076,DB01320,1
DB00238,DB00615,1
DB09053,DB09118,1
DB01609,DB04574,1
DB05521,DB08903,1
DB00775,DB08794,1
DB00367,DB00776,1
DB01023,DB01320,1
DB00421,DB00806,1
DB00682,DB00689,1
DB01016,DB01232,1
DB00349,DB06702,1
DB00723,DB00935,1
DB01263,DB08932,1
DB01195,DB01238,1
DB01656,DB04868,1
DB00391,DB11181,1
DB00605,DB01208,1
DB00006,DB09075,1
DB00615,DB06605,1
DB00177,DB00783,1
DB00310,DB01392,1
DB00932,DB01319,1
DB05521,DB09053,1
DB01166,DB05521,1
DB01030,DB04855,1
DB01060,DB01172,1
DB00246,DB01251,1
DB00841,DB00852,1
DB00346,DB01232,1
DB08873,DB08903,1
DB09075,DB09280,1
DB01053,DB01172,1
DB00951,DB01100,1
DB00346,DB01275,1
DB00864,DB09027,1
DB01120,DB09063,1
DB00673,DB00700,1
DB00285,DB09073,1
DB01320,DB09027,1
DB04844,DB09128,1
DB00852,DB00938,1
DB00794,DB08873,1
DB00541,DB06145,1
DB00264,DB09063,1
DB00951,DB01236,1
DB00497,DB04831,1
DB00169,DB01070,1
DB01136,DB09282,1
DB01021,DB09080,1
DB00682,DB01212,1
DB00501,DB01023,1
DB01609,DB06594,1
DB00503,DB06626,1
DB00220,DB00620,1
DB00333,DB01063,1
DB00242,DB08895,1
DB00285,DB06717,1
DB00438,DB00479,1
DB00749,DB06826,1
DB00338,DB01238,1
DB00630,DB01082,1
DB00220,DB03880,1
DB01656,DB08910,1
DB00199,DB01100,1
DB00214,DB01399,1
DB00768,DB01021,1
DB00641,DB01264,1
DB00177,DB00500,1
DB00762,DB01045,1
DB00327,DB00421,1
DB00834,DB00908,1
DB01041,DB01224,1
DB01240,DB01418,1
DB00193,DB00266,1
DB00203,DB00544,1
DB01045,DB01259,1
DB01036,DB08893,1
DB06228,DB09079,1
DB00235,DB08931,1
DB00277,DB00564,1
DB00494,DB01238,1
DB06700,DB09053,1
DB00359,DB00470,1
DB00503,DB06589,1
DB00333,DB01609,1
DB00014,DB00908,1
DB08816,DB08912,1
DB00214,DB00682,1
DB00230,DB00557,1
DB01232,DB06207,1
DB00909,DB05271,1
DB00555,DB01041,1
DB00214,DB00573,1
DB08895,DB08912,1
DB01072,DB09053,1
DB00413,DB01595,1
DB00668,DB06413,1
DB00790,DB01397,1
DB00956,DB09118,1
DB00243,DB00537,1
DB00607,DB00759,1
DB01247,DB09290,1
DB00784,DB00864,1
DB01263,DB04938,1
DB00459,DB00717,1
DB00774,DB00844,1
DB00333,DB00409,1
DB01241,DB09064,1
DB00541,DB00582,1
DB00496,DB09076,1
DB00834,DB06699,1
DB00211,DB09009,1
DB00703,DB00794,1
DB00195,DB08896,1
DB01119,DB01193,1
DB00328,DB04865,1
DB00285,DB06603,1
DB00196,DB00839,1
DB01067,DB01263,1
DB00390,DB09063,1
DB00906,DB05271,1
DB00317,DB08912,1
DB00268,DB00956,1
DB00862,DB01340,1
DB00588,DB00864,1
DB02703,DB06626,1
DB00932,DB01394,1
DB00397,DB00449,1
DB09073,DB09119,1
DB06636,DB06684,1
DB00402,DB00872,1
DB01137,DB09268,1
DB06209,DB08794,1
DB00196,DB00317,1
DB06290,DB06636,1
DB01397,DB04272,1
DB00415,DB09268,1
DB00808,DB09220,1
DB00956,DB08911,1
DB00503,DB01018,1
DB00361,DB09073,1
DB06695,DB08881,1
DB00489,DB01235,1
DB01264,DB08881,1
DB00605,DB00682,1
DB00669,DB00875,1
DB00876,DB01235,1
DB00582,DB01016,1
DB00295,DB00475,1
DB00790,DB09292,1
DB01320,DB09074,1
DB01030,DB09102,1
DB00794,DB08875,1
DB00104,DB04946,1
DB06636,DB08899,1
DB00573,DB01275,1
DB08976,DB09285,1
DB00582,DB01238,1
DB00468,DB01211,1
DB00794,DB01045,1
DB00760,DB09268,1
DB08873,DB09102,1
DB00496,DB00559,1
DB00220,DB08439,1
DB00268,DB06282,1
DB01255,DB01618,1
DB00833,DB03615,1
DB00557,DB09071,1
DB01045,DB06210,1
DB00503,DB06287,1
DB06789,DB09073,1
DB00320,DB00623,1
DB00465,DB01009,1
DB00862,DB08820,1
DB00549,DB00559,1
DB00684,DB00728,1
DB00266,DB00814,1
DB00573,DB00932,1
DB00586,DB09295,1
DB00224,DB00398,1
DB02901,DB06292,1
DB00461,DB08794,1
DB00872,DB01072,1
DB00301,DB00319,1
DB01082,DB01330,1
DB00573,DB00806,1
DB09071,DB09118,1
DB00747,DB05271,1
DB00391,DB00662,1
DB00358,DB06290,1
DB00220,DB08873,1
DB00612,DB09220,1
DB00295,DB01168,1
DB00861,DB06813,1
DB00910,DB09063,1
DB00035,DB00482,1
DB01207,DB09030,1
DB00390,DB04908,1
DB00314,DB00479,1
DB00842,DB09072,1
DB00564,DB09072,1
DB00273,DB00945,1
DB00762,DB01232,1
DB01072,DB06684,1
DB00834,DB01251,1
DB00688,DB01603,1
DB00898,DB01068,1
DB00572,DB09076,1
DB00626,DB00803,1
DB00181,DB00660,1
DB00246,DB00898,1
DB00404,DB01238,1
DB00611,DB00945,1
DB00246,DB01120,1
DB01241,DB06218,1
DB01330,DB01418,1
DB00908,DB08912,1
DB00220,DB00862,1
DB00391,DB00557,1
DB00364,DB01070,1
DB01009,DB09295,1
DB00421,DB00844,1
DB00322,DB00440,1
DB00387,DB00981,1
DB00279,DB01045,1
DB00273,DB01062,1
DB01251,DB01357,1
DB00700,DB04855,1
DB00364,DB01436,1
DB00998,DB09042,1
DB00007,DB00333,1
DB00684,DB01604,1
DB00470,DB00782,1
DB00841,DB01255,1
DB00367,DB00564,1
DB00285,DB00749,1
DB01331,DB06696,1
DB00268,DB00768,1
DB01147,DB01418,1
DB01264,DB09102,1
DB08873,DB09039,1
DB00796,DB00820,1
DB08873,DB09054,1
DB00337,DB00441,1
DB00803,DB01172,1
DB00796,DB08907,1
DB00227,DB09118,1
DB00993,DB01656,1
DB00563,DB01009,1
DB00285,DB00852,1
DB00121,DB00713,1
DB00363,DB04839,1
DB00358,DB09049,1
DB00252,DB00544,1
DB01021,DB01624,1
DB00206,DB00612,1
DB04855,DB09053,1
DB00500,DB01172,1
DB00582,DB06335,1
DB00224,DB00860,1
DB01264,DB08820,1
DB00444,DB01320,1
DB00765,DB01192,1
DB00181,DB00771,1
DB04817,DB06287,1
DB00304,DB09075,1
DB01406,DB06335,1
DB00500,DB00945,1
DB01215,DB06201,1
DB00387,DB01551,1
DB00739,DB00798,1
DB00204,DB01406,1
DB00794,DB01017,1
DB05294,DB06589,1
DB00295,DB00557,1
DB00482,DB09214,1
DB01440,DB05271,1
DB00682,DB00957,1
DB00503,DB00687,1
DB00181,DB01320,1
DB00790,DB01294,1
DB00450,DB01589,1
DB00682,DB04574,1
DB00323,DB09072,1
DB00450,DB00996,1
DB00673,DB00745,1
DB00450,DB01189,1
DB00222,DB04574,1
DB06237,DB09118,1
DB01100,DB09097,1
DB01045,DB09071,1
DB00337,DB00620,1
DB01067,DB01203,1
DB00871,DB06707,1
DB00503,DB00604,1
DB00305,DB01656,1
DB09049,DB09102,1
DB00316,DB00996,1
DB00450,DB01236,1
DB00794,DB09049,1
DB00177,DB00999,1
DB02703,DB08896,1
DB00559,DB09071,1
DB01181,DB01264,1
DB00332,DB00850,1
DB06696,DB09060,1
DB00461,DB06813,1
DB00206,DB00541,1
DB00468,DB00732,1
DB00224,DB01072,1
DB01072,DB05109,1
DB01072,DB08907,1
DB01024,DB01147,1
DB00623,DB06603,1
DB00373,DB00820,1
DB00864,DB01196,1
DB00404,DB01609,1
DB00684,DB01605,1
DB00700,DB00790,1
DB00220,DB01320,1
DB00673,DB09039,1
DB00278,DB09070,1
DB00199,DB00222,1
DB00974,DB06684,1
DB00765,DB00897,1
DB00872,DB00976,1
DB00448,DB04868,1
DB01136,DB01392,1
DB01320,DB01594,1
DB00238,DB09274,1
DB00281,DB04855,1
DB00007,DB09063,1
DB00794,DB00968,1
DB00818,DB09072,1
DB01021,DB11093,1
DB00541,DB00559,1
DB00862,DB00881,1
DB00181,DB00850,1
DB00437,DB01340,1
DB00470,DB00588,1
DB06282,DB09290,1
DB00615,DB06626,1
DB00582,DB00696,1
DB00610,DB09042,1
DB00278,DB00932,1
DB00264,DB00333,1
DB00961,DB00983,1
DB00163,DB00991,1
DB00889,DB00998,1
DB00468,DB01120,1
DB00415,DB00688,1
DB00598,DB00806,1
DB01143,DB01193,1
DB01024,DB01610,1
DB00559,DB00593,1
DB00014,DB09082,1
DB00564,DB08875,1
DB00337,DB01206,1
DB09053,DB09054,1
DB00104,DB01232,1
DB01235,DB06292,1
DB00682,DB09075,1
DB00323,DB06204,1
DB00717,DB00946,1
DB00178,DB00374,1
DB00482,DB00945,1
DB00682,DB01416,1
DB00682,DB09211,1
DB00486,DB00497,1
DB00555,DB00794,1
DB00571,DB01235,1
DB00844,DB06201,1
DB00275,DB09282,1
DB00180,DB01254,1
DB00590,DB00794,1
DB00618,DB01061,1
DB00916,DB09256,1
DB00436,DB00449,1
DB00818,DB01041,1
DB06616,DB08873,1
DB00796,DB01143,1
DB00319,DB00479,1
DB04953,DB09072,1
DB00361,DB01238,1
DB00742,DB03615,1
DB00625,DB00957,1
DB00559,DB09049,1
DB05294,DB06695,1
DB00482,DB01609,1
DB00246,DB00414,1
DB01215,DB01392,1
DB00373,DB00794,1
DB00224,DB09166,1
DB00188,DB00316,1
DB00503,DB01264,1
DB00582,DB04946,1
DB00503,DB06290,1
DB06207,DB08881,1
DB00530,DB01211,1
DB00921,DB09071,1
DB00295,DB00496,1
DB00603,DB00956,1
DB00252,DB00909,1
DB00414,DB01590,1
DB00177,DB00975,1
DB00783,DB01016,1
DB00628,DB08912,1
DB00436,DB01232,1
DB00204,DB00999,1
DB00415,DB00759,1
DB00521,DB00961,1
DB01041,DB09118,1
DB00452,DB00833,1
DB01189,DB06201,1
DB00559,DB06702,1
DB00293,DB00363,1
DB06590,DB09268,1
DB00559,DB08899,1
DB00586,DB00806,1
DB00007,DB00834,1
DB00564,DB00860,1
DB01222,DB09063,1
DB00211,DB01407,1
DB00571,DB00820,1
DB00315,DB00767,1
DB01590,DB01609,1
DB00397,DB06413,1
DB09073,DB09118,1
DB00976,DB08881,1
DB00206,DB01359,1
DB00695,DB01392,1
DB00273,DB00717,1
DB00363,DB06769,1
DB00293,DB04817,1
DB00414,DB00977,1
DB01166,DB08820,1
DB00880,DB01551,1
DB06717,DB09074,1
DB00557,DB00950,1
DB01204,DB06772,1
DB00413,DB01215,1
DB00252,DB09401,1
DB00261,DB00498,1
DB01221,DB08820,1
DB00854,DB00956,1
DB01138,DB01418,1
DB06201,DB09072,1
DB04272,DB06700,1
DB00519,DB06196,1
DB00343,DB00625,1
DB01248,DB01263,1
DB00732,DB00981,1
DB00278,DB00974,1
DB06605,DB09211,1
DB00333,DB00765,1
DB00999,DB08907,1
DB00582,DB01045,1
DB00193,DB01063,1
DB00374,DB01399,1
DB09039,DB09291,1
DB00186,DB01558,1
DB01241,DB08899,1
DB00980,DB01264,1
DB01193,DB01614,1
DB00700,DB00814,1
DB00214,DB00554,1
DB01294,DB01418,1
DB06717,DB09102,1
DB00897,DB01609,1
DB05239,DB09330,1
DB00864,DB06695,1
DB00717,DB06201,1
DB00350,DB09220,1
DB00414,DB00864,1
DB00642,DB01656,1
DB00006,DB00932,1
DB00266,DB00396,1
DB00839,DB01021,1
DB00214,DB01132,1
DB00794,DB06626,1
DB00280,DB09076,1
DB00798,DB01112,1
DB00252,DB00887,1
DB00564,DB06695,1
DB00745,DB01211,1
DB00512,DB00554,1
DB00204,DB00374,1
DB00503,DB05521,1
DB00465,DB00945,1
DB00598,DB08895,1
DB00783,DB09119,1
DB01232,DB06209,1
DB00332,DB06282,1
DB00252,DB08877,1
DB08864,DB09063,1
DB05521,DB09054,1
DB00295,DB04837,1
DB00535,DB09268,1
DB00470,DB04844,1
DB01233,DB01238,1
DB00264,DB00794,1
DB00273,DB00887,1
DB01268,DB08895,1
DB00501,DB00884,1
DB00252,DB00687,1
DB00820,DB00887,1
DB00014,DB00582,1
DB08881,DB09118,1
DB00860,DB05039,1
DB00851,DB08880,1
DB01045,DB09061,1
DB01067,DB09214,1
DB00294,DB06717,1
DB00465,DB01275,1
DB00252,DB01560,1
DB00268,DB00404,1
DB00204,DB01238,1
DB00500,DB04865,1
DB00442,DB00811,1
DB00199,DB00220,1
DB00414,DB00741,1
DB00682,DB01600,1
DB00384,DB01192,1
DB00619,DB01624,1
DB06636,DB09065,1
DB00875,DB06204,1
DB00757,DB06204,1
DB01064,DB01255,1
DB00564,DB09071,1
DB00465,DB00565,1
DB00136,DB00956,1
DB00196,DB00921,1
DB01021,DB01551,1
DB00360,DB00862,1
DB00862,DB09054,1
DB01200,DB01208,1
DB00977,DB01016,1
DB00486,DB01236,1
DB00783,DB00794,1
DB00281,DB01193,1
DB00555,DB00732,1
DB01172,DB01416,1
DB00468,DB00912,1
DB00285,DB00968,1
DB00953,DB06262,1
DB01234,DB08820,1
DB01100,DB01211,1
DB00216,DB04855,1
DB00618,DB01053,1
DB00834,DB01166,1
DB01238,DB01251,1
DB00564,DB06176,1
DB00871,DB00961,1
DB00605,DB00946,1
DB01119,DB08822,1
DB00834,DB06237,1
DB00909,DB01320,1
DB01218,DB08873,1
DB00872,DB01224,1
DB00175,DB08873,1
DB00414,DB00687,1
DB00673,DB06603,1
DB00007,DB00246,1
DB00582,DB01100,1
DB00595,DB11110,1
DB00590,DB08873,1
DB00437,DB01060,1
DB00736,DB01232,1
DB00903,DB06204,1
DB01024,DB11110,1
DB00988,DB01064,1
DB01254,DB01320,1
DB06290,DB08912,1
DB00559,DB04845,1
DB00195,DB00277,1
DB00816,DB09009,1
DB06335,DB08873,1
DB00188,DB00220,1
DB00364,DB00682,1
DB00997,DB09065,1
DB00557,DB01192,1
DB01201,DB01254,1
DB00623,DB01171,1
DB00976,DB01427,1
DB00387,DB01192,1
DB00206,DB09097,1
DB00214,DB01016,1
DB00007,DB00588,1
DB00220,DB00309,1
DB00456,DB00682,1
DB00199,DB01427,1
DB00993,DB09477,1
DB00887,DB00912,1
DB00349,DB09128,1
DB00203,DB01072,1
DB06636,DB06717,1
DB00628,DB01232,1
DB00187,DB00794,1
DB01595,DB06204,1
DB04855,DB09118,1
DB00496,DB09073,1
DB00273,DB00765,1
DB01418,DB06228,1
DB00277,DB01193,1
DB00573,DB06228,1
DB00220,DB04868,1
DB00213,DB00252,1
DB00998,DB01100,1
DB00246,DB06288,1
DB01204,DB01248,1
DB06228,DB09053,1
DB00175,DB00266,1
DB00387,DB00782,1
DB01320,DB08907,1
DB00214,DB01197,1
DB00991,DB01207,1
DB00224,DB00615,1
DB00374,DB06605,1
DB00218,DB00834,1
DB00282,DB00605,1
DB00318,DB06791,1
DB00203,DB00440,1
DB00814,DB01207,1
DB00178,DB00820,1
DB00014,DB00246,1
DB00314,DB00565,1
DB00686,DB00788,1
DB00398,DB00615,1
DB00687,DB00999,1
DB00862,DB09065,1
DB00736,DB04868,1
DB00977,DB01418,1
DB01204,DB01248,1
DB00673,DB04868,1
DB00976,DB01394,1
DB00635,DB08873,1
DB00564,DB04868,1
DB00153,DB01021,1
DB00867,DB00988,1
DB00412,DB09280,1
DB00497,DB00503,1
DB00652,DB09072,1
DB00374,DB00482,1
DB00615,DB08867,1
DB00390,DB01070,1
DB00199,DB00216,1
DB00268,DB00593,1
DB00196,DB01218,1
DB00448,DB01263,1
DB00717,DB09119,1
DB00311,DB01551,1
DB01200,DB01233,1
DB00960,DB08976,1
DB08896,DB09065,1
DB00678,DB08907,1
DB00363,DB02546,1
DB00502,DB00861,1
DB04938,DB09054,1
DB00246,DB00953,1
DB00266,DB01331,1
DB08903,DB09119,1
DB00196,DB00280,1
DB00945,DB01551,1
DB00564,DB05812,1
DB00749,DB09214,1
DB00424,DB09272,1
DB00747,DB06201,1
DB00921,DB01247,1
DB00839,DB01120,1
DB00412,DB01020,1
DB00582,DB01215,1
DB00285,DB00503,1
DB00956,DB01236,1
DB00633,DB00794,1
DB00337,DB00541,1
DB00706,DB01609,1
DB00196,DB00320,1
DB00204,DB04946,1
DB00820,DB09282,1
DB00177,DB00742,1
DB00232,DB00531,1
DB00794,DB09054,1
DB00193,DB00450,1
DB00363,DB00615,1
DB04861,DB09039,1
DB00695,DB00862,1
DB00188,DB00349,1
DB06684,DB09054,1
DB00412,DB01609,1
DB04908,DB06207,1
DB00437,DB00691,1
DB00232,DB00437,1
DB00700,DB00991,1
DB00404,DB09118,1
DB00790,DB01029,1
DB00696,DB09118,1
DB00343,DB06335,1
DB00230,DB09072,1
DB00605,DB00806,1
DB01201,DB05294,1
DB08880,DB09071,1
DB01621,DB06290,1
DB00359,DB06335,1
DB00563,DB01320,1
DB00935,DB01001,1
DB00206,DB01233,1
DB00919,DB01416,1
DB00294,DB08867,1
DB01048,DB03880,1
DB00309,DB01211,1
DB00121,DB00415,1
DB06290,DB06789,1
DB08820,DB09401,1
DB00186,DB00557,1
DB01072,DB06626,1
DB00193,DB00808,1
DB00875,DB01017,1
DB00500,DB08976,1
DB00278,DB00946,1
DB00384,DB00497,1
DB00193,DB00252,1
DB00706,DB00872,1
DB01319,DB06287,1
DB00384,DB00461,1
DB00214,DB09477,1
DB01410,DB09063,1
DB01036,DB01609,1
DB00564,DB06204,1
DB00571,DB09236,1
DB00784,DB00946,1
DB00224,DB01184,1
DB00673,DB04839,1
DB00834,DB02546,1
DB00776,DB00808,1
DB01264,DB06335,1
DB01609,DB06290,1
DB00814,DB09280,1
DB00502,DB01247,1
DB00461,DB06695,1
DB00252,DB09288,1
DB00493,DB01172,1
DB00682,DB01607,1
DB04839,DB06717,1
DB00794,DB01224,1
DB00337,DB05109,1
DB00343,DB08877,1
DB00384,DB00700,1
DB00479,DB01331,1
DB04876,DB09128,1
DB00784,DB04865,1
DB00460,DB00586,1
DB00451,DB01320,1
DB00776,DB09065,1
DB00374,DB00975,1
DB01041,DB01236,1
DB08907,DB09477,1
DB00163,DB00328,1
DB00452,DB00512,1
DB00211,DB00486,1
DB01268,DB04876,1
DB00976,DB08439,1
DB00695,DB09220,1
DB00808,DB00816,1
DB00390,DB05294,1
DB01208,DB11093,1
DB01087,DB04910,1
DB00367,DB01320,1
DB01590,DB06717,1
DB01036,DB01211,1
DB01264,DB06209,1
DB00749,DB09285,1
DB00673,DB08820,1
DB00524,DB00862,1
DB01021,DB06335,1
DB00104,DB00308,1
DB00374,DB00945,1
DB00794,DB06603,1
DB00186,DB01589,1
DB00277,DB08931,1
DB00384,DB00784,1
DB00486,DB00906,1
DB00946,DB04574,1
DB00343,DB09074,1
DB00687,DB01009,1
DB00214,DB00414,1
DB00196,DB06789,1
