GENE PRODUCT ID,GO TERM
P06241,GO:0043274
P06241,GO:0046875
P06241,GO:0048156
P06241,GO:0050321
P06241,GO:0070851
P06241,GO:0097110
P06241,GO:0097718
P07332,GO:0004713
P07332,GO:0004715
P07332,GO:0005515
P07332,GO:0034987
P07332,GO:0035091
P07333,GO:0004713
P07333,GO:0005011
P07333,GO:0005515
P07333,GO:0019838
P07333,GO:0019955
P07333,GO:0042803
P07947,GO:0001784
P07947,GO:0004713
P07947,GO:0004715
P07947,GO:0005102
P07947,GO:0005515
P07947,GO:0019899
P07947,GO:0044325
P07948,GO:0004713
P07948,GO:0004715
P07948,GO:0005102
P07948,GO:0005515
P07948,GO:0016301
P07948,GO:0044325
P07948,GO:0046875
P07948,GO:0097110
P07948,GO:0140031
P07949,GO:0004713
P07949,GO:0004714
P07949,GO:0005509
P07949,GO:0005515
P07949,GO:0038023
P08069,GO:0004713
P08069,GO:0005009
P08069,GO:0005010
P08069,GO:0005158
P08069,GO:0005515
P08069,GO:0005520
P08069,GO:0031994
P08069,GO:0042802
P08069,GO:0043548
P08069,GO:0043559
P08069,GO:0043560
P08069,GO:0140318
P08581,GO:0004713
P08581,GO:0005008
P08581,GO:0005515
P08581,GO:0019903
P08581,GO:0042802
P08581,GO:0140677
P08631,GO:0001784
P08631,GO:0004713
P08631,GO:0004715
P08631,GO:0005102
P08631,GO:0005515
P08631,GO:0008289
P08922,GO:0004713
P08922,GO:0004714
P08922,GO:0005515
P08922,GO:0019903
P09619,GO:0004672
P09619,GO:0004713
P09619,GO:0004992
P09619,GO:0005017
P09619,GO:0005019
P09619,GO:0005102
P09619,GO:0005161
P09619,GO:0005515
P09619,GO:0019899
P09619,GO:0019901
P09619,GO:0038085
P09619,GO:0048407
P09769,GO:0001784
P09769,GO:0004713
P09769,GO:0004715
P09769,GO:0005102
P09769,GO:0005515
P09769,GO:0019901
P09769,GO:0034987
P09769,GO:0034988
P0C1S8,GO:0004713
P0C264,GO:0004674
P0C264,GO:0005515
P10721,GO:0004713
P10721,GO:0004714
P10721,GO:0005515
P10721,GO:0019838
P10721,GO:0019955
P10721,GO:0042803
P11309,GO:0004674
P11309,GO:0005515
P11309,GO:0005524
P11309,GO:0008134
P11309,GO:0030145
P11309,GO:0043024
P11362,GO:0004713
P11362,GO:0005007
P11362,GO:0005515
P11362,GO:0008201
P11362,GO:0017134
P11362,GO:0042802
P11362,GO:0042803
P11362,GO:0090722
P11802,GO:0004693
P11802,GO:0005515
P11802,GO:0016538
P11802,GO:0030332
P12931,GO:0004672
P12931,GO:0004713
P12931,GO:0004715
P12931,GO:0005102
P12931,GO:0005178
P12931,GO:0005515
P12931,GO:0016004
P12931,GO:0019899
P12931,GO:0020037
P12931,GO:0042169
P12931,GO:0043274
P12931,GO:0044325
P12931,GO:0045296
P12931,GO:0046875
P12931,GO:0051117
P12931,GO:0051219
P12931,GO:0070700
P12931,GO:0097110
P14616,GO:0004714
P14616,GO:0005009
P14616,GO:0005515
P14616,GO:0043560
P15056,GO:0031267
P15056,GO:0004672
P15056,GO:0004674
P15056,GO:0004708
P15056,GO:0004709
P15056,GO:0005509
P15056,GO:0005515
P15056,GO:0042802
P15056,GO:0097110
P15735,GO:0004674
P15735,GO:0004689
P15735,GO:0005515
P15735,GO:0050321
P16234,GO:0004672
P16234,GO:0004714
P16234,GO:0005018
P16234,GO:0005021
P16234,GO:0005161
P16234,GO:0005515
P16234,GO:0038085
P16234,GO:0042803
P16234,GO:0048407
P16591,GO:0004713
P16591,GO:0004715
P16591,GO:0005154
P16591,GO:0005515
P16591,GO:0008289
P17612,GO:0004672
P17612,GO:0004674
P17612,GO:0004691
P17612,GO:0004712
P17612,GO:0005515
P17612,GO:0019901
P17612,GO:0031625
P17612,GO:0034237
P17612,GO:0099103
P17612,GO:0106310
P17948,GO:0004714
P17948,GO:0005021
P17948,GO:0005515
P17948,GO:0019838
P17948,GO:0036332
P19525,GO:0003723
P19525,GO:0003725
P19525,GO:0004672
P19525,GO:0004674
P19525,GO:0004694
P19525,GO:0005515
P19525,GO:0016301
P19525,GO:0019888
P19525,GO:0042802
P19784,GO:0004674
P19784,GO:0005515
P20794,GO:0003713
P20794,GO:0004672
P20794,GO:0004674
P20794,GO:0005515
P21127,GO:0003723
P21127,GO:0004672
P21127,GO:0004674
P21127,GO:0005515
P21127,GO:0005524
P21709,GO:0001968
P21709,GO:0004672
P21709,GO:0004714
P21709,GO:0005005
P21709,GO:0019901
P21802,GO:0004713
P21802,GO:0005007
P21802,GO:0005515
P21802,GO:0017134
P21802,GO:0042803
P21860,GO:0004713
P21860,GO:0004888
P21860,GO:0005515
P21860,GO:0019838
P21860,GO:0030296
P21860,GO:0031625
P21860,GO:0038131
P21860,GO:0038132
P21860,GO:0042802
P21860,GO:0043125
P21860,GO:0046982
P22455,GO:0005007
P22455,GO:0005515
P22455,GO:0008201
P22455,GO:0017134
P22607,GO:0004713
P22607,GO:0005007
P22607,GO:0005515
P22607,GO:0017134
P22607,GO:0042802
P22694,GO:0000287
P22694,GO:0004674
P22694,GO:0004691
P22694,GO:0005515
P22694,GO:0005524
P22694,GO:0031625
P23443,GO:0004672
P23443,GO:0004674
P23443,GO:0004712
P23443,GO:0005515
P23458,GO:0004713
P23458,GO:0004715
P23458,GO:0005131
P23458,GO:0005515
P23458,GO:0019903
P23458,GO:0031625
P24723,GO:0004672
P24723,GO:0004674
P24723,GO:0004697
P24723,GO:0005515
P24723,GO:0019899
P24941,GO:0035173
P24941,GO:0004674
P24941,GO:0004693
P24941,GO:0005515
P24941,GO:0019904
P24941,GO:0030332
P24941,GO:0097472
P27037,GO:0005515
P27037,GO:0017002
P27037,GO:0048185
P27037,GO:0004674
P27037,GO:0004675
P27037,GO:0015026
P27037,GO:0098821
P27361,GO:0004674
P27361,GO:0004707
P27361,GO:0005515
P27361,GO:0019902
P27361,GO:0042802
P27361,GO:0140297
P27448,GO:0004674
P27448,GO:0005515
P27448,GO:0048156
P27448,GO:0050321
P28482,GO:0004674
P28482,GO:0004707
P28482,GO:0005515
P28482,GO:0008353
P28482,GO:0019902
P28482,GO:0042802
P29317,GO:0004714
P29317,GO:0005515
P29317,GO:0019838
P29317,GO:0045296
P29317,GO:0140677
P29320,GO:0005003
P29320,GO:0005004
P29320,GO:0005005
P29320,GO:0005515
P29322,GO:0005003
P29322,GO:0005004
P29322,GO:0005005
P29323,GO:0001540
P29323,GO:0004713
P29323,GO:0005005
P29323,GO:0005515
P29323,GO:0044877
P29376,GO:0004672
P29376,GO:0004713
P29376,GO:0004714
P29376,GO:0005515
P29376,GO:0030298
P29597,GO:0004713
P29597,GO:0004715
P29597,GO:0005131
P29597,GO:0005515
P30291,GO:0004713
P30291,GO:0005515
P30530,GO:0001618
P30530,GO:0001786
P30530,GO:0004713
P30530,GO:0004714
P30530,GO:0005515
P31152,GO:0004674
P31152,GO:0004707
P31152,GO:0005515
P31152,GO:0019901
P31152,GO:0042803
P31749,GO:0004672
P31749,GO:0004674
P31749,GO:0004712
P31749,GO:0005515
P31749,GO:0005516
P31749,GO:0005524
P31749,GO:0005547
P31749,GO:0016301
P31749,GO:0019899
P31749,GO:0030235
P31749,GO:0030291
P31749,GO:0042802
P31749,GO:0042803
P31749,GO:0043325
P31749,GO:0071889
P31749,GO:0099104
P31751,GO:0004674
P31751,GO:0005515
P31751,GO:0005524
P31751,GO:0140677
P32298,GO:0004672
P32298,GO:0050254
P33981,GO:0004674
P33981,GO:0004712
P33981,GO:0004713
P33981,GO:0005515
P35590,GO:0004714
P35590,GO:0005515
P35916,GO:0004714
P35916,GO:0005021
P35916,GO:0005515
P35916,GO:0019838
P35916,GO:0019903
P35916,GO:0042803
P35968,GO:0004713
P35968,GO:0004714
P35968,GO:0005021
P35968,GO:0005178
P35968,GO:0005515
P35968,GO:0019838
P35968,GO:0038085
P35968,GO:0042802
P35968,GO:0045296
P35968,GO:0051879
P36507,GO:0004674
P36507,GO:0004708
P36507,GO:0004712
P36507,GO:0005078
P36507,GO:0005515
P36507,GO:0030165
P36507,GO:0043539
P36507,GO:0097110
P36888,GO:0004713
P36888,GO:0004714
P36888,GO:0004896
P36888,GO:0005021
P36888,GO:0005515
P36888,GO:0019838
P36888,GO:0141038
P36894,GO:0004674
P36894,GO:0004675
P36894,GO:0005025
P36894,GO:0005515
P36894,GO:0005524
P36894,GO:0036122
P36894,GO:0042803
P36894,GO:0046332
P36894,GO:0098821
P36896,GO:0017002
P36896,GO:0019838
P36896,GO:0048185
P36896,GO:0004674
P36896,GO:0004675
P36896,GO:0005515
P36896,GO:0005524
P36896,GO:0016361
P36896,GO:0031625
P36896,GO:0034711
P36896,GO:0046332
P36896,GO:0070411
P36897,GO:0005024
P36897,GO:0019838
P36897,GO:0050431
P36897,GO:0004672
P36897,GO:0004674
P36897,GO:0004675
P36897,GO:0005025
P36897,GO:0005114
P36897,GO:0005515
P36897,GO:0005524
P36897,GO:0016361
P36897,GO:0031625
P36897,GO:0046332
P36897,GO:0048185
P36897,GO:0070411
P37023,GO:0004674
P37023,GO:0004675
P37023,GO:0005024
P37023,GO:0005025
P37023,GO:0005515
P37023,GO:0005524
P37023,GO:0016361
P37023,GO:0019901
P37023,GO:0046332
P37023,GO:0048185
P37023,GO:0050431
P37023,GO:0098821
P37173,GO:0050431
P37173,GO:0004675
P37173,GO:0005024
P37173,GO:0005515
P37173,GO:0005539
P37173,GO:0017002
P37173,GO:0034713
P37173,GO:0046332
P37173,GO:0048185
P37173,GO:0060090
P41240,GO:0004713
P41240,GO:0004715
P41240,GO:0005515
P41240,GO:0034236
P41240,GO:0042802
P41743,GO:0004672
P41743,GO:0004674
P41743,GO:0004697
P41743,GO:0005515
P41743,GO:0005524
P41743,GO:0005543
P42336,GO:0005515
P42336,GO:0016301
P42336,GO:0016303
P42336,GO:0035005
P42336,GO:0046934
P42338,GO:0005515
P42338,GO:0016301
P42338,GO:0016303
P42338,GO:0035005
P42338,GO:0046934
P42338,GO:0106310
P42345,GO:0001002
P42345,GO:0001003
P42345,GO:0001006
P42345,GO:0001156
P42345,GO:0004672
P42345,GO:0004674
P42345,GO:0005515
P42345,GO:0016301
P42345,GO:0042802
P42345,GO:0051219
P42679,GO:0004713
P42679,GO:0004715
P42679,GO:0005515
P42680,GO:0004715
P42680,GO:0005515
P42680,GO:0005543
P42681,GO:0004715
P42681,GO:0005515
P42684,GO:0000287
P42684,GO:0001784
P42684,GO:0003785
P42684,GO:0004672
P42684,GO:0004713
P42684,GO:0004715
P42684,GO:0005515
P42684,GO:0030145
P42684,GO:0051015
P42685,GO:0004713
P42685,GO:0004715
P42685,GO:0005102
P42685,GO:0005515
P43403,GO:0001784
P43403,GO:0004713
P43403,GO:0004715
P43403,GO:0005102
P43403,GO:0005515
P43403,GO:0005524
P43405,GO:0001784
P43405,GO:0004672
P43405,GO:0004674
P43405,GO:0004713
P43405,GO:0004715
P43405,GO:0005102
P43405,GO:0005178
P43405,GO:0005515
P43405,GO:0016170
P43405,GO:0016301
P43405,GO:0043274
P43405,GO:0097110
P45983,GO:0004674
P45983,GO:0004705
P45983,GO:0005515
P45983,GO:0019899
P45983,GO:0019903
P45983,GO:0035033
P45983,GO:0042826
P45983,GO:0120283
P45984,GO:0004674
P45984,GO:0004705
P45984,GO:0005515
P45985,GO:0004672
P45985,GO:0005515
P45985,GO:0008545
P45985,GO:0060090
P46734,GO:0004708
P46734,GO:0005515
P46734,GO:0019901
P48729,GO:0004672
P48729,GO:0004674
P48729,GO:0005515
P48730,GO:0004672
P48730,GO:0004674
P48730,GO:0005515
P48730,GO:0045296
P48730,GO:0050321
P48730,GO:0106310
P48736,GO:0004672
P48736,GO:0005515
P48736,GO:0016301
P48736,GO:0016303
P48736,GO:0035005
P48736,GO:0042802
P48736,GO:0046875
P48736,GO:0046934
P48736,GO:0106310
P49137,GO:0004672
P49137,GO:0004674
P49137,GO:0004683
P49137,GO:0005515
P49137,GO:0005516
P49137,GO:0009931
P49137,GO:0051019
P49137-1,GO:0005515
P49336,GO:0004672
P49336,GO:0004674
P49336,GO:0005515
P49674,GO:0003723
P49674,GO:0004672
P49674,GO:0004674
P49674,GO:0005515
P49759,GO:0004674
P49759,GO:0004713
P49759,GO:0004715
P49759,GO:0005515
P49760,GO:0004674
P49760,GO:0004713
P49760,GO:0005515
P49760,GO:0042802
P49761,GO:0003723
P49761,GO:0004674
P49761,GO:0005515
P49761,GO:0042802
P49840,GO:0004674
P49840,GO:0005102
P49840,GO:0005515
P49840,GO:0034236
P49840,GO:0048156
P49840,GO:0050321
P49841,GO:0002020
P49841,GO:0002039
P49841,GO:0004672
P49841,GO:0004674
P49841,GO:0005515
P49841,GO:0008013
P49841,GO:0016301
P49841,GO:0019901
P49841,GO:0031625
P49841,GO:0034236
P49841,GO:0034452
P49841,GO:0048156
P49841,GO:0050321
P49841,GO:0051059
P49841,GO:0061629
P49841,GO:0106310
P50613,GO:0004672
P50613,GO:0004674
P50613,GO:0004693
P50613,GO:0005515
P50613,GO:0008094
P50613,GO:0008353
P50750,GO:0001223
P50750,GO:0003677
P50750,GO:0003682
P50750,GO:0003711
P50750,GO:0004672
P50750,GO:0004674
P50750,GO:0004693
P50750,GO:0005515
P50750,GO:0008353
P50750,GO:0016301
P50750,GO:0097322
P51451,GO:0004713
P51451,GO:0004715
P51451,GO:0005102
P51451,GO:0005515
P51617,GO:0004672
P51617,GO:0004674
P51617,GO:0005515
P51617,GO:0016301
P51617,GO:0019901
P51617,GO:0042802
P51617,GO:0042803
P51617,GO:0046982
P51812,GO:0004672
P51812,GO:0004674
P51812,GO:0004711
P51812,GO:0005515
P51812,GO:0043027
P51813,GO:0004713
P51813,GO:0004715
P51813,GO:0005515
P51817,GO:0004691
P51817,GO:0005515
P51955,GO:0004672
P51955,GO:0004674
P51955,GO:0005515
P51955,GO:0019903
P51956,GO:0004674
P51956,GO:0005515
P51957,GO:0004674
P51957,GO:0030145
P52333,GO:0004713
P52333,GO:0004715
P52333,GO:0005131
P52333,GO:0005515
P52333,GO:0019903
P52564,GO:0004674
P52564,GO:0004708
P52564,GO:0005515
P52564,GO:0019901
P52564-1,GO:0042802
P53350,GO:0000287
P53350,GO:0004672
P53350,GO:0004674
P53350,GO:0005515
P53350,GO:0005524
P53350,GO:0008017
P53350,GO:0010997
P53350,GO:0019901
P53350,GO:0042802
P53350,GO:0106310
P53355,GO:0004672
P53355,GO:0004674
P53355,GO:0004683
P53355,GO:0005515
P53355,GO:0005516
P53355,GO:0005524
P53355,GO:0017075
P53355,GO:0042802
P53667,GO:0004672
P53667,GO:0004674
P53667,GO:0005515
P53667,GO:0031072
P53671,GO:0004674
P53671,GO:0005515
P53778,GO:0000287
P53778,GO:0004674
P53778,GO:0004707
P53778,GO:0005515
P53779,GO:0004705
P53779,GO:0004708
P53779,GO:0005515
P54646,GO:0003682
P54646,GO:0004672
P54646,GO:0004674
P54646,GO:0004679
P54646,GO:0004712
P54646,GO:0005515
P54646,GO:0140823
P54753,GO:0005003
P54753,GO:0005005
P54753,GO:0005515
P54756,GO:0005003
P54756,GO:0005004
P54756,GO:0005005
P54756,GO:0005515
P54760,GO:0004714
P54760,GO:0005003
P54760,GO:0005515
P54762,GO:0005005
P54762,GO:0005515
P54764,GO:0001540
P54764,GO:0004672
P54764,GO:0004713
P54764,GO:0005004
P54764,GO:0005005
P54764,GO:0005515
P54764,GO:0016301
P54764,GO:0042731
P54764,GO:0097161
P54764,GO:1990782
P57058,GO:0004674
P57058,GO:0005515
P57059,GO:0000287
P57059,GO:0004674
P57059,GO:0005515
P57059,GO:0005524
P57059,GO:0008140
P57059,GO:0019901
P57059,GO:0071889
P57078,GO:0005515
P57078-2,GO:0005515
P68400,GO:0004674
P68400,GO:0005515
P68400,GO:0016301
P68400,GO:0042802
P68400,GO:0051879
P78356,GO:0005515
P78356,GO:0005524
P78356,GO:0005525
P78356,GO:0016308
P78356,GO:0016309
P78356,GO:0042803
P78362,GO:0000287
P78362,GO:0003723
P78362,GO:0004674
P78362,GO:0005515
P78362,GO:0005524
P78362,GO:0071889
P78368,GO:0004674
P78368,GO:0005515
P80192,GO:0004674
P80192,GO:0004706
P80192,GO:0004708
P80192,GO:0005515
P80192,GO:0042803
P80192,GO:0140677
Q00526,GO:0004693
Q00526,GO:0005515
Q00526,GO:0030332
Q00532,GO:0004674
Q00532,GO:0004693
Q00535,GO:0008017
Q00535,GO:0004672
Q00535,GO:0004674
Q00535,GO:0004693
Q00535,GO:0005176
Q00535,GO:0005515
Q00535,GO:0016301
Q00535,GO:0030549
Q00535,GO:0043125
Q00535,GO:0048156
Q00535,GO:0050321
Q00536,GO:0004674
Q00536,GO:0004693
Q00536,GO:0005515
Q00537,GO:0004672
Q00537,GO:0004693
Q00537,GO:0005515
Q02156,GO:0003785
Q02156,GO:0004672
Q02156,GO:0004674
Q02156,GO:0004697
Q02156,GO:0005515
Q02156,GO:0008047
Q02156,GO:0019899
Q02750,GO:0004672
Q02750,GO:0004674
Q02750,GO:0004708
Q02750,GO:0004712
Q02750,GO:0005078
Q02750,GO:0005515
Q02750,GO:0030295
Q02750,GO:0043539
Q02750,GO:0097110
Q02763,GO:0004672
Q02763,GO:0004714
Q02763,GO:0005515
Q02763,GO:0038023
Q02763,GO:0042802
Q02779,GO:0003714
Q02779,GO:0004672
Q02779,GO:0004674
Q02779,GO:0004706
Q02779,GO:0005515
Q02779,GO:0042803
Q02779,GO:0043425
Q04759,GO:0004672
Q04759,GO:0004674
Q04759,GO:0004697
Q04759,GO:0005515
Q04771,GO:0016361
Q04771,GO:0004672
Q04771,GO:0004674
Q04771,GO:0004675
Q04771,GO:0005025
Q04771,GO:0005515
Q04771,GO:0005524
Q04771,GO:0017046
Q04771,GO:0042803
Q04771,GO:0045296
Q04771,GO:0046332
Q04771,GO:0048185
Q04771,GO:0050431
Q04771,GO:0098821
Q04771,GO:1990782
Q04912,GO:0004714
Q04912,GO:0005011
Q04912,GO:0005515
Q04912,GO:0019899
Q05397,GO:0003779
Q05397,GO:0004713
Q05397,GO:0004715
Q05397,GO:0004725
Q05397,GO:0005178
Q05397,GO:0005515
Q05397,GO:0008432
Q05397,GO:0019901
Q05397,GO:0019903
Q05397,GO:0042169
Q05397,GO:0140677
Q05655,GO:0004672
Q05655,GO:0004674
Q05655,GO:0004697
Q05655,GO:0004699
Q05655,GO:0005515
Q05655,GO:0008047
Q05655,GO:0019899
Q05655,GO:0019901
Q05655,GO:0043560
Q05655,GO:0106310
Q06187,GO:0004713
Q06187,GO:0004715
Q06187,GO:0005515
Q06187,GO:0005524
Q06187,GO:0005547
Q06187,GO:0016004
Q06187,GO:0042802
Q06187,GO:0043274
Q06418,GO:0001618
Q06418,GO:0004713
Q06418,GO:0004714
Q06418,GO:0005515
Q06418,GO:0043548
Q07002,GO:0004693
Q07002,GO:0005515
Q07912,GO:0004712
Q07912,GO:0004713
Q07912,GO:0004715
Q07912,GO:0005095
Q07912,GO:0005154
Q07912,GO:0005515
Q07912,GO:0031625
Q07912,GO:0042802
Q07912,GO:0050699
Q08345,GO:0004714
Q08345,GO:0005515
Q08345,GO:0005518
Q08345,GO:0038062
Q08881,GO:0004715
Q08881,GO:0005515
Q09013,GO:0004674
Q09013,GO:0005515
Q09013,GO:0005524
Q09013,GO:0017020
Q12851,GO:0004674
Q12851,GO:0005515
Q12851,GO:0005524
Q12851,GO:0008349
Q12851,GO:0031435
Q12852,GO:0004672
Q12852,GO:0004674
Q12852,GO:0004706
Q12852,GO:0005515
Q12852,GO:0019901
Q12852,GO:0042803
Q12852,GO:0043539
Q12866,GO:0004714
