GENE PRODUCT ID,GO TERM
O15530,GO:0035556
O15530,GO:0006468
O15530,GO:0006469
O15530,GO:0007173
O15530,GO:0010518
O15530,GO:0016477
O15530,GO:0018107
O15530,GO:0019722
O15530,GO:0030036
O15530,GO:0030512
O15530,GO:0031295
O15530,GO:0032148
O15530,GO:0032869
O15530,GO:0043122
O15530,GO:0043536
O15530,GO:0045766
O15530,GO:0046777
O15530,GO:0051281
O15530,GO:0051897
O15530,GO:0071364
O15530,GO:0097191
O15530,GO:1903078
O15530,GO:1903672
O15530,GO:1905564
O15530,GO:2000352
O43283,GO:0006468
O43283,GO:0007254
O43283,GO:0014042
O43283,GO:0018105
O43283,GO:0043507
O43283,GO:0045773
O43283,GO:0046777
O43283,GO:0051092
O43283,GO:0051403
O43283,GO:0150012
O43283,GO:1905492
O43293,GO:0006355
O43293,GO:0006468
O43293,GO:0006915
O43293,GO:0006940
O43293,GO:0007088
O43293,GO:0007346
O43293,GO:0010506
O43293,GO:0017148
O43293,GO:0032956
O43293,GO:0035556
O43293,GO:0042981
O43293,GO:0043065
O43293,GO:0046777
O43293,GO:0051893
O43293,GO:0071346
O43293,GO:0090263
O43293,GO:2000145
O43318,GO:0000165
O43318,GO:0002223
O43318,GO:0002726
O43318,GO:0002753
O43318,GO:0002755
O43318,GO:0006954
O43318,GO:0006955
O43318,GO:0007179
O43318,GO:0007249
O43318,GO:0007252
O43318,GO:0007254
O43318,GO:0016239
O43318,GO:0032743
O43318,GO:0034138
O43318,GO:0034142
O43318,GO:0035666
O43318,GO:0035872
O43318,GO:0038066
O43318,GO:0038095
O43318,GO:0038172
O43318,GO:0038173
O43318,GO:0042742
O43318,GO:0043123
O43318,GO:0043276
O43318,GO:0043507
O43318,GO:0050852
O43318,GO:0051403
O43318,GO:0070498
O43318,GO:1901224
O43353,GO:0034134
O43353,GO:0043123
O43353,GO:0002250
O43353,GO:0006915
O43353,GO:0006954
O43353,GO:0007165
O43353,GO:0007249
O43353,GO:0010800
O43353,GO:0031398
O43353,GO:0032092
O43353,GO:0032727
O43353,GO:0032728
O43353,GO:0032731
O43353,GO:0032735
O43353,GO:0033138
O43353,GO:0042742
O43353,GO:0045087
O43353,GO:0045944
O43353,GO:0050731
O43353,GO:0050852
O43353,GO:0051092
O43353,GO:0051260
O43353,GO:0070427
O43353,GO:0070431
O43353,GO:0071225
O43353,GO:0097202
O43353,GO:1902523
O60285,GO:0006468
O60285,GO:0030155
O60285,GO:0035507
O60285,GO:0042127
O60285,GO:1901796
O60285,GO:2000772
O60331,GO:0006661
O60331,GO:0006909
O60331,GO:0016079
O60331,GO:0030036
O60331,GO:0030593
O60331,GO:0034333
O60331,GO:0046854
O60331,GO:0048488
O60331,GO:0051896
O60331,GO:0061024
O60331,GO:0072583
O60331,GO:0098609
O60674,GO:1901731
O60674,GO:0010572
O60674,GO:0046677
O60674,GO:0060391
O60674,GO:0001774
O60674,GO:0006468
O60674,GO:0006915
O60674,GO:0006919
O60674,GO:0006955
O60674,GO:0007165
O60674,GO:0007167
O60674,GO:0007259
O60674,GO:0007260
O60674,GO:0007498
O60674,GO:0008285
O60674,GO:0010811
O60674,GO:0018108
O60674,GO:0019221
O60674,GO:0030041
O60674,GO:0030154
O60674,GO:0030218
O60674,GO:0032496
O60674,GO:0032729
O60674,GO:0032731
O60674,GO:0032740
O60674,GO:0032760
O60674,GO:0032819
O60674,GO:0033209
O60674,GO:0034612
O60674,GO:0035556
O60674,GO:0035722
O60674,GO:0038043
O60674,GO:0038065
O60674,GO:0038156
O60674,GO:0038157
O60674,GO:0042102
O60674,GO:0042531
O60674,GO:0042976
O60674,GO:0042981
O60674,GO:0043392
O60674,GO:0043687
O60674,GO:0045348
O60674,GO:0045428
O60674,GO:0046425
O60674,GO:0046427
O60674,GO:0046777
O60674,GO:0050727
O60674,GO:0051142
O60674,GO:0051770
O60674,GO:0051897
O60674,GO:0060333
O60674,GO:0060396
O60674,GO:0060397
O60674,GO:0060399
O60674,GO:0061180
O60674,GO:0070102
O60674,GO:0070665
O60674,GO:0070671
O60674,GO:0070757
O60674,GO:0097191
O60674,GO:0097296
O60674,GO:0098586
O60674,GO:0120162
O60674,GO:2000273
O60674,GO:2000318
O75116,GO:0000281
O75116,GO:0001837
O75116,GO:0001934
O75116,GO:0002931
O75116,GO:0003180
O75116,GO:0006468
O75116,GO:0006939
O75116,GO:0007249
O75116,GO:0007266
O75116,GO:0010595
O75116,GO:0010613
O75116,GO:0010628
O75116,GO:0010629
O75116,GO:0016525
O75116,GO:0030036
O75116,GO:0030155
O75116,GO:0030335
O75116,GO:0030866
O75116,GO:0031032
O75116,GO:0031644
O75116,GO:0032723
O75116,GO:0032956
O75116,GO:0035509
O75116,GO:0042752
O75116,GO:0043410
O75116,GO:0044788
O75116,GO:0045019
O75116,GO:0045616
O75116,GO:0048598
O75116,GO:0051298
O75116,GO:0051492
O75116,GO:0051496
O75116,GO:0051893
O75116,GO:0061157
O75116,GO:0070168
O75116,GO:0071394
O75116,GO:0071559
O75116,GO:0072659
O75116,GO:0090271
O75116,GO:0097746
O75116,GO:0110061
O75116,GO:0150033
O75116,GO:1900037
O75116,GO:1901888
O75116,GO:1902004
O75116,GO:1902966
O75116,GO:1902993
O75116,GO:1903140
O75116,GO:1903347
O75116,GO:1905145
O75116,GO:1905205
O75116,GO:1990776
O75116,GO:2000114
O75116,GO:2000145
O75385,GO:0000045
O75385,GO:0006468
O75385,GO:0006914
O75385,GO:0008104
O75385,GO:0008285
O75385,GO:0010508
O75385,GO:0010803
O75385,GO:0016236
O75385,GO:0016241
O75385,GO:0018105
O75385,GO:0018107
O75385,GO:0031175
O75385,GO:0031333
O75385,GO:0031669
O75385,GO:0034727
O75385,GO:0042594
O75385,GO:0046777
O75385,GO:0048671
O75385,GO:0048675
O75385,GO:0061709
O75385,GO:1903059
O75460,GO:0001935
O75460,GO:0006402
O75460,GO:0006468
O75460,GO:0016241
O75460,GO:0033120
O75460,GO:0034620
O75460,GO:0034976
O75460,GO:0035924
O75460,GO:0036289
O75460,GO:0036498
O75460,GO:0043507
O75460,GO:0046777
O75460,GO:0070054
O75460,GO:0070059
O75460,GO:0071333
O75460,GO:1900103
O75460,GO:1901142
O75460,GO:1904707
O75460,GO:1990579
O75582,GO:0001818
O75582,GO:0006355
O75582,GO:0006468
O75582,GO:0007411
O75582,GO:0032793
O75582,GO:0035556
O75582,GO:0043687
O75582,GO:0045892
O75582,GO:0045944
O75582,GO:0051092
O75582,GO:0070498
O75676,GO:0001818
O75676,GO:0006355
O75676,GO:0006468
O75676,GO:0032793
O75676,GO:0035556
O75676,GO:0043687
O75676,GO:0045944
O75676,GO:0051092
O75676,GO:0070498
O75716,GO:0046777
O75747,GO:0036092
O75747,GO:0043491
O75747,GO:0044788
O75747,GO:0048015
O75914,GO:0002223
O75914,GO:0007409
O75914,GO:0016358
O75914,GO:0030833
O75914,GO:0032956
O75914,GO:0035556
O75914,GO:0043408
O75914,GO:0048013
O75914,GO:0050770
O75914,GO:0050808
O75914,GO:0060997
O76039,GO:0001764
O76039,GO:0006468
O76039,GO:0043547
O76039,GO:0045773
O76039,GO:0046777
O76039,GO:0050773
O76039,GO:0050775
O76039,GO:0050804
O76039,GO:0099175
O76039,GO:1902017
O94768,GO:0006468
O94768,GO:0035556
O94768,GO:0043065
O94768,GO:0046777
O94768,GO:2000271
O94804,GO:0006468
O94804,GO:0046777
O94804,GO:2000401
O94806,GO:0006468
O94806,GO:0007200
O94806,GO:0007205
O94806,GO:0030148
O94806,GO:0035556
O94921,GO:0000086
O94921,GO:0060828
O95382,GO:0006468
O95382,GO:0007165
O95747,GO:0006468
O95747,GO:0006884
O95747,GO:0006979
O95747,GO:0007165
O95747,GO:0007231
O95747,GO:0010820
O95747,GO:0018107
O95747,GO:0035556
O95747,GO:0038116
O95747,GO:0038146
O95747,GO:0046777
O95747,GO:0070294
O95747,GO:0071474
O95747,GO:1990869
O95819,GO:0030033
O95819,GO:0000165
O95819,GO:0001953
O95819,GO:0006468
O95819,GO:0030335
O95819,GO:0032014
O95819,GO:0035332
O95819,GO:0035556
O95819,GO:0043066
O95819,GO:0043408
O95819,GO:0043547
O95819,GO:0046328
O95819,GO:0048812
O95819,GO:0051549
O95819,GO:0051894
O95819,GO:0120183
O95835,GO:0000082
O95835,GO:0000086
O95835,GO:0000819
O95835,GO:0006468
O95835,GO:0009755
O95835,GO:0017015
O95835,GO:0030833
O95835,GO:0033138
O95835,GO:0033146
O95835,GO:0035329
O95835,GO:0043065
O95835,GO:0043254
O95835,GO:0045736
O95835,GO:0046620
O95835,GO:0051220
O95835,GO:0060644
O95835,GO:0090090
O95835,GO:1900181
O95835,GO:2000058
O96013,GO:0001558
O96013,GO:0006915
O96013,GO:0007010
O96013,GO:0007165
O96013,GO:0016477
O96013,GO:0035556
O96013,GO:0043408
O96013,GO:0045766
O96013,GO:2000352
O96017,GO:0006974
O96017,GO:0042770
O96017,GO:0000077
O96017,GO:0000086
O96017,GO:0006302
O96017,GO:0006355
O96017,GO:0006468
O96017,GO:0006977
O96017,GO:0008630
O96017,GO:0030163
O96017,GO:0031573
O96017,GO:0042176
O96017,GO:0044773
O96017,GO:0045893
O96017,GO:0046777
O96017,GO:0050821
O96017,GO:0090307
O96017,GO:0090399
O96017,GO:1901796
O96017,GO:2000785
P00519,GO:0006979
P00519,GO:0007204
P00519,GO:0051444
P00519,GO:1900275
P00519,GO:0000278
P00519,GO:0001934
P00519,GO:0006298
P00519,GO:0006355
P00519,GO:0006974
P00519,GO:0007173
P00519,GO:0007229
P00519,GO:0008630
P00519,GO:0010506
P00519,GO:0010595
P00519,GO:0018108
P00519,GO:0030036
P00519,GO:0030100
P00519,GO:0030155
P00519,GO:0030516
P00519,GO:0031113
P00519,GO:0032489
P00519,GO:0032956
P00519,GO:0034599
P00519,GO:0035791
P00519,GO:0036211
P00519,GO:0038083
P00519,GO:0038096
P00519,GO:0038189
P00519,GO:0042770
P00519,GO:0043065
P00519,GO:0043542
P00519,GO:0045580
P00519,GO:0045944
P00519,GO:0046777
P00519,GO:0050731
P00519,GO:0051353
P00519,GO:0051496
P00519,GO:0051726
P00519,GO:0051882
P00519,GO:0051894
P00519,GO:0070301
P00519,GO:0071103
P00519,GO:0071901
P00519,GO:1900026
P00519,GO:1900272
P00519,GO:1902036
P00519,GO:1903351
P00519,GO:1903905
P00519,GO:1904518
P00519,GO:1904528
P00519,GO:1904531
P00519,GO:1905244
P00519,GO:1990051
P00519,GO:2000042
P00519,GO:2000145
P00519,GO:2000406
P00533,GO:0007166
P00533,GO:0007173
P00533,GO:0008284
P00533,GO:0001503
P00533,GO:0001934
P00533,GO:0007165
P00533,GO:0007202
P00533,GO:0007611
P00533,GO:0018108
P00533,GO:0022008
P00533,GO:0030307
P00533,GO:0030335
P00533,GO:0033138
P00533,GO:0034614
P00533,GO:0038083
P00533,GO:0038134
P00533,GO:0042059
P00533,GO:0042177
P00533,GO:0042327
P00533,GO:0043066
P00533,GO:0043406
P00533,GO:0045737
P00533,GO:0045739
P00533,GO:0045740
P00533,GO:0045893
P00533,GO:0045944
P00533,GO:0046328
P00533,GO:0046777
P00533,GO:0050679
P00533,GO:0050730
P00533,GO:0051205
P00533,GO:0051896
P00533,GO:0051897
P00533,GO:0070141
P00533,GO:0070372
P00533,GO:0070374
P00533,GO:0071276
P00533,GO:0071364
P00533,GO:0071392
P00533,GO:0090263
P00533,GO:0098609
P00533,GO:1900020
P00533,GO:1900087
P00533,GO:1901224
P00533,GO:1902895
P00533,GO:1903078
P00533,GO:1905208
P04049,GO:0006915
P04049,GO:0000165
P04049,GO:0006468
P04049,GO:0007165
P04049,GO:0007190
P04049,GO:0008285
P04049,GO:0031333
P04049,GO:0033138
P04049,GO:0035023
P04049,GO:0042060
P04049,GO:0042981
P04049,GO:0043066
P04049,GO:0043154
P04049,GO:0043410
P04049,GO:0045595
P04049,GO:0060333
P04049,GO:2000145
P04626,GO:0007166
P04626,GO:0001934
P04626,GO:0006468
P04626,GO:0007165
P04626,GO:0007167
P04626,GO:0007169
P04626,GO:0008284
P04626,GO:0018108
P04626,GO:0022008
P04626,GO:0030182
P04626,GO:0030307
P04626,GO:0032886
P04626,GO:0035025
P04626,GO:0035556
P04626,GO:0038134
P04626,GO:0042060
P04626,GO:0043066
P04626,GO:0043406
P04626,GO:0043410
P04626,GO:0043491
P04626,GO:0045727
P04626,GO:0045765
P04626,GO:0045785
P04626,GO:0045943
P04626,GO:0050679
P04626,GO:0070372
P04626,GO:0071363
P04626,GO:0071364
P04626,GO:0071526
P04626,GO:0090314
P04629,GO:0070374
P04629,GO:1904646
P04629,GO:0001934
P04629,GO:0006468
P04629,GO:0008285
P04629,GO:0010623
P04629,GO:0010976
P04629,GO:0018108
P04629,GO:0038083
P04629,GO:0038180
P04629,GO:0043066
P04629,GO:0043068
P04629,GO:0043524
P04629,GO:0043547
P04629,GO:0046579
P04629,GO:0046777
P04629,GO:0048011
P04629,GO:0048485
P04629,GO:0051092
P04629,GO:0051897
P04629,GO:0060385
P04629,GO:1990090
P06213,GO:0043406
P06213,GO:0001934
P06213,GO:0002092
P06213,GO:0003007
P06213,GO:0006355
P06213,GO:0006468
P06213,GO:0006898
P06213,GO:0007186
P06213,GO:0007612
P06213,GO:0007613
P06213,GO:0008284
P06213,GO:0008286
P06213,GO:0018108
P06213,GO:0030335
P06213,GO:0032147
P06213,GO:0032148
P06213,GO:0032869
P06213,GO:0042593
P06213,GO:0043243
P06213,GO:0043410
P06213,GO:0045429
P06213,GO:0045725
P06213,GO:0045821
P06213,GO:0045840
P06213,GO:0045995
P06213,GO:0046326
P06213,GO:0046718
P06213,GO:0046777
P06213,GO:0048639
P06213,GO:0051897
P06213,GO:0060267
P06213,GO:0097062
P06213,GO:0097242
P06213,GO:0150104
P06213,GO:1990535
P06239,GO:0006468
P06239,GO:0006882
P06239,GO:0006919
P06239,GO:0007169
P06239,GO:0009410
P06239,GO:0018108
P06239,GO:0030097
P06239,GO:0030168
P06239,GO:0030217
P06239,GO:0031295
P06239,GO:0034116
P06239,GO:0035556
P06239,GO:0038083
P06239,GO:0038094
P06239,GO:0045087
P06239,GO:0050852
P06239,GO:0050853
P06239,GO:0050862
P06239,GO:0050870
P06239,GO:0050900
P06239,GO:0051209
P06239,GO:0051249
P06239,GO:1903039
P06239,GO:2001244
P06241,GO:0000304
P06241,GO:0002223
P06241,GO:0002862
P06241,GO:0003015
P06241,GO:0006468
P06241,GO:0006816
P06241,GO:0007169
P06241,GO:0007216
P06241,GO:0007411
P06241,GO:0007612
P06241,GO:0007631
P06241,GO:0008360
P06241,GO:0010730
P06241,GO:0018108
P06241,GO:0030154
P06241,GO:0031295
P06241,GO:0035556
P06241,GO:0038096
P06241,GO:0045087
P06241,GO:0048010
P06241,GO:0048013
P06241,GO:0050730
P06241,GO:0050852
P06241,GO:0050900
P06241,GO:0070301
P06241,GO:0090314
P06241,GO:0097062
P06241,GO:1900449
P06241,GO:1902176
P06241,GO:1902951
P06241,GO:1904645
P06241,GO:1904646
P06241,GO:1905232
P06241,GO:1905430
P06241,GO:1905477
P06241,GO:1905664
P06241,GO:2001056
P07332,GO:0006935
P07332,GO:0007155
P07332,GO:0008360
P07332,GO:0010976
P07332,GO:0018108
P07332,GO:0030155
P07332,GO:0031116
P07332,GO:0042127
P07332,GO:0043304
P07332,GO:0045595
P07332,GO:0045639
P07332,GO:0045657
P07332,GO:0046777
P07332,GO:0060627
P07332,GO:0071305
P07332,GO:2000145
P07333,GO:0010759
P07333,GO:0120041
P07333,GO:0001934
P07333,GO:0002931
P07333,GO:0006954
P07333,GO:0007165
P07333,GO:0007169
P07333,GO:0008283
P07333,GO:0008284
P07333,GO:0008360
P07333,GO:0018108
P07333,GO:0019221
P07333,GO:0030097
P07333,GO:0030224
P07333,GO:0030225
P07333,GO:0030316
P07333,GO:0030335
P07333,GO:0031529
P07333,GO:0032722
P07333,GO:0032956
P07333,GO:0036006
P07333,GO:0038145
P07333,GO:0042531
P07333,GO:0043408
P07333,GO:0045124
P07333,GO:0045217
P07333,GO:0046777
P07333,GO:0051897
P07333,GO:0060603
P07333,GO:0061098
P07333,GO:0070374
P07333,GO:0071345
P07333,GO:1905521
P07333,GO:2000147
P07947,GO:0002862
P07947,GO:0007169
P07947,GO:0030154
P07947,GO:0031295
P07947,GO:0036211
P07947,GO:0038096
P07947,GO:0043114
P07947,GO:0045087
P07947,GO:0048013
P07947,GO:0050900
P07948,GO:0000077
P07948,GO:0001782
P07948,GO:0001817
P07948,GO:0001932
P07948,GO:0001933
P07948,GO:0001934
P07948,GO:0002223
P07948,GO:0002244
P07948,GO:0002431
P07948,GO:0002513
P07948,GO:0002576
P07948,GO:0002768
P07948,GO:0002774
P07948,GO:0002862
P07948,GO:0006468
P07948,GO:0006974
P07948,GO:0007165
P07948,GO:0007169
P07948,GO:0008284
P07948,GO:0008285
P07948,GO:0009725
P07948,GO:0010976
P07948,GO:0015908
P07948,GO:0018108
P07948,GO:0030218
P07948,GO:0030222
P07948,GO:0031175
P07948,GO:0031295
P07948,GO:0031663
P07948,GO:0033003
P07948,GO:0033628
P07948,GO:0034136
P07948,GO:0034144
P07948,GO:0038043
P07948,GO:0038095
P07948,GO:0038096
P07948,GO:0038159
P07948,GO:0043304
P07948,GO:0043407
P07948,GO:0043410
P07948,GO:0045087
P07948,GO:0045646
P07948,GO:0046777
P07948,GO:0048013
P07948,GO:0050777
P07948,GO:0050855
P07948,GO:0050900
P07948,GO:0060397
P07948,GO:0070372
P07948,GO:0070373
P07948,GO:0070667
P07948,GO:0070668
P07948,GO:0071300
P07948,GO:0090025
P07948,GO:0090330
P07948,GO:0097028
P07948,GO:1902532
P07948,GO:1902961
P07948,GO:2000670
P07949,GO:0006468
P07949,GO:0007158
P07949,GO:0007165
P07949,GO:0007411
P07949,GO:0007497
P07949,GO:0010976
P07949,GO:0030155
P07949,GO:0030335
P07949,GO:0033619
P07949,GO:0033630
P07949,GO:0035860
P07949,GO:0043410
P07949,GO:0045893
P07949,GO:0048265
P07949,GO:0051897
P07949,GO:0061146
P07949,GO:0071300
P07949,GO:0072300
P07949,GO:0097021
P07949,GO:0160144
P07949,GO:2001241
P08069,GO:0038083
P08069,GO:0006955
P08069,GO:0007165
P08069,GO:0008284
P08069,GO:0008286
P08069,GO:0030335
P08069,GO:0043066
P08069,GO:0043243
P08069,GO:0043409
P08069,GO:0043410
P08069,GO:0043491
P08069,GO:0045056
P08069,GO:0046328
P08069,GO:0046777
P08069,GO:0048009
P08069,GO:0051897
P08069,GO:0071333
P08069,GO:0097062
P08069,GO:0097242
P08069,GO:0120162
P08069,GO:1904646
P08581,GO:0001886
P08581,GO:0001889
P08581,GO:0006909
P08581,GO:0007165
P08581,GO:0007166
P08581,GO:0007399
P08581,GO:0010507
P08581,GO:0016477
P08581,GO:0030182
P08581,GO:0031016
P08581,GO:0031116
P08581,GO:0035024
P08581,GO:0045944
P08581,GO:0048754
P08581,GO:0050918
P08581,GO:0051497
P08581,GO:0060079
P08581,GO:0061436
P08581,GO:0070495
P08581,GO:0071526
P08581,GO:1901299
P08581,GO:1905098
P08581,GO:2001028
P08631,GO:0002522
P08631,GO:0002758
P08631,GO:0002862
P08631,GO:0006468
P08631,GO:0007155
P08631,GO:0007169
P08631,GO:0007229
P08631,GO:0007498
P08631,GO:0008284
P08631,GO:0008360
P08631,GO:0018108
P08631,GO:0019221
P08631,GO:0030154
P08631,GO:0030838
P08631,GO:0031663
P08631,GO:0032956
P08631,GO:0035556
P08631,GO:0038096
P08631,GO:0043066
P08631,GO:0043299
P08631,GO:0045087
P08631,GO:0045728
P08631,GO:0046777
P08631,GO:0050727
P08631,GO:0050764
P08631,GO:0051090
P08631,GO:0060333
P08631,GO:0071801
P08922,GO:0001558
P08922,GO:0002066
P08922,GO:0006468
P08922,GO:0007283
P08922,GO:0030154
P08922,GO:0032006
P08922,GO:0070372
P09619,GO:0007165
P09619,GO:0008284
P09619,GO:0010863
P09619,GO:0014911
P09619,GO:0018108
P09619,GO:0030335
P09619,GO:0032516
P09619,GO:0032956
P09619,GO:0035441
P09619,GO:0035791
P09619,GO:0035793
P09619,GO:0035909
P09619,GO:0038091
P09619,GO:0043406
P09619,GO:0045840
P09619,GO:0046488
P09619,GO:0046777
P09619,GO:0048008
P09619,GO:0048661
P09619,GO:0050850
P09619,GO:0050921
P09619,GO:0051897
P09619,GO:0055003
P09619,GO:0060326
P09619,GO:0060981
P09619,GO:0061298
P09619,GO:0070374
P09619,GO:0071670
P09619,GO:0072262
P09619,GO:0072277
P09619,GO:0090280
P09619,GO:2000379
P09619,GO:2000573
P09769,GO:0001819
P09769,GO:0002768
P09769,GO:0002862
P09769,GO:0006468
P09769,GO:0007169
P09769,GO:0007229
P09769,GO:0008360
P09769,GO:0009615
P09769,GO:0018108
P09769,GO:0030154
P09769,GO:0030335
P09769,GO:0038096
P09769,GO:0043306
P09769,GO:0045087
P09769,GO:0045088
P09769,GO:0045859
P09769,GO:0046777
P09769,GO:0050764
P09769,GO:0050830
P09769,GO:0051897
P0C1S8,GO:0007143
P0C1S8,GO:0035038
P0C1S8,GO:0060631
P0C1S8,GO:1900194
P10721,GO:0001541
P10721,GO:0002244
P10721,GO:0002327
P10721,GO:0002551
P10721,GO:0002732
P10721,GO:0006954
P10721,GO:0007165
P10721,GO:0007283
P10721,GO:0008360
P10721,GO:0008584
P10721,GO:0010863
P10721,GO:0019221
P10721,GO:0019827
P10721,GO:0030032
P10721,GO:0030036
P10721,GO:0030097
P10721,GO:0030183
P10721,GO:0030217
P10721,GO:0030218
P10721,GO:0030318
P10721,GO:0030335
P10721,GO:0032765
P10721,GO:0035162
P10721,GO:0035855
P10721,GO:0038093
P10721,GO:0038109
P10721,GO:0038162
P10721,GO:0042127
P10721,GO:0042531
P10721,GO:0043303
P10721,GO:0043410
P10721,GO:0043473
P10721,GO:0046427
P10721,GO:0046777
P10721,GO:0048565
P10721,GO:0048863
P10721,GO:0050910
P10721,GO:0051091
P10721,GO:0051897
P10721,GO:0060326
P10721,GO:0060374
P10721,GO:0070662
