drugbank_id_1,drugbank_id_2,label
DB00367,DB00421,1
DB00341,DB00484,1
DB00654,DB01020,1
DB00863,DB00523,1
DB00230,DB00541,1
DB00540,DB00850,1
DB00468,DB01006,1
DB00790,DB00457,1
DB00654,DB00916,1
DB00709,DB01197,1
DB01233,DB01140,1
DB00790,DB00966,1
DB01050,DB01072,1
DB00472,DB01229,1
DB00642,DB00654,1
DB00379,DB00214,1
DB00829,DB00950,1
DB00455,DB00583,1
DB01202,DB00650,1
DB00813,DB00499,1
DB00493,DB00567,1
DB00577,DB00829,1
DB00586,DB00531,1
DB00853,DB00422,1
DB00635,DB01240,1
DB00945,DB00656,1
DB00222,DB00316,1
DB00205,DB01190,1
DB01149,DB00524,1
DB00458,DB01009,1
DB00218,DB00316,1
DB00762,DB00497,1
DB01610,DB00813,1
DB00967,DB00972,1
DB01129,DB01104,1
DB00292,DB00565,1
DB01611,DB00715,1
DB00860,DB00783,1
DB00745,DB01136,1
DB00804,DB00950,1
DB00343,DB00328,1
DB00285,DB01263,1
DB01229,DB01001,1
DB00213,DB00327,1
DB00207,DB00158,1
DB00661,DB00184,1
DB01273,DB00158,1
DB00580,DB00230,1
DB01045,DB00395,1
DB00222,DB00524,1
DB00213,DB01413,1
DB00612,DB00404,1
DB00624,DB00207,1
DB00492,DB01016,1
DB00424,DB00650,1
DB00650,DB00575,1
DB00559,DB00425,1
DB00952,DB00455,1
DB01083,DB01112,1
DB00205,DB00503,1
DB01197,DB00678,1
DB00451,DB01216,1
DB00381,DB00758,1
DB00860,DB00904,1
DB00635,DB00806,1
DB00277,DB00958,1
DB00440,DB00175,1
DB00497,DB00495,1
DB00280,DB00264,1
DB00945,DB00415,1
DB01195,DB01611,1
DB01085,DB01222,1
DB00598,DB00590,1
DB00484,DB01043,1
DB00445,DB00758,1
DB00175,DB00328,1
DB01211,DB06151,1
DB00681,DB00338,1
DB00633,DB00448,1
DB00762,DB01041,1
DB00970,DB00563,1
DB01140,DB00115,1
DB00709,DB01241,1
DB00426,DB04441,1
DB01275,DB00448,1
DB00620,DB01264,1
DB00927,DB00672,1
DB00477,DB00951,1
DB00222,DB00489,1
DB00338,DB00857,1
DB01248,DB00959,1
DB00836,DB00544,1
DB00586,DB00328,1
DB00563,DB01104,1
DB00524,DB00468,1
DB00343,DB00262,1
DB00860,DB00842,1
DB00531,DB00973,1
DB00186,DB01238,1
DB00601,DB01068,1
DB00661,DB00450,1
DB01068,DB00897,1
DB00313,DB00448,1
DB00402,DB01044,1
DB00321,DB00461,1
DB00295,DB01222,1
DB00373,DB01273,1
DB00230,DB00951,1
DB00962,DB00433,1
DB00244,DB00404,1
DB00231,DB01068,1
DB01083,DB00331,1
DB01212,DB00897,1
DB00947,DB00377,1
DB00422,DB01150,1
DB01042,DB00916,1
DB00938,DB01190,1
DB00582,DB00262,1
DB01009,DB01224,1
DB00421,DB00501,1
DB00864,DB00625,1
DB00181,DB00423,1
DB00571,DB01118,1
DB00571,DB00795,1
DB00455,DB00605,1
DB01223,DB01020,1
DB01413,DB01068,1
DB02379,DB01117,1
DB00620,DB00485,1
DB01212,DB00399,1
DB00757,DB01001,1
DB00480,DB00678,1
DB01291,DB00758,1
DB01036,DB00465,1
DB00675,DB01238,1
DB00945,DB00863,1
DB00338,DB01020,1
DB00874,DB00184,1
DB00555,DB00158,1
DB00184,DB00758,1
DB00335,DB00227,1
DB00198,DB00722,1
DB00712,DB00715,1
DB00924,DB00973,1
DB01059,DB00334,1
DB00853,DB00813,1
DB00275,DB00795,1
DB00869,DB01043,1
DB00724,DB00722,1
DB00627,DB00482,1
DB00544,DB00313,1
DB00399,DB00178,1
DB00331,DB00794,1
DB01195,DB01097,1
DB00818,DB00813,1
DB00196,DB00784,1
DB01413,DB00773,1
DB00540,DB00860,1
DB01112,DB00264,1
DB01118,DB00162,1
DB00275,DB06700,1
DB01136,DB00695,1
DB01041,DB01016,1
DB00194,DB00758,1
DB00790,DB00468,1
DB00999,DB01142,1
DB00668,DB00575,1
DB01202,DB00399,1
DB01224,DB00598,1
DB01224,DB00906,1
DB00341,DB00214,1
DB01030,DB00987,1
DB00537,DB00421,1
DB01048,DB00795,1
DB00654,DB00557,1
DB00658,DB00230,1
DB00424,DB00897,1
DB01050,DB00727,1
DB01014,DB00448,1
DB00482,DB05271,1
DB00540,DB00577,1
DB00231,DB00962,1
DB00742,DB00727,1
DB00747,DB00332,1
DB00199,DB00806,1
DB00530,DB00745,1
DB01044,DB00451,1
DB00213,DB00423,1
DB00208,DB00332,1
DB00999,DB01623,1
DB00912,DB00433,1
DB00959,DB00319,1
DB00252,DB00359,1
DB00563,DB01202,1
DB00621,DB00904,1
DB00480,DB01039,1
DB00819,DB00684,1
DB00697,DB00455,1
DB01195,DB00884,1
DB00983,DB00796,1
DB00945,DB00783,1
DB00818,DB00747,1
DB01203,DB00425,1
DB00601,DB00904,1
DB00811,DB00390,1
DB00363,DB01068,1
DB00424,DB01337,1
DB01083,DB00776,1
DB01173,DB00737,1
DB00222,DB00310,1
DB00806,DB00421,1
DB00601,DB00796,1
DB00661,DB00584,1
DB00555,DB00726,1
DB00697,DB00794,1
DB00512,DB00193,1
DB00210,DB00199,1
DB00642,DB00186,1
DB00193,DB00264,1
DB00533,DB01043,1
DB00749,DB01238,1
DB00361,DB00214,1
DB00341,DB00316,1
DB00601,DB01586,1
DB00661,DB01142,1
DB00458,DB00575,1
DB00843,DB01367,1
DB02300,DB00257,1
DB01033,DB00635,1
DB00669,DB01069,1
DB00472,DB01076,1
DB00999,DB01029,1
DB00530,DB00575,1
DB01129,DB00443,1
DB00757,DB00512,1
DB00864,DB00316,1
DB01118,DB00443,1
DB01076,DB00983,1
DB01167,DB00470,1
DB00394,DB01060,1
DB01004,DB01137,1
DB01327,DB00722,1
DB01416,DB00332,1
DB01217,DB00399,1
DB00620,DB01211,1
DB00851,DB00433,1
DB00425,DB01609,1
DB00381,DB00316,1
DB00962,DB00481,1
DB00335,DB00285,1
DB00182,DB01104,1
DB00996,DB00951,1
DB00341,DB00757,1
DB00586,DB01050,1
DB00413,DB00426,1
DB00216,DB00273,1
DB00472,DB00399,1
DB00808,DB00399,1
DB01242,DB00863,1
DB00281,DB00611,1
DB00920,DB00379,1
DB00535,DB00734,1
DB00484,DB00912,1
DB01211,DB00535,1
DB01222,DB00421,1
DB01193,DB00798,1
DB00341,DB00833,1
DB00559,DB01001,1
DB00335,DB00991,1
DB01211,DB01006,1
DB01162,DB00727,1
DB00654,DB00257,1
DB00455,DB00658,1
DB01101,DB01216,1
DB00448,DB01029,1
DB00927,DB00470,1
DB00583,DB00390,1
DB00115,DB00470,1
DB00196,DB00806,1
DB00205,DB00196,1
DB01062,DB00958,1
DB01327,DB01189,1
DB00346,DB00230,1
DB00346,DB00924,1
DB00726,DB00425,1
DB00422,DB00715,1
DB00757,DB00863,1
DB00413,DB00425,1
DB00798,DB00713,1
DB00585,DB00379,1
DB00708,DB00421,1
DB01020,DB00715,1
DB00203,DB01044,1
DB00624,DB01232,1
DB00727,DB00776,1
DB01211,DB01097,1
DB00555,DB00248,1
DB01129,DB00193,1
DB00798,DB00787,1
DB00215,DB00367,1
DB00762,DB00178,1
DB00884,DB00695,1
DB00401,DB00390,1
DB00497,DB00611,1
DB01059,DB00987,1
DB00328,DB00641,1
DB00356,DB00423,1
DB00218,DB00695,1
DB00373,DB00402,1
DB00763,DB00227,1
DB00373,DB01611,1
DB01248,DB00975,1
DB01044,DB00390,1
DB00787,DB00215,1
DB00669,DB00257,1
DB00542,DB00222,1
DB01241,DB00843,1
DB00996,DB00544,1
DB00654,DB01156,1
DB00425,DB00303,1
DB01197,DB00338,1
DB00540,DB00475,1
DB00231,DB01112,1
DB00813,DB01609,1
DB00959,DB01050,1
DB00916,DB00177,1
DB00203,DB00523,1
DB00363,DB00590,1
DB00381,DB00207,1
DB00268,DB00650,1
DB00275,DB00969,1
DB00343,DB00842,1
DB01114,DB00503,1
DB00346,DB00186,1
DB00238,DB00451,1
DB00635,DB00541,1
DB01211,DB00421,1
DB00924,DB00658,1
DB00620,DB01241,1
DB00577,DB00425,1
DB01212,DB00136,1
DB00252,DB01126,1
DB00540,DB00468,1
DB00742,DB00338,1
DB00806,DB01062,1
DB00843,DB01041,1
DB00472,DB00370,1
DB01127,DB00900,1
DB01156,DB00175,1
DB00958,DB00264,1
DB00425,DB01264,1
DB00661,DB01097,1
DB01136,DB01029,1
DB00555,DB01036,1
DB00947,DB00448,1
DB00230,DB00973,1
DB00962,DB00973,1
DB01273,DB00332,1
DB00395,DB00470,1
DB00175,DB00987,1
DB00999,DB01273,1
DB01327,DB00683,1
DB00833,DB00758,1
DB00787,DB00715,1
DB00186,DB01072,1
DB01039,DB00433,1
DB00193,DB00727,1
DB01026,DB01050,1
DB00415,DB00448,1
DB00577,DB00390,1
DB00727,DB00319,1
DB00773,DB00983,1
DB01224,DB00201,1
DB00586,DB01045,1
DB00630,DB00878,1
DB01137,DB00162,1
DB00181,DB00557,1
DB00927,DB00741,1
DB00836,DB00404,1
DB00341,DB01194,1
DB01062,DB00502,1
DB01327,DB00753,1
DB01020,DB01044,1
DB00443,DB00175,1
DB00490,DB01006,1
DB00882,DB00603,1
DB01222,DB01005,1
DB00204,DB01126,1
DB00722,DB01041,1
DB00343,DB00630,1
DB00649,DB01211,1
DB00921,DB00451,1
DB00477,DB00186,1
DB00422,DB00584,1
DB00619,DB00783,1
DB01036,DB01105,1
DB00608,DB00448,1
DB00530,DB00433,1
DB00497,DB00813,1
DB00215,DB00678,1
DB00945,DB01060,1
DB00454,DB00490,1
DB00630,DB00695,1
DB01586,DB00958,1
DB00530,DB01136,1
DB00757,DB01050,1
DB00529,DB00495,1
DB00222,DB01242,1
DB00700,DB01118,1
DB01248,DB00455,1
DB01413,DB00924,1
DB00555,DB00323,1
DB00198,DB00330,1
DB00621,DB01117,1
DB01233,DB00906,1
DB01233,DB00495,1
DB00153,DB00158,1
DB00196,DB00435,1
DB00213,DB00920,1
DB00649,DB02379,1
DB00115,DB00448,1
DB00625,DB00958,1
DB01291,DB00524,1
DB01009,DB00537,1
DB00951,DB00220,1
DB01204,DB00203,1
DB00627,DB00328,1
DB00181,DB01238,1
DB00924,DB00668,1
DB00181,DB01129,1
DB00480,DB00178,1
DB00201,DB01050,1
DB00627,DB00215,1
DB00207,DB01142,1
DB00338,DB00468,1
DB00182,DB00316,1
DB00257,DB01216,1
DB00533,DB00960,1
DB00945,DB01241,1
DB00860,DB00292,1
DB01115,DB00590,1
DB00590,DB01041,1
DB00279,DB01611,1
DB00346,DB00421,1
DB00798,DB00207,1
DB00341,DB00915,1
DB01149,DB01050,1
DB00668,DB00264,1
DB00327,DB02379,1
DB00327,DB00557,1
DB00422,DB00396,1
DB01195,DB00883,1
DB00555,DB00373,1
DB00559,DB00796,1
DB01203,DB00658,1
DB01042,DB01137,1
DB00445,DB00480,1
DB01212,DB00451,1
DB00698,DB00451,1
DB00425,DB00457,1
DB00763,DB01062,1
DB00742,DB01076,1
DB00583,DB00575,1
DB00465,DB01079,1
DB00424,DB00654,1
DB00531,DB00193,1
DB00557,DB00904,1
DB00295,DB00399,1
DB00630,DB01050,1
DB00829,DB00461,1
DB01229,DB00541,1
DB00472,DB00883,1
DB00836,DB01215,1
DB00697,DB00695,1
DB00279,DB00451,1
DB00394,DB00590,1
DB00697,DB00611,1
DB00555,DB01050,1
DB00950,DB00433,1
DB00268,DB00745,1
DB01202,DB04441,1
DB00186,DB00184,1
DB00181,DB01126,1
DB00704,DB00238,1
DB00350,DB00482,1
DB00999,DB00252,1
DB00860,DB00313,1
DB00472,DB01043,1
DB01118,DB00513,1
DB00836,DB00214,1
DB01212,DB01101,1
DB00213,DB00465,1
DB00967,DB00399,1
DB00945,DB01110,1
DB00681,DB00355,1
DB00321,DB00603,1
DB00654,DB01210,1
DB00519,DB01068,1
DB00422,DB00783,1
DB00745,DB01044,1
DB00426,DB00433,1
DB01009,DB01020,1
DB00697,DB00281,1
DB00242,DB00443,1
DB00549,DB00332,1
DB00749,DB00874,1
DB00819,DB00758,1
DB01156,DB00983,1
DB00153,DB00874,1
DB01033,DB01132,1
DB00698,DB00741,1
DB01240,DB00916,1
DB00512,DB00292,1
DB00575,DB00433,1
DB00497,DB00678,1
DB01212,DB00530,1
DB00864,DB00404,1
DB00927,DB00796,1
DB00630,DB00881,1
DB00158,DB00987,1
DB00341,DB00395,1
DB00218,DB00327,1
DB00415,DB00829,1
DB00967,DB00496,1
DB00341,DB00650,1
DB00611,DB00695,1
DB01137,DB00264,1
DB00275,DB01136,1
DB00813,DB00715,1
DB01173,DB01039,1
DB06700,DB00537,1
DB01059,DB00273,1
DB00395,DB00503,1
DB00477,DB00175,1
DB00843,DB00950,1
DB00395,DB00496,1
DB01212,DB01204,1
DB00813,DB00966,1
DB00962,DB00501,1
DB00343,DB00947,1
DB00415,DB00813,1
DB00335,DB00281,1
DB00598,DB00370,1
DB00924,DB00811,1
DB01193,DB00843,1
DB01233,DB00502,1
DB00836,DB00820,1
DB00710,DB00675,1
DB01156,DB00869,1
DB00661,DB00650,1
DB00833,DB01068,1
DB00967,DB00115,1
DB01193,DB00722,1
DB00542,DB00178,1
DB00869,DB00813,1
DB00252,DB00351,1
DB01079,DB00433,1
DB00603,DB00279,1
DB00741,DB00177,1
DB00175,DB01126,1
DB01193,DB00230,1
DB01129,DB00904,1
DB01076,DB00376,1
DB00635,DB00734,1
DB01020,DB00188,1
DB01033,DB00136,1
DB00641,DB00501,1
DB00439,DB01067,1
DB00395,DB01001,1
DB01162,DB00503,1
DB00697,DB00207,1
DB00441,DB00277,1
DB01137,DB01216,1
DB00379,DB00813,1
DB01413,DB00327,1
DB00424,DB00531,1
DB00709,DB01241,1
DB01197,DB04441,1
DB00999,DB01216,1
DB00477,DB00904,1
DB00862,DB00216,1
DB00343,DB00227,1
DB00642,DB00727,1
DB00222,DB01215,1
DB00991,DB00158,1
DB00461,DB00796,1
DB01413,DB01042,1
DB00829,DB00544,1
DB00441,DB00472,1
DB01118,DB01062,1
DB00231,DB00331,1
DB00213,DB00315,1
DB00339,DB01016,1
DB00355,DB00451,1
DB01202,DB01211,1
DB01050,DB00443,1
DB00586,DB00313,1
DB01045,DB00567,1
DB00445,DB01136,1
DB00457,DB00273,1
DB00577,DB00641,1
DB00869,DB00749,1
DB01033,DB00927,1
DB00864,DB00214,1
DB00482,DB00918,1
DB00590,DB00501,1
DB00315,DB00423,1
DB00455,DB00672,1
DB01048,DB00784,1
DB01233,DB00951,1
DB00836,DB00196,1
DB00762,DB00813,1
DB01129,DB00575,1
DB00227,DB00317,1
DB00612,DB01068,1
DB00451,DB00632,1
DB00829,DB00684,1
DB00630,DB00277,1
DB01291,DB00950,1
DB00381,DB00887,1
DB00492,DB00390,1
DB00697,DB00787,1
DB00757,DB00813,1
DB00836,DB00564,1
DB00193,DB00207,1
DB00722,DB00513,1
DB00370,DB01216,1
DB00540,DB00158,1
DB00630,DB00959,1
DB00924,DB00887,1
DB00661,DB01043,1
DB00186,DB00502,1
DB00186,DB01219,1
DB01127,DB00678,1
DB00829,DB00207,1
DB00514,DB00443,1
DB00410,DB01001,1
DB00445,DB00425,1
DB00402,DB01067,1
DB01267,DB00402,1
DB00222,DB00612,1
DB00482,DB00227,1
DB01212,DB00784,1
DB01118,DB00468,1
DB00571,DB01211,1
DB00214,DB00915,1
DB00541,DB00650,1
DB00591,DB00451,1
DB00199,DB00399,1
DB00243,DB00722,1
DB00567,DB00668,1
DB00559,DB00630,1
DB00916,DB00292,1
DB00630,DB00712,1
DB00945,DB00490,1
DB01079,DB01016,1
DB00611,DB00490,1
DB00927,DB01609,1
DB00295,DB00989,1
DB00661,DB01182,1
DB01060,DB00669,1
DB00580,DB00650,1
DB01009,DB00811,1
DB00590,DB00575,1
DB00363,DB00938,1
DB00203,DB00495,1
DB00363,DB01219,1
DB00829,DB01611,1
DB00571,DB00915,1
DB00422,DB00523,1
DB00571,DB00916,1
DB00230,DB00216,1
DB00295,DB00776,1
DB00683,DB00297,1
DB00512,DB00178,1
DB00327,DB00959,1
DB01095,DB00227,1
DB00472,DB00451,1
DB00268,DB01224,1
DB00829,DB01229,1
DB00697,DB00231,1
DB01004,DB00878,1
DB00697,DB01215,1
DB01112,DB00186,1
DB00787,DB00758,1
DB01211,DB00524,1
DB01009,DB00641,1
DB01223,DB00196,1
DB00818,DB00620,1
DB01260,DB01097,1
DB01009,DB00806,1
DB00833,DB00695,1
DB01097,DB00796,1
DB00461,DB01006,1
DB00710,DB00422,1
DB01083,DB00316,1
DB01222,DB00874,1
DB00252,DB00477,1
DB00727,DB00390,1
DB00784,DB00316,1
DB00567,DB01062,1
DB00441,DB00863,1
DB00585,DB01076,1
DB00310,DB01041,1
DB01236,DB00433,1
DB00611,DB00175,1
DB01129,DB00339,1
DB00448,DB00390,1
DB00222,DB00214,1
DB01137,DB00673,1
DB01032,DB00695,1
DB00343,DB00773,1
DB00441,DB01118,1
DB00563,DB01045,1
DB00649,DB00512,1
DB00624,DB00220,1
DB01327,DB00541,1
DB01222,DB00177,1
DB00213,DB00230,1
DB01222,DB00399,1
DB00864,DB00186,1
DB00681,DB01224,1
DB00394,DB00207,1
DB01413,DB00575,1
DB00379,DB00897,1
DB00537,DB01112,1
DB01016,DB00878,1
DB01004,DB00887,1
DB00661,DB00916,1
DB00571,DB01241,1
DB00884,DB01202,1
DB00252,DB01001,1
DB01026,DB01039,1
DB00813,DB00273,1
DB00950,DB01029,1
DB00445,DB00843,1
DB00619,DB00813,1
DB00252,DB00537,1
DB00279,DB00482,1
DB01077,DB00158,1
DB00472,DB00451,1
DB00268,DB00734,1
DB00673,DB00950,1
DB00193,DB00367,1
DB00889,DB00425,1
DB00960,DB01020,1
DB00734,DB00496,1
DB00727,DB01095,1
DB00927,DB01097,1
DB00295,DB01005,1
DB00999,DB00796,1
DB00916,DB00950,1
DB00996,DB00317,1
DB00900,DB01039,1
DB00571,DB01367,1
DB00950,DB00176,1
DB00524,DB01043,1
DB00455,DB01156,1
DB01248,DB00990,1
DB01045,DB00900,1
DB01033,DB00321,1
DB00586,DB00683,1
DB00292,DB00178,1
DB00570,DB00958,1
DB00455,DB00727,1
DB00490,DB00395,1
DB00425,DB00281,1
DB00960,DB00727,1
DB01039,DB00523,1
DB00585,DB00395,1
DB01129,DB00715,1
DB00244,DB01112,1
DB00379,DB00958,1
DB00861,DB00158,1
DB01233,DB01203,1
DB00480,DB00331,1
DB00883,DB00184,1
DB00822,DB00370,1
DB00252,DB00285,1
DB00654,DB00790,1
DB00698,DB00214,1
DB00904,DB01188,1
DB00238,DB00370,1
DB01197,DB01068,1
DB00625,DB00909,1
DB00285,DB00186,1
DB00598,DB00575,1
DB00330,DB01068,1
DB01223,DB01001,1
DB00321,DB01060,1
DB00341,DB00564,1
DB00853,DB00331,1
DB01036,DB00191,1
DB00850,DB01238,1
DB00864,DB00590,1
DB00861,DB00448,1
DB00580,DB00972,1
DB01115,DB00550,1
DB00231,DB01097,1
DB00281,DB00950,1
DB01193,DB01062,1
DB00199,DB00379,1
DB00503,DB00684,1
DB01197,DB01233,1
DB00264,DB00878,1
DB01224,DB00684,1
DB00959,DB01008,1
DB00441,DB00222,1
DB00209,DB00758,1
DB00924,DB01173,1
DB00399,DB00178,1
DB01241,DB00448,1
DB00642,DB00836,1
DB00862,DB00334,1
DB00465,DB00783,1
DB01095,DB00575,1
DB00497,DB00184,1
DB00338,DB00811,1
DB00945,DB00162,1
DB01203,DB00904,1
DB00439,DB00390,1
DB00969,DB00316,1
DB00440,DB00503,1
DB00425,DB00433,1
DB00829,DB00991,1
DB00426,DB00451,1
DB06700,DB00966,1
DB00394,DB00334,1
DB00927,DB00216,1
DB00425,DB00443,1
DB00531,DB04441,1
DB00555,DB00749,1
DB01001,DB00273,1
DB01004,DB00641,1
DB00162,DB00207,1
DB01229,DB00370,1
DB00920,DB00567,1
DB00231,DB00327,1
DB00559,DB00531,1
DB00641,DB01254,1
DB00208,DB00421,1
DB00537,DB01016,1
DB00924,DB00585,1
DB00374,DB00264,1
DB00295,DB00513,1
DB01085,DB00402,1
DB00182,DB00745,1
DB00193,DB00273,1
DB01623,DB00567,1
DB00938,DB00523,1
DB00674,DB00334,1
DB00231,DB01095,1
DB00381,DB00737,1
DB00590,DB00675,1
DB01236,DB00451,1
DB00656,DB00178,1
DB00313,DB00178,1
DB00698,DB00433,1
DB01203,DB01118,1
DB00746,DB01136,1
DB00529,DB00787,1
DB00313,DB00257,1
DB00649,DB00650,1
DB01212,DB00319,1
DB00324,DB00390,1
DB00537,DB00567,1
DB00877,DB00421,1
DB00819,DB00650,1
DB00497,DB01072,1
DB00938,DB00399,1
DB00230,DB01254,1
DB01104,DB00575,1
DB01069,DB01126,1
DB00458,DB01197,1
DB00590,DB01149,1
DB00873,DB00425,1
DB00601,DB00864,1
DB00213,DB00708,1
DB00319,DB01229,1
DB01032,DB01020,1
DB00860,DB00698,1
DB00650,DB00451,1
DB00708,DB00668,1
DB00967,DB00675,1
DB01211,DB00806,1
DB00708,DB00297,1
DB00422,DB00675,1
DB00346,DB00402,1
DB00285,DB00675,1
DB00658,DB00881,1
DB00635,DB01217,1
DB00709,DB01190,1
DB00472,DB00737,1
DB01036,DB01367,1
DB00860,DB01142,1
DB00441,DB04441,1
DB00458,DB01248,1
DB00211,DB00904,1
DB00250,DB00658,1
DB00619,DB00264,1
DB00799,DB00557,1
DB00999,DB00762,1
DB00214,DB00796,1
DB01033,DB00624,1
DB00924,DB00334,1
DB00952,DB00829,1
DB00203,DB00770,1
DB00603,DB01173,1
DB00402,DB00675,1
DB00900,DB00175,1
DB00281,DB00188,1
DB00401,DB00264,1
DB00295,DB00650,1
DB01036,DB00395,1
DB00252,DB00650,1
DB00563,DB00361,1
DB00700,DB00482,1
DB00853,DB01101,1
DB00635,DB00317,1
DB00482,DB00605,1
DB00635,DB00681,1
DB00421,DB00863,1
DB00482,DB01242,1
DB01263,DB04441,1
DB00203,DB01238,1
DB00850,DB01050,1
DB00959,DB00695,1
DB00193,DB01142,1
DB00927,DB01117,1
DB00335,DB00503,1
DB00115,DB00549,1
